File,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
984,0,1,0,0,19,0,0.17,0,76,2,0,1,1,1.78571428571429,0,2.57142857142857,0,1,0.875,0,0.0,0,1,0,1,False
985,0,1,0,2,39,0,1.11,0,0,1,0,2,1,8.66666666666667,1,1.22222222222222,1,1,0.0,0,1.0,0,4,1,0,False
986,0,1,1,3,90,0,1.03,0,78,1,0,4,3,6.2,1,3.33333333333333,1,1,0.444444444444444,0,0.0,0,1,0,2,False
987,0,1,1,2,64,0,0.89,0,66,1,0,9,3,11.8333333333333,1,6.5,1,1,1.5,0,0.0,0,1,0,1,False
988,0,1,8,2,94,0,0.82,0,83,1,0,2,2,4.0,2,2.52380952380952,1,1,0.130434782608696,0,0.0,0,1,0,1,False
989,0,1,1,3,69,0,1.21,0,75,1,0,1,3,6.09090909090909,0,1.72727272727273,1,1,0.0,0,0.0,0,1,0,1,False
990,0,1,2,2,145,0,0.25,0,100,1,0,29,3,5.43589743589744,0,6.33333333333333,1,0,0.511111111111111,0,1.0,0,1,1,3,False
991,0,1,1,3,289,0,0.68,0,89,1,0,9,3,3.12698412698413,0,2.57142857142857,1,1,0.194029850746269,0,1.0,0,2,1,2,False
992,0,1,1,2,36,0,1.64,0,50,1,0,0,2,2.33333333333333,1,1.0,1,1,0.0,0,0.0,0,1,0,1,False
993,0,1,1,2,61,0,0.75,0,69,1,0,5,3,2.63636363636364,1,4.09090909090909,1,1,0.384615384615385,0,0.0,0,1,0,1,False
994,0,1,1,2,41,0,0.72,0,62,1,0,3,3,2.625,1,2.75,1,1,0.5,0,0.0,0,1,0,1,False
995,0,1,1,2,45,0,1.67,0,60,1,0,0,2,2.2,0,1.2,1,1,0.0,0,0.0,0,1,0,1,False
996,0,1,1,3,83,0,0.9,0,72,1,0,3,2,3.85714285714286,0,2.35714285714286,1,1,0.1875,0,0.0,0,2,0,0,False
997,0,1,7,3,101,0,0.45,0,85,1,0,13,3,3.95238095238095,1,6.14285714285714,1,1,0.608695652173913,0,0.0,0,1,0,1,False
998,0,1,1,2,69,0,0.59,0,66,1,0,4,3,3.0,2,3.4,1,1,0.176470588235294,0,0.0,0,1,0,1,False
999,0,3,1,3,25,0,0.38,4,16,2,0,9,1,5.0,3,16.0,5,2,2.5,1,1.0,0,2,1,2,False
1000,8,1,9,0,19,4,0.04,0,94,2,2,3,2,2.0379746835443,0,2.77215189873418,0,1,0.313953488372093,0,0.0,0,2,0,0,False
1001,12,1,12,0,20,8,0.02,0,95,2,2,7,2,2.27215189873418,0,3.32911392405063,0,1,0.544910179640719,0,0.0,0,2,0,0,False
1002,21,1,16,0,32,8,0.02,0,95,2,2,5,2,2.11931818181818,0,3.25,0,1,0.475675675675676,0,0.0,0,2,0,0,False
1003,20,1,14,0,34,4,0.04,0,95,2,2,3,2,1.93700787401575,0,2.94488188976378,0,1,0.24812030075188,0,1.0,0,3,1,0,False
1004,57,1,37,0,87,12,0.03,0,96,2,2,7,2,2.06084656084656,0,3.06084656084656,0,1,0.31025641025641,0,0.0,0,3,0,0,False
1005,20,1,16,0,32,8,0.03,0,95,2,2,5,2,2.08620689655172,0,3.22413793103448,0,1,0.46448087431694,0,0.0,0,2,0,0,False
1006,4,1,6,0,10,4,0.03,0,94,2,2,3,2,1.91935483870968,0,2.85483870967742,0,1,0.367647058823529,0,0.0,0,2,0,0,False
1007,23,1,16,0,32,8,0.02,0,95,2,2,9,2,2.19387755102041,0,3.32142857142857,0,1,0.497560975609756,0,0.0,0,2,0,0,False
1008,15,1,10,0,22,4,0.03,0,95,2,2,3,2,1.85567010309278,0,3.15463917525773,0,1,0.456310679611651,0,0.0,0,2,0,0,False
1009,0,1,0,4,32,0,3.56,0,0,0,9,0,0,1.0,1,1.0,1,1,0.0,0,0.0,0,2,0,0,False
1010,0,1,1,0,22,0,0.37,0,50,1,0,1,2,3.5,1,6.0,2,1,2.4,0,1.0,0,1,1,1,False
1011,0,1,0,0,24,0,0.44,0,16,1,0,13,2,2.0,1,4.0,2,1,0.0,0,0.0,0,1,0,1,False
1012,0,1,0,0,24,0,0.59,0,33,1,0,0,2,1.66666666666667,0,2.66666666666667,1,1,0.166666666666667,0,0.0,0,1,0,1,False
1013,0,1,0,0,24,0,0.5,0,33,1,0,1,2,2.0,1,3.33333333333333,2,1,0.6,0,1.0,0,1,1,1,False
1014,0,1,2,2,23,0,0.32,0,33,2,0,10,1,4.5,2,15.5,3,1,1.5,0,0.666666666666667,0,2,2,3,True
1015,0,1,0,0,18,0,1.8,0,0,1,12,1,2,11.0,11,3.0,3,1,0.0,0,0.0,0,2,0,0,False
1016,0,1,0,0,18,0,2.0,0,0,2,0,0,1,0.0,0,1.0,1,1,0.0,0,0.0,0,2,0,0,False
1017,0,1,0,11,49,0,0.4,8,0,1,0,8,2,3.5,3,23.0,2,1,0.75,0,0.6,0,3,3,1,True
1018,6,1,1,2,40,0,0.82,0,77,1,0,3,2,7.22222222222222,2,2.11111111111111,1,1,0.363636363636364,0,0.5,0,3,3,2,False
1019,0,1,0,0,18,0,0.78,0,0,1,2,6,2,2.5,1,1.5,0,1,0.5,0,0.0,0,1,0,1,False
1020,0,1,2,0,22,0,0.3,0,83,2,0,9,1,1.5,0,5.0,2,1,0.5,0,1.0,0,1,1,2,False
1021,4,4,3,1,42,0,0.08,0,56,2,0,17,1,7.66666666666667,3,19.5833333333333,5,2,2.64285714285714,1,0.6,0,2,3,3,True
1022,0,2,1,1,24,0,0.29,0,61,2,0,9,1,2.0,0,5.16666666666667,0,1,1.75,0,1.0,0,1,1,3,True
1023,0,2,2,0,31,0,0.09,0,80,1,0,3,1,4.0,1,3.34615384615385,1,1,0.928571428571429,0,0.0,0,1,0,1,False
1024,0,3,2,0,22,0,0.13,0,43,2,0,10,1,6.2,1,16.0,1,1,2.14285714285714,0,1.0,0,2,1,1,False
1025,2,2,2,0,23,0,0.19,0,55,2,0,10,1,4.66666666666667,2,8.83333333333333,3,1,1.25,0,0.5,0,2,3,3,True
1026,0,2,1,0,19,0,0.13,0,72,2,0,11,1,3.44444444444444,0,6.44444444444444,0,1,1.63636363636364,0,0.5,0,1,2,3,True
1027,0,2,2,0,24,0,0.11,0,62,2,0,13,1,5.55555555555556,2,13.7777777777778,3,1,2.18181818181818,0,0.75,0,1,2,3,True
1028,0,1,2,2,22,0,0.28,0,50,2,0,9,1,3.5,1,27.5,2,1,2.25,0,1.0,0,3,1,1,False
1029,0,1,2,2,22,0,0.46,0,50,2,0,5,1,3.5,1,10.0,2,1,0.75,0,1.0,0,1,1,2,False
1030,2,1,0,1,30,0,0.61,0,66,2,0,8,1,2.66666666666667,0,2.11111111111111,1,1,0.0,0,1.0,0,2,1,0,False
1031,0,1,2,4,41,0,0.8,0,75,2,0,4,1,1.5,0,4.0,1,1,0.5,0,1.0,0,1,1,2,False
1032,2,1,0,2,46,0,1.35,0,60,3,0,7,1,2.0,0,1.8,1,1,0.428571428571429,0,1.0,0,2,1,1,False
1033,3,1,2,1,192,0,0.19,0,94,2,0,60,5,3.30841121495327,0,3.91588785046729,0,1,0.761467889908257,0,0.25,0,6,8,7,True
1034,12,1,10,5,141,0,0.38,2,82,1,0,33,1,6.38888888888889,3,8.94444444444444,2,1,1.8,0,0.5,0,3,3,3,False
1035,1,1,0,0,23,0,0.16,0,79,1,0,4,1,5.05882352941176,0,3.11764705882353,1,1,0.789473684210526,0,1.0,0,1,1,0,False
1036,1,1,2,0,44,0,1.76,0,0,1,0,1,1,4.0,4,2.0,2,2,0.75,0,1.0,0,1,1,1,False
1037,17,1,6,3,189,0,0.32,0,86,2,0,53,4,3.68965517241379,0,4.89655172413793,1,1,0.75,0,1.0,0,3,1,10,False
1038,0,2,6,0,59,0,0.23,0,82,2,0,25,3,4.375,0,7.5,0,1,1.1,0,0.5,0,1,2,1,True
1039,0,2,3,2,109,0,0.3,0,86,3,0,11,1,5.55882352941176,3,4.35294117647059,1,1,1.63157894736842,0,0.25,0,1,4,5,True
1040,0,1,2,1,36,0,0.32,0,46,2,0,5,1,5.75,3,6.125,4,1,1.9,0,0.5,0,1,2,2,False
1041,0,1,1,0,22,0,0.71,0,50,2,0,5,1,2.5,1,2.0,1,1,0.75,0,0.666666666666667,0,1,2,2,False
1042,0,2,1,0,26,0,0.17,0,100,2,0,3,2,2.7,0,4.6,1,0,1.125,0,1.0,0,1,1,2,False
1043,1,1,0,0,22,0,0.28,0,40,1,0,2,2,3.8,1,2.9,1,1,0.416666666666667,0,0.0,0,1,0,0,False
1044,6,1,2,0,53,1,0.22,0,81,2,0,7,2,4.36363636363636,0,4.95454545454545,1,1,0.96,0,0.0,0,1,0,1,False
1045,0,1,1,0,27,0,0.25,0,75,1,1,19,4,2.33333333333333,0,5.5,0,1,1.375,0,0.666666666666667,0,2,2,2,True
1046,0,1,1,3,51,0,0.39,0,40,1,0,9,2,4.0,1,5.125,2,1,0.461538461538462,0,1.0,0,1,1,0,False
1047,0,2,3,0,26,0,0.16,0,68,2,0,6,1,5.66666666666667,2,5.66666666666667,1,1,1.64285714285714,0,0.0,0,1,0,0,False
1048,0,3,1,6,38,0,0.9,1,12,2,0,3,1,7.5,7,8.0,6,1,1.5,0,1.0,0,1,1,0,False
1049,2,2,10,3,103,0,0.2,2,100,2,0,10,2,5.23076923076923,0,7.19230769230769,0,0,1.09375,0,0.571428571428571,0,1,4,3,True
1050,0,2,1,5,38,0,0.51,2,9,2,0,5,2,6.66666666666667,4,7.33333333333333,4,1,1.83333333333333,0,1.0,0,1,1,0,False
1051,0,1,1,9,39,0,0.67,2,9,2,0,6,1,6.5,6,10.0,7,1,2.25,0,1.0,0,1,1,0,False
1052,3,1,1,5,202,0,0.62,1,66,1,0,19,2,4.33333333333333,1,5.22222222222222,1,1,0.794117647058823,0,0.642857142857143,0,1,3,2,False
1053,0,1,7,6,164,0,1.21,0,91,2,0,8,1,6.5625,0,3.125,1,1,0.684210526315789,0,0.733333333333333,0,1,5,2,True
1054,1,1,1,2,52,0,0.24,1,72,2,0,7,2,3.18181818181818,1,6.36363636363636,2,1,1.21428571428571,0,0.666666666666667,0,1,2,0,False
1055,0,1,1,1,51,0,0.41,0,47,1,0,11,2,6.2,3,6.3,2,1,1.30769230769231,0,1.0,0,1,1,0,False
1056,0,1,0,6,118,0,1.1,0,0,1,3,8,3,3.5,0,2.0,1,1,0.318181818181818,0,1.0,0,1,1,0,False
1057,0,1,0,0,24,0,0.71,0,40,1,5,3,3,3.4,1,1.8,1,1,0.0,0,0.5,0,1,2,1,False
1058,0,1,1,4,29,0,0.76,0,16,2,0,7,1,6.0,6,6.5,4,1,0.0,0,0.666666666666667,0,1,2,1,False
1059,0,2,1,5,107,0,0.63,0,100,1,0,10,2,4.13333333333333,0,3.93333333333333,1,1,1.05555555555556,0,0.571428571428571,0,1,4,2,True
1060,0,1,51,0,23,0,0.36,0,100,1,0,0,1,8.0,8,4.0,4,2,1.0,1,1.0,0,2,1,0,False
1061,2,1,0,0,36,0,0.32,0,41,2,5,9,1,5.1304347826087,2,2.82608695652174,1,1,0.133333333333333,0,1.0,0,1,1,1,False
1062,0,1,0,5,47,0,2.47,0,0,0,2,1,0,5.0,1,0.8,0,1,0.0,0,1.0,0,1,1,1,False
1063,1,1,1,0,21,0,0.1,0,67,1,0,2,2,2.19444444444444,0,2.36111111111111,1,1,0.170731707317073,0,0.0,0,1,0,1,False
1064,0,1,1,0,21,0,0.42,0,66,1,0,3,2,4.0,1,4.25,2,1,0.5,0,0.0,0,1,0,2,False
1065,0,1,6,0,36,0,0.73,1,50,2,0,0,1,5.5,3,9.0,2,1,0.0,0,0.0,0,1,0,1,False
1066,1,1,2,0,51,0,0.19,0,86,1,0,5,2,2.41666666666667,1,2.88888888888889,1,1,0.51219512195122,0,0.5,0,1,3,2,False
1067,0,1,0,0,17,0,1.0,0,0,0,1,0,0,0.0,0,0.785714285714286,0,1,0.0,0,0.0,0,1,0,0,False
1068,0,2,11,2,71,0,0.37,1,80,2,0,6,2,5.33333333333333,0,5.44444444444444,1,1,1.14285714285714,0,0.0,0,1,0,1,False
1069,0,1,2,0,23,0,0.47,0,100,1,0,4,1,3.7,0,1.8,1,0,0.307692307692308,0,1.0,0,3,1,1,False
1070,1,1,11,2,45,0,0.27,2,79,1,0,8,1,7.14285714285714,2,7.71428571428571,1,1,1.22222222222222,0,0.5,0,3,2,0,True
1071,7,1,11,0,98,9,0.08,0,89,1,2,37,2,6.24675324675325,0,6.8961038961039,1,0,1.34146341463415,0,0.5,0,2,3,3,True
1072,0,1,0,6,62,0,0.62,0,0,1,0,13,1,4.28571428571429,1,9.85714285714286,2,1,1.22222222222222,0,0.5,0,3,2,4,False
1073,1,1,8,0,43,0,0.09,0,91,2,0,3,4,3.46153846153846,0,2.98076923076923,1,0,0.666666666666667,0,1.0,0,1,1,0,True
1074,1,1,8,0,41,0,0.08,0,91,2,0,3,4,2.84615384615385,0,2.94230769230769,1,0,0.593220338983051,0,1.0,0,1,1,0,True
1075,1,2,9,0,45,0,0.08,0,91,2,0,3,4,3.64406779661017,0,3.05084745762712,1,0,0.545454545454545,0,1.0,0,1,1,0,True
1076,1,2,11,0,87,0,0.12,0,92,2,0,5,4,4.0,0,3.66666666666667,1,0,0.657142857142857,0,1.0,0,1,1,0,True
1077,0,1,0,1,18,0,0.72,0,73,1,0,0,2,1.8,0,1.2,1,0,0.428571428571429,0,1.0,0,1,1,0,True
1078,1,2,11,0,63,0,0.09,0,92,2,0,5,4,3.87301587301587,0,3.66666666666667,1,0,0.657142857142857,0,1.0,0,1,1,0,True
1079,26,1,169,0,1329,14,0.12,0,100,2,17,34,4,2.55837563451777,0,2.80928208846991,0,0,0.551419558359621,0,1.0,0,1,1,0,True
1080,1,1,5,0,33,0,0.11,0,92,2,0,3,4,2.45945945945946,0,2.27027027027027,0,0,0.772727272727273,0,1.0,0,1,1,0,True
1081,1,1,8,0,46,0,0.09,0,90,2,0,4,4,2.92452830188679,0,3.20754716981132,1,0,0.683333333333333,0,1.0,0,1,1,0,True
1082,1,1,5,0,34,0,0.11,0,92,2,0,3,4,4.78378378378378,0,2.27027027027027,0,0,0.772727272727273,0,1.0,0,1,1,0,True
1083,1,2,10,0,55,0,0.09,0,91,2,0,4,4,3.93103448275862,0,3.44827586206897,1,0,0.630769230769231,0,1.0,0,1,1,0,True
1084,1,1,6,0,38,0,0.08,0,90,2,0,4,4,3.45833333333333,0,2.89583333333333,1,0,0.745454545454545,0,1.0,0,1,1,0,True
1085,1,2,12,0,56,0,0.07,0,93,2,0,5,4,3.72463768115942,0,3.69565217391304,1,0,0.618421052631579,0,1.0,0,1,1,0,True
1086,1,1,8,0,36,0,0.1,0,89,2,0,3,4,3.13953488372093,0,2.62790697674419,0,0,0.52,0,1.0,0,1,1,0,True
1087,1,1,1,0,43,1,0.16,0,93,1,0,15,2,5.95833333333333,1,5.20833333333333,2,1,0.777777777777778,0,1.0,0,1,1,1,True
1088,0,1,2,1,38,0,0.17,1,66,1,0,10,1,3.91666666666667,0,6.08333333333333,1,1,0.928571428571429,0,1.0,0,2,1,1,True
1089,0,1,0,5,89,0,0.43,1,0,1,0,22,1,2.75,0,12.3333333333333,1,1,2.21428571428571,0,0.75,0,2,2,0,True
1090,0,1,2,0,51,0,0.31,0,78,1,1,10,2,2.41176470588235,1,3.82352941176471,0,1,1.0,0,0.5,0,1,2,2,True
1091,0,1,2,0,26,0,0.46,0,56,1,0,0,3,2.75,1,2.5,1,1,1.57142857142857,0,0.0,0,1,0,0,False
1092,0,1,2,3,37,0,0.55,0,43,1,0,0,1,5.0,2,4.25,2,1,1.5,0,0.0,0,1,0,0,False
1093,0,1,5,0,33,7,0.27,0,84,1,4,1,2,3.86666666666667,1,2.26666666666667,0,1,0.529411764705882,0,0.0,0,1,0,1,False
1094,0,2,20,15,823,5,1.01,3,90,2,0,2,1,6.77777777777778,0,4.08333333333333,1,1,1.65,0,0.0,0,2,0,1,False
1095,2,1,0,7,50,0,6.25,0,0,1,2,0,1,2.0,2,1.0,1,1,0.0,0,0.0,0,3,0,0,False
1096,5,1,0,3,37,0,3.08,0,0,0,3,0,0,2.4,1,1.0,1,1,0.0,0,0.0,0,1,0,1,False
1097,0,2,8,6,106,0,0.82,0,85,1,0,14,1,5.1,0,4.6,1,1,0.666666666666667,0,1.0,0,2,1,3,False
1098,5,1,0,4,42,0,3.82,0,0,1,2,0,1,1.2,1,0.4,0,1,0.0,0,0.0,0,1,0,1,False
1099,7,1,5,3,234,2,0.67,0,87,1,0,4,3,4.2,0,2.8,0,1,0.551020408163265,0,1.0,0,2,1,2,True
1100,0,1,0,5,29,0,4.83,0,0,0,4,0,0,3.0,3,1.0,1,1,0.0,0,0.0,0,2,0,0,False
1101,0,2,1,5,45,0,1.0,0,50,1,0,0,1,3.75,2,3.75,3,1,0.714285714285714,0,1.0,0,1,1,1,False
1102,1,1,0,1,43,0,0.37,0,95,2,3,1,1,1.94444444444444,0,2.05555555555556,0,0,0.695652173913043,0,1.0,0,1,1,2,False
1103,0,1,0,0,24,0,0.27,0,64,2,2,2,1,2.5,0,3.25,0,1,0.642857142857143,0,0.0,0,1,0,1,False
1104,0,1,0,1,39,0,0.34,0,73,2,0,10,2,3.6,0,4.8,1,1,0.666666666666667,0,0.0,0,1,0,2,False
1105,0,1,2,1,38,0,0.93,0,88,1,2,1,2,3.2,1,1.6,1,1,0.428571428571429,0,0.0,0,1,0,1,False
1106,0,1,1,2,69,1,0.43,1,83,2,0,7,3,3.06666666666667,0,4.06666666666667,0,1,0.368421052631579,0,1.0,0,1,1,2,False
1107,0,2,3,1,27,0,0.25,1,86,1,0,9,1,4.4,2,7.0,2,1,1.28571428571429,0,1.0,0,3,1,4,True
1108,0,2,0,8,35,0,0.7,4,0,1,0,0,1,1.5,1,7.5,6,1,2.25,0,0.0,0,1,0,0,False
1109,0,6,3,11,39,0,0.42,1,0,2,0,1,1,11.0,11,18.0,18,67,5.0,5,0.857142857142857,0,2,2,2,True
1110,0,1,1,0,20,0,1.0,0,0,2,0,0,1,3.0,3,3.0,3,1,0.0,0,0.0,0,1,0,0,False
1111,12,1,4,4,202,0,0.51,0,90,1,1,9,2,6.0,2,5.0,1,1,0.894736842105263,0,0.25,0,2,4,5,True
1112,2,2,4,7,532,1,0.63,0,86,1,2,18,2,7.95522388059702,0,4.58208955223881,0,1,1.22972972972973,0,0.2,0,6,10,9,True
1113,3,2,1,4,64,0,0.59,1,33,1,5,9,1,3.55555555555556,0,3.0,0,1,0.857142857142857,0,0.5,0,1,2,1,False
1114,0,1,0,0,21,0,1.5,0,0,1,0,0,1,2.0,2,4.0,4,4,2.0,2,0.0,0,1,0,0,False
1115,0,1,0,0,22,0,0.65,0,40,1,0,1,1,1.6,1,2.2,1,1,0.428571428571429,0,0.0,0,1,0,0,False
1116,0,1,0,0,22,0,1.38,1,0,1,0,1,1,2.0,2,4.0,4,2,1.0,1,0.0,0,2,0,0,False
1117,43,2,12,2,750,2,0.28,0,100,3,3,56,2,4.91414141414141,0,5.59090909090909,0,0,0.858447488584475,0,0.333333333333333,0,4,8,9,True
1118,0,2,1,7,75,0,0.71,0,85,1,0,15,1,5.71428571428571,4,5.42857142857143,2,1,1.44444444444444,0,0.666666666666667,0,3,2,5,True
1119,3,2,1,5,106,3,0.45,0,74,1,3,11,2,4.66666666666667,1,4.26666666666667,1,1,1.05263157894737,0,0.333333333333333,0,1,3,3,True
1120,0,1,1,8,45,1,0.58,1,50,1,0,3,1,3.0,1,10.0,5,1,2.25,0,1.0,0,2,1,2,False
1121,9,1,0,5,69,0,3.83,0,0,0,1,2,0,0.777777777777778,0,0.111111111111111,0,1,0.0,0,0.0,0,2,0,0,False
1122,0,1,0,3,48,0,1.14,0,77,1,1,2,2,1.33333333333333,0,0.222222222222222,0,1,0.0,0,0.0,0,2,0,0,False
1123,0,1,0,8,100,0,1.92,0,0,1,0,6,1,4.7,0,2.8,1,1,0.0,0,0.5,0,3,3,2,False
1124,2,2,2,2,63,6,0.26,0,100,2,1,11,2,4.64285714285714,0,5.71428571428571,0,1,1.26315789473684,0,0.5,0,2,3,6,True
1125,1,1,0,4,53,0,0.88,0,33,1,0,1,1,4.6,2,2.6,1,1,1.625,0,0.0,0,1,0,1,False
1126,0,2,0,9,63,2,1.02,0,75,2,0,0,1,3.75,0,6.0,3,1,1.33333333333333,0,0.0,0,1,0,7,False
1127,0,2,1,5,81,0,0.39,1,80,2,0,8,1,10.3,2,6.2,1,1,1.5,0,0.4,0,4,4,2,False
1128,0,1,1,3,26,0,1.53,0,0,1,0,0,1,1.0,1,3.0,3,1,0.0,0,0.0,0,1,0,0,False
1129,0,2,2,8,59,0,1.09,0,62,1,0,0,1,3.25,3,5.75,3,2,1.5,1,0.0,0,1,0,2,False
1130,0,1,3,2,49,0,0.71,0,66,2,0,2,1,4.6,2,4.8,2,1,0.8,0,1.0,0,2,1,0,False
1131,2,1,0,0,21,0,3.0,0,0,0,5,0,0,2.0,1,1.0,1,1,0.0,0,0.0,0,2,0,0,False
1132,0,1,0,0,23,0,1.44,0,0,1,0,0,2,4.0,1,1.0,1,1,0.0,0,0.0,0,3,0,0,False
1133,1,1,1,1,65,0,0.32,1,73,2,0,16,2,4.36363636363636,1,7.54545454545455,1,1,0.923076923076923,0,0.666666666666667,0,2,2,3,True
1134,0,1,1,3,49,0,0.46,0,66,1,0,8,1,3.71428571428571,0,4.57142857142857,2,1,1.0,0,1.0,0,3,1,1,False
1135,1,1,1,4,56,0,0.51,0,60,1,1,6,2,3.75,0,3.625,0,1,0.846153846153846,0,0.666666666666667,0,1,3,1,False
1136,0,8,0,7,24,0,0.62,0,0,1,0,0,1,2.0,2,2.0,2,8,6.0,6,0.0,0,1,0,0,False
1137,0,2,3,5,90,0,0.73,1,69,1,0,2,2,10.625,2,4.625,1,1,1.14285714285714,0,0.0,0,2,0,1,False
1138,13,1,4,4,300,0,0.48,1,88,1,2,18,2,2.95121951219512,0,6.31707317073171,0,1,0.702127659574468,0,0.5,0,1,4,6,False
1139,0,1,1,4,37,2,0.88,0,50,2,2,1,2,3.0,1,3.25,1,1,1.33333333333333,0,1.0,0,2,1,1,False
1140,0,1,2,0,25,0,0.42,0,75,2,2,2,1,2.5,1,1.5,0,1,0.5,0,0.0,0,1,0,0,False
1141,0,1,0,0,35,0,0.3,0,0,1,0,0,2,1.95454545454545,1,2.22727272727273,2,1,0.115384615384615,0,0.0,0,1,0,1,False
1142,0,2,1,2,46,0,0.52,1,66,1,0,2,2,2.25,0,2.625,0,1,0.818181818181818,0,0.0,0,1,0,0,False
1143,1,1,1,5,50,0,1.16,0,80,3,0,7,1,3.8,1,3.2,2,1,0.571428571428571,0,0.0,0,1,0,1,False
1144,0,1,1,3,39,0,0.76,0,40,2,0,2,1,3.6,2,3.2,1,1,1.0,0,1.0,0,1,1,0,False
1145,0,1,1,1,38,0,0.53,0,62,2,0,5,1,4.5,3,4.33333333333333,2,1,1.0,0,1.0,0,1,1,1,False
1146,0,1,1,2,30,0,0.54,0,80,3,0,9,1,3.6,2,4.8,2,1,0.714285714285714,0,1.0,0,1,1,1,False
1147,0,1,4,3,91,5,0.4,0,100,1,2,6,2,5.0,0,4.25,1,1,1.42857142857143,0,1.0,0,1,1,0,False
1148,0,2,1,1,26,1,0.52,0,66,2,0,3,1,3.66666666666667,0,4.0,0,1,1.2,0,1.0,0,1,1,0,False
1149,0,1,0,4,37,0,1.61,0,0,1,0,4,2,9.0,7,2.66666666666667,2,1,0.0,0,1.0,0,1,1,0,False
1150,0,1,1,2,29,1,0.48,0,33,2,0,3,1,5.66666666666667,5,5.33333333333333,2,1,2.2,0,1.0,0,1,1,0,False
1151,0,2,3,2,75,0,0.28,1,77,1,0,1,1,4.64705882352941,0,5.0,1,1,1.36842105263158,0,0.666666666666667,0,3,2,4,True
1152,0,1,1,1,40,0,0.49,0,71,2,0,5,1,3.85714285714286,2,3.71428571428571,1,1,1.0,0,0.0,0,2,0,0,False
1153,0,1,0,7,29,0,1.21,0,0,1,0,2,1,0.0,0,10.0,10,3,2.0,2,0.0,0,3,0,1,False
1154,2,1,1,0,27,0,0.33,0,90,1,0,3,1,5.36363636363636,2,2.72727272727273,1,1,0.692307692307692,0,0.0,0,2,0,0,False
1155,0,1,0,3,32,0,0.8,0,0,1,0,2,1,1.5,0,9.0,4,1,1.5,0,1.0,0,2,1,0,False
1156,0,3,0,2,34,0,0.43,4,0,0,0,0,0,4.0,2,8.33333333333333,2,2,1.2,0,0.0,0,1,0,0,False
1157,0,0,0,1,35,0,0.36,0,0,0,0,0,0,0.0,0,0.0,0,1,1.3,0,0.0,0,2,0,0,False
1158,0,1,6,4,101,0,0.38,1,74,1,0,21,2,4.33333333333333,1,7.11111111111111,1,1,0.857142857142857,0,1.0,0,2,1,0,False
1159,0,1,5,5,97,0,0.36,3,62,1,0,20,2,3.4,1,10.1333333333333,1,1,1.0,0,0.454545454545455,0,3,5,3,False
1160,0,1,0,8,52,0,0.88,1,0,1,0,6,1,6.25,1,4.75,2,1,0.5,0,0.0,0,1,0,0,False
1161,2,1,3,3,112,0,0.42,0,76,2,0,27,2,2.41666666666667,0,4.95833333333333,1,1,0.6,0,0.125,0,2,8,6,True
1162,3,1,6,4,101,0,0.38,1,82,1,0,19,1,5.0,1,8.64285714285714,1,1,0.9375,0,0.333333333333333,0,1,3,2,False
1163,5,1,5,1,48,0,0.22,0,60,2,2,16,2,3.16666666666667,1,5.33333333333333,0,1,0.625,0,1.0,0,3,1,0,False
1164,0,1,3,5,56,0,0.39,1,66,1,0,21,2,3.16666666666667,1,11.0,1,1,0.666666666666667,0,0.333333333333333,0,1,5,5,False
1165,0,1,0,14,82,0,1.22,0,0,1,0,10,1,6.0,3,7.25,2,1,0.833333333333333,0,0.5,0,2,3,3,True
1166,0,1,5,4,38,0,0.54,0,44,1,0,5,2,3.0,0,4.5,0,1,0.428571428571429,0,1.0,0,3,1,0,False
1167,2,1,1,2,182,1,0.14,2,52,1,0,43,2,2.86440677966102,0,9.16949152542373,0,1,1.03076923076923,0,0.285714285714286,0,4,9,11,True
1168,0,1,9,0,24,0,0.19,0,57,3,0,13,1,5.83333333333333,1,7.5,1,1,1.22222222222222,0,1.0,0,1,1,0,False
1169,0,1,2,5,36,0,0.6,0,55,1,0,10,1,2.0,1,5.33333333333333,1,1,1.8,0,0.333333333333333,0,2,3,1,True
1170,0,1,1,2,50,0,0.28,1,75,1,0,16,1,3.91666666666667,1,6.58333333333333,1,1,0.642857142857143,0,1.0,0,1,1,0,True
1171,0,1,0,4,23,0,0.88,2,0,1,0,1,1,1.0,1,4.0,4,4,1.0,1,0.0,0,1,0,0,False
1172,1,1,6,4,604,0,0.16,5,73,1,1,69,2,5.09401709401709,0,10.7777777777778,0,1,0.524590163934426,0,0.375,0,4,7,9,True
1173,0,2,11,3,67,0,0.24,3,74,1,0,16,1,4.08333333333333,0,9.33333333333333,0,1,0.928571428571429,0,0.5,0,3,3,1,False
1174,0,1,0,1,22,0,1.29,0,0,2,0,4,1,3.0,3,4.0,4,1,0.0,0,1.0,0,1,1,1,False
1175,0,1,10,5,122,0,0.24,4,78,1,0,37,2,3.35294117647059,1,15.0,1,1,0.904761904761905,0,0.25,0,6,7,4,True
