File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,target
662,0,0,1,1,13,9,154,1,0,0,13,0.97,3,84,1,0,0,1,7.53846153846154,2,2,1.4,0,39,0.897368421052632,0,1,False
663,1,0,1,0,1,2,182,1,11,19,31,0.38,1,93,1,0,43,6,3.16279069767442,0,0,0.891304347826087,0,6,0.977914110429448,0,3,True
664,0,1,1,0,0,0,20,1,0,1,4,0.53,0,0,2,0,8,2,2.4,1,1,0.571428571428571,0,6,0.921052631578947,0,0,True
665,0,1,1,0,0,0,17,1,0,2,3,0.57,0,37,3,0,7,1,2.0,1,1,0.666666666666667,0,6,0.9,0,0,False
666,1,6,1,1,0,5,132,1,0,7,12,1.17,0,90,1,4,3,2,1.94736842105263,0,0,0.454545454545455,0,6,0.971223021582734,0,2,False
667,1,4,1,0,0,4,54,1,0,1,3,0.76,0,37,2,0,1,1,2.625,0,2,0.8,0,6,0.959183673469388,0,1,False
668,0,4,1,0,0,6,44,1,0,0,0,1.19,0,0,2,0,2,1,2.0,1,2,0.833333333333333,0,6,0.936170212765957,0,0,False
669,0,4,1,0,1,8,139,1,0,0,10,1.22,0,0,2,1,4,2,1.78571428571429,0,1,0.875,0,6,0.970909090909091,0,2,False
670,0,3,1,0,0,10,101,1,0,4,5,0.8,1,65,3,0,4,1,3.375,1,1,1.3,0,8,0.96031746031746,0,2,True
671,0,1,1,0,0,11,42,1,0,0,1,2.21,0,0,2,1,0,2,2.0,0,1,0.0,0,6,0.918918918918919,0,0,False
672,0,1,1,0,0,12,46,1,0,0,1,1.7,0,0,3,0,0,1,3.0,3,2,0.75,0,6,0.927710843373494,0,0,False
673,0,4,1,0,0,7,99,1,0,0,7,1.14,0,0,2,1,2,2,1.63636363636364,0,1,0.769230769230769,0,10,0.941747572815534,0,2,True
674,0,3,1,1,0,7,56,1,0,0,2,1.87,0,19,3,0,4,1,2.2,0,1,0.428571428571429,0,15,0.903846153846154,0,1,True
675,0,5,1,0,0,5,201,1,0,3,26,1.07,0,76,1,3,4,2,1.67741935483871,0,0,0.424242424242424,0,6,0.986046511627907,0,1,False
676,2,4,1,0,0,3,58,1,0,1,5,0.76,0,27,2,0,1,1,2.90909090909091,0,1,0.307692307692308,0,6,0.961538461538462,0,1,False
677,1,4,1,0,0,5,46,1,0,1,0,0.63,0,80,2,0,2,1,2.2,1,2,1.28571428571429,0,6,0.954887218045113,0,1,False
678,1,4,1,0,0,2,38,1,0,1,2,0.66,0,28,2,0,1,1,2.85714285714286,0,2,0.777777777777778,0,6,0.946902654867257,0,0,False
679,0,4,1,0,0,6,44,1,0,0,0,1.05,0,0,2,0,2,1,2.0,1,2,1.33333333333333,0,6,0.939393939393939,0,0,False
680,0,0,1,4,0,9,205,1,4,2,11,0.83,3,91,1,4,16,5,4.13333333333333,0,0,1.11111111111111,0,146,0.72744014732965,0,1,False
681,0,0,3,0,0,26,118,1,0,0,3,1.19,6,0,2,0,6,2,4.0,3,5,1.6,1,70,0.72,0,0,False
682,1,0,1,0,1,5,53,1,2,4,1,1.18,2,87,1,1,7,2,2.75,1,0,1.5,0,15,0.8828125,0,1,True
683,0,0,2,0,0,8,57,1,0,1,3,1.73,3,66,2,0,6,1,2.0,0,2,0.6,0,6,0.949152542372881,0,0,False
684,1,0,2,8,0,26,153,1,1,6,2,0.67,12,64,2,0,9,1,10.75,3,2,2.5,0,7,0.984340044742729,0,2,True
685,0,0,1,0,0,8,55,1,0,0,3,2.04,1,0,2,0,1,2,1.0,0,1,0.0,0,6,0.941747572815534,0,0,False
686,0,0,4,0,0,16,59,1,0,1,2,1.11,6,0,2,0,7,1,6.5,5,7,1.75,1,6,0.956834532374101,0,1,False
687,0,2,1,0,0,3,33,1,0,2,0,0.5,4,25,2,0,0,1,4.0,2,1,3.8,0,41,0.949579831932773,0,0,True
688,0,13,1,0,0,3,78,1,0,3,0,1.47,0,64,1,6,2,1,19.2307692307692,2,1,0.2,0,6,0.962025316455696,0,1,True
689,6,1,3,1,0,11,333,1,2,8,11,0.72,1,77,2,0,13,2,5.2,0,1,1.90909090909091,0,151,0.832748538011696,0,3,True
690,0,0,1,0,0,5,189,1,2,2,27,0.56,0,70,4,2,14,2,2.17241379310345,0,0,0.741935483870968,0,6,0.98993288590604,0,1,False
691,0,0,1,0,0,0,28,1,0,0,1,3.11,0,0,5,0,1,1,6.0,6,2,0.0,0,6,0.875,0,0,False
692,1,1,1,0,0,10,682,1,0,0,59,1.49,0,0,5,1,15,1,0.819672131147541,0,1,0.285714285714286,0,160,0.870836718115353,0,1,False
693,0,0,1,0,0,5,48,1,0,0,2,1.85,0,0,6,1,2,1,4.0,1,2,0.75,0,6,0.942307692307692,0,0,False
694,0,0,1,0,0,1,79,1,0,0,43,0.44,0,0,7,0,5,1,0.232558139534884,0,1,0.0652173913043478,0,159,0.380368098159509,0,1,False
695,2,2,3,0,1,11,294,1,2,4,13,0.64,4,72,2,0,13,2,3.68421052631579,0,1,2.52380952380952,0,106,0.867415730337079,0,4,True
696,9,4,1,3,0,9,891,1,13,13,52,1.01,1,94,1,1,29,2,6.06410256410256,0,1,0.7875,0,70,0.944417117560256,0,7,True
697,3,0,1,0,0,7,106,1,0,0,6,0.94,0,0,2,1,9,1,3.88888888888889,0,2,0.909090909090909,0,6,0.963562753036437,0,2,False
698,0,0,1,0,0,7,156,1,0,0,18,1.13,0,0,3,0,8,1,1.16666666666667,0,2,0.304347826086957,0,224,0.676923076923077,0,0,True
699,0,1,2,0,0,4,51,1,0,1,3,0.86,3,0,2,0,12,2,3.0,2,3,1.83333333333333,0,6,0.956204379562044,0,1,True
700,17,0,1,2,1,10,2261,1,3,2,179,2.07,0,99,2,1,21,3,1.31658291457286,0,1,0.213930348258706,0,387,0.785616625649439,0,2,True
701,0,0,1,0,0,3,49,1,0,1,9,1.11,0,88,3,0,3,1,0.777777777777778,0,1,0.25,0,62,0.37719298245614,0,0,True
702,0,1,1,0,0,0,33,1,0,0,0,3.3,0,0,2,1,2,2,5.0,5,2,0.0,0,6,0.892857142857143,0,0,False
703,0,0,1,0,0,9,44,1,1,0,2,1.91,0,0,3,0,5,1,2.33333333333333,1,2,0.5,0,83,1.0,0,0,False
704,1,0,1,0,0,7,119,1,1,3,9,1.51,1,54,1,1,9,2,3.36363636363636,1,1,0.538461538461538,0,12,0.948275862068966,0,2,False
705,10,5,1,0,0,9,853,1,5,5,59,1.05,1,93,3,3,31,2,4.68354430379747,0,1,0.802469135802469,0,674,0.639915522703273,0,5,True
706,0,0,1,0,0,0,28,1,0,0,1,2.33,1,0,4,0,1,1,10.0,10,2,0.0,0,6,0.884615384615385,0,0,False
707,0,1,1,0,0,7,76,1,0,0,4,1.41,0,0,4,1,5,1,3.4,0,1,0.571428571428571,0,6,0.961783439490446,0,1,False
708,0,0,1,0,0,5,45,1,0,0,2,1.88,0,0,5,1,2,1,6.0,1,2,0.0,0,6,0.929411764705882,0,0,False
709,0,0,1,0,0,2,45,1,0,0,12,0.68,0,0,6,0,5,1,1.16666666666667,0,1,0.2,0,72,0.46969696969697,0,1,False
710,18,8,1,8,2,13,2586,1,13,28,147,1.3,1,97,2,2,51,3,5.53763440860215,0,1,0.787234042553192,0,1156,0.654117647058824,2,6,True
711,0,0,1,0,0,0,28,1,0,0,1,2.0,0,0,3,0,2,1,6.0,6,2,0.0,0,6,0.886792452830189,0,0,False
712,0,0,1,0,0,9,229,1,0,0,20,1.72,0,0,3,1,9,1,1.65,0,1,0.454545454545455,0,14,0.868421052631579,0,3,False
713,0,0,1,0,0,1,77,1,0,0,29,0.65,0,0,4,0,5,1,0.310344827586207,0,1,0.09375,0,152,0.457627118644068,0,0,True
714,1,0,1,0,3,5,201,1,0,1,26,1.65,0,66,1,1,8,2,2.25925925925926,1,1,0.103448275862069,0,38,0.984375,0,1,False
715,0,0,1,0,0,7,38,1,0,0,3,1.81,0,0,2,0,4,1,1.66666666666667,1,2,0.5,0,85,1.0,0,0,False
716,0,3,1,0,0,3,64,1,0,2,2,1.49,0,40,2,0,5,2,2.8,2,1,0.714285714285714,0,6,0.952,0,1,False
717,0,1,1,0,1,2,68,1,0,4,10,0.99,0,77,2,0,1,1,3.27272727272727,0,1,0.538461538461538,0,12,0.925925925925926,0,2,False
718,0,0,1,0,3,3,56,1,1,0,4,2.15,0,0,2,0,4,1,3.2,0,1,0.0,0,6,0.944444444444444,0,0,False
719,3,10,1,0,0,11,761,1,0,24,45,1.12,2,94,2,2,16,2,4.75862068965517,0,0,0.916666666666667,0,106,0.922936893203884,0,5,True
720,0,0,1,0,0,10,45,1,0,0,3,1.88,0,0,3,0,3,1,3.0,1,2,0.5,0,86,0.975308641975309,0,1,False
721,0,0,2,0,0,0,20,1,0,3,5,0.31,2,26,2,0,1,1,3.4,2,2,1.42857142857143,1,6,0.94392523364486,0,0,False
722,0,0,1,0,0,6,32,1,0,0,2,1.68,0,0,1,1,1,1,5.5,2,1,0.0,0,20,1.0,0,0,False
723,1,0,1,0,0,15,65,1,0,0,2,1.14,1,0,2,0,3,1,7.0,1,2,0.8,0,48,1.0,0,0,True
724,0,22,1,0,1,2,180,1,0,9,1,0.92,1,82,1,0,16,1,3.82608695652174,1,1,0.76,0,6,0.982142857142857,0,2,True
725,5,1,3,0,0,1,49,1,0,10,6,0.2,3,70,2,0,1,1,5.83333333333333,1,2,2.21428571428571,0,6,0.966197183098592,0,2,True
726,3,5,1,1,22,1,77,1,0,0,14,0.43,0,81,1,0,19,1,17.7727272727273,2,1,0.458333333333333,0,26,0.823343848580442,0,2,True
727,3,0,2,0,1,4,78,1,0,10,5,0.33,4,71,1,0,2,1,5.25,2,1,2.54545454545455,0,10,0.935309973045822,0,4,False
728,5,14,1,56,0,0,54,1,0,1,12,0.21,0,95,1,0,1,1,4.83870967741935,1,1,0.545454545454545,0,6,0.984084880636605,0,1,True
729,2,0,1,0,2,5,49,1,1,1,2,0.74,1,40,2,0,4,1,7.0,2,2,1.0,0,6,0.930555555555556,0,2,False
730,0,0,1,0,0,0,25,1,4,7,1,0.33,0,71,1,1,3,1,4.8,1,1,2.0,0,6,0.95,0,0,True
731,1,0,1,0,0,0,28,1,0,10,7,0.35,0,77,1,0,2,1,3.0,1,1,0.8,0,6,0.628787878787879,0,1,False
732,3,2,1,0,0,3,77,1,0,2,3,0.71,0,56,2,0,1,2,4.625,0,2,1.7,0,6,0.971698113207547,0,1,True
733,0,1,1,0,0,0,22,1,1,13,3,0.63,0,83,1,1,1,1,1.4,1,0,0.0,0,6,0.915492957746479,0,0,False
734,2,1,1,0,3,10,89,1,0,1,3,0.75,4,50,3,0,4,1,7.33333333333333,2,1,0.625,0,6,0.908759124087591,0,3,True
735,0,3,1,1,0,2,43,1,0,9,6,0.61,0,77,2,1,4,1,2.44444444444444,1,1,0.909090909090909,0,6,0.958041958041958,0,1,True
736,13,8,2,3,0,8,291,1,2,41,1,0.54,2,88,1,0,2,2,6.41666666666667,0,1,2.07692307692308,0,6,0.993499458288191,0,1,True
737,0,0,1,0,0,0,15,1,0,3,6,0.45,0,66,2,0,1,1,1.83333333333333,0,1,0.375,0,6,0.873015873015873,0,1,False
738,0,16,1,0,16,2,76,1,0,0,0,0.87,0,0,1,0,4,1,3.125,2,3,0.166666666666667,0,6,0.971698113207547,0,1,False
739,0,6,1,0,0,10,195,1,0,6,7,1.06,3,75,2,0,21,1,5.61538461538461,1,1,1.3125,0,28,0.980645161290323,0,2,False
740,0,0,0,0,0,0,26,1,0,9,0,2.17,0,0,0,0,0,0,0.0,0,0,0.0,0,6,0.869565217391304,0,0,False
741,0,3,1,0,1,7,186,1,0,1,5,2.07,2,62,1,0,17,4,6.875,0,0,1.0,0,6,0.978328173374613,0,2,False
742,0,1,1,0,0,0,16,1,0,2,0,1.45,0,0,1,1,1,2,5.0,5,3,0.0,0,6,0.837837837837838,0,0,False
743,12,4,1,3,0,5,431,1,1,18,43,0.61,3,89,1,0,20,2,7.01666666666667,1,1,0.919354838709677,0,40,0.98490294751977,0,1,True
744,0,1,1,0,0,0,17,1,0,1,0,2.12,0,0,2,0,1,1,4.0,4,3,0.0,0,6,0.828571428571429,0,0,False
745,0,3,2,1,1,0,41,1,0,3,3,0.89,2,58,1,0,2,1,4.83333333333333,3,1,0.875,0,6,0.950413223140496,0,1,False
746,19,14,3,14,5,16,1108,1,0,3,0,0.95,5,92,1,0,13,1,11.6666666666667,3,1,1.97142857142857,0,1015,0.911460674157303,0,1,True
747,1,3,2,1,0,29,228,1,0,4,0,2.17,9,40,1,0,7,1,10.0,5,6,2.0,0,6,0.985,0,1,False
748,1,1,8,3,2,7,35,1,0,0,0,0.24,18,50,1,0,4,1,8.0,4,8,4.25,2,6,0.974248927038627,0,1,True
749,0,1,3,0,0,2,33,1,1,3,3,0.42,3,53,1,1,8,2,3.8,2,1,1.71428571428571,0,9,0.957446808510638,0,1,False
750,0,0,0,1,0,0,227,1,0,1,0,1.05,0,0,1,0,2,1,0.0,0,0,0.0,0,6,0.97609561752988,0,1,False
751,0,6,1,8,1,1,28,1,0,4,0,0.61,0,88,1,0,4,1,8.66666666666667,4,1,0.375,0,6,0.930232558139535,0,0,False
752,0,1,1,0,0,1,39,1,0,2,6,0.93,0,71,1,0,5,2,0.857142857142857,0,0,0.444444444444444,0,6,0.942857142857143,0,0,False
753,0,0,1,5,0,3,117,1,0,3,19,0.77,1,76,1,0,6,1,6.68421052631579,1,1,1.22727272727273,0,6,0.982708933717579,0,1,False
754,0,0,1,0,0,0,18,1,0,13,2,0.37,1,15,1,0,0,1,7.5,1,2,0.75,0,6,0.925925925925926,0,0,False
755,6,1,3,1,0,10,486,1,7,16,21,0.48,8,85,2,0,16,3,4.6,0,1,2.21621621621622,0,6,0.981060606060606,0,4,True
756,0,0,1,1,0,0,25,1,0,0,3,0.96,1,100,1,0,5,2,2.66666666666667,0,1,0.8,0,6,0.918918918918919,0,0,False
757,5,0,2,1,0,2,150,1,3,15,11,0.32,4,83,1,0,9,3,4.26315789473684,1,1,2.36363636363636,0,16,0.978378378378378,0,2,True
758,0,5,1,0,0,0,18,1,0,4,0,0.58,0,60,1,0,1,1,2.6,1,1,0.0,0,6,0.91044776119403,0,0,False
759,0,0,1,0,0,0,19,1,0,1,2,0.9,0,0,1,0,5,2,1.0,0,3,0.0,0,6,0.886792452830189,0,0,False
760,15,1,2,10,1,8,255,1,0,13,8,0.43,5,89,1,0,12,3,7.95833333333333,2,1,1.55555555555556,0,137,0.868068833652008,0,3,True
761,0,0,1,0,0,5,30,1,0,0,2,1.76,0,0,1,0,3,2,1.5,0,1,0.0,0,67,0.903225806451613,0,0,False
762,0,2,3,0,0,7,58,1,0,7,3,0.22,6,37,1,0,7,2,13.4,1,1,3.85714285714286,0,6,0.984042553191489,0,1,False
763,0,0,1,0,0,5,62,1,5,3,0,1.27,2,73,2,0,4,1,4.0,1,1,2.125,0,6,0.958904109589041,0,1,False
764,0,0,0,6,0,0,27,1,0,0,0,3.0,0,0,1,0,0,1,0.0,0,0,0.0,0,6,0.877551020408163,0,0,False
765,0,0,1,0,0,0,21,1,0,0,12,1.17,0,0,0,2,5,0,1.0,1,0,0.0,0,6,0.901639344262295,0,0,False
766,0,0,1,0,0,3,20,1,0,0,1,1.54,3,0,2,0,2,1,3.0,3,4,0.0,0,6,0.872340425531915,0,0,False
767,0,0,1,0,0,1,25,1,0,1,4,0.83,1,50,1,1,3,2,1.0,0,0,0.0,0,6,0.921052631578947,0,0,False
768,0,8,1,0,8,0,31,1,0,1,4,0.23,3,83,1,0,7,2,4.83333333333333,0,0,1.21428571428571,0,6,0.974025974025974,0,1,False
769,5,2,4,0,6,7,67,1,0,0,0,0.31,10,0,1,0,20,1,4.85714285714286,0,1,2.88888888888889,0,6,0.984,0,1,False
770,0,3,1,0,0,1,66,1,1,4,17,0.65,1,69,1,1,5,3,3.23809523809524,0,0,0.434782608695652,0,6,0.973684210526316,0,1,False
771,5,3,2,0,0,6,189,1,3,5,13,0.55,4,70,1,0,7,2,4.0,0,1,1.34615384615385,0,6,0.991228070175439,0,1,False
772,0,6,2,0,0,9,166,1,1,6,3,0.45,11,80,2,0,18,1,5.6,1,1,2.16666666666667,0,6,0.69208211143695,0,1,False
773,3,11,2,0,0,2,64,2,1,9,2,0.27,2,67,2,0,10,2,4.41176470588235,1,1,1.4,0,6,0.984415584415584,0,1,False
774,1,1,2,0,0,0,28,1,0,6,2,0.37,4,58,1,0,4,2,2.5,1,3,2.16666666666667,0,6,0.957446808510638,0,1,False
775,2,0,1,0,1,4,187,1,1,2,22,0.64,3,74,2,0,19,2,4.84,0,1,1.2962962962963,0,6,0.990536277602524,0,1,False
776,0,0,2,0,0,3,34,1,0,5,4,0.32,5,44,1,0,8,1,6.25,4,2,2.83333333333333,1,6,0.965714285714286,0,1,False
777,6,1,1,7,2,6,97,1,0,9,1,0.33,3,80,1,0,13,1,8.625,3,3,2.1,0,6,0.986394557823129,0,1,False
778,19,9,3,2,6,5,441,3,12,27,30,0.34,4,96,1,1,42,3,4.61428571428571,1,1,1.74666666666667,0,8,0.995907230559345,0,3,True
779,3,3,2,0,0,2,55,1,0,6,8,0.33,1,76,2,0,4,2,2.35714285714286,0,1,1.125,0,6,0.96140350877193,0,2,True
780,0,0,2,0,0,0,38,1,6,4,0,0.81,1,62,1,0,1,1,4.16666666666667,1,1,0.75,0,6,0.947368421052632,0,0,False
781,0,1,2,0,1,0,36,1,3,2,3,0.65,1,28,1,0,2,1,5.0,2,1,1.11111111111111,0,6,0.951612903225806,0,1,False
782,0,1,1,0,0,0,19,1,0,0,2,1.06,0,0,2,0,3,1,2.0,0,1,0.0,0,6,0.875,0,0,False
783,2,2,2,2,0,3,145,13,1,12,27,0.21,1,80,1,0,12,3,4.25,0,1,1.65217391304348,0,6,0.903867403314917,0,2,True
784,2,12,3,0,1,2,78,1,0,8,1,0.35,4,75,1,0,11,1,5.26666666666667,2,1,1.11764705882353,0,6,0.985294117647059,0,1,True
785,1,0,1,0,0,1,47,1,0,4,7,0.7,0,59,2,0,8,1,3.875,1,1,0.9,0,6,0.957142857142857,0,1,False
786,1,3,1,0,1,2,81,1,0,3,11,0.48,2,77,1,1,25,3,2.53333333333333,0,1,1.16666666666667,0,6,0.981818181818182,0,1,True
787,0,0,1,0,0,0,15,1,0,0,1,2.14,0,0,1,0,1,1,1.0,1,1,0.0,0,6,0.8125,0,0,False
788,0,13,1,0,0,0,16,1,0,3,0,0.22,0,76,1,1,2,1,2.69230769230769,1,1,0.466666666666667,0,6,0.949152542372881,0,0,False
789,1,9,1,0,0,0,25,1,0,0,0,0.37,0,0,2,0,3,1,2.2,0,1,0.833333333333333,0,6,0.951219512195122,0,1,False
790,6,7,2,1,0,1,56,1,0,3,2,0.28,2,56,2,0,11,1,5.6,2,2,1.64705882352941,0,6,0.982195845697329,0,1,True
791,0,0,2,0,0,0,27,1,1,2,4,0.59,0,40,1,1,7,2,3.6,1,1,0.428571428571429,0,6,0.938144329896907,0,0,False
792,0,2,2,0,0,4,30,1,0,2,1,0.5,3,33,2,0,4,2,2.0,1,5,2.4,1,6,0.946428571428571,0,0,True
793,0,1,4,1,0,0,16,2,0,4,4,0.14,3,50,2,0,10,2,4.4,1,2,1.5,0,6,0.964071856287425,0,1,False
794,0,1,1,0,0,5,42,1,1,1,1,2.1,2,0,2,0,4,1,3.0,2,2,0.0,0,6,0.928571428571429,0,0,False
795,0,1,3,0,0,0,15,1,0,1,1,0.54,4,0,1,0,1,2,3.5,2,2,1.5,0,6,0.91044776119403,0,0,False
796,5,4,2,0,0,1,34,2,0,13,8,0.15,3,77,2,0,22,1,5.47058823529412,1,1,1.35,0,6,0.983606557377049,0,1,True
797,0,1,1,0,0,5,39,1,0,3,1,1.15,2,0,1,0,1,2,3.5,3,4,1.2,0,6,0.934065934065934,0,0,False
798,0,3,1,0,0,3,52,1,0,3,4,1.06,0,52,2,0,1,2,2.28571428571429,0,1,0.333333333333333,0,6,0.71900826446281,0,1,False
799,11,0,2,0,0,3,100,1,0,3,5,0.52,2,85,1,0,8,4,3.5,0,1,0.944444444444444,0,6,0.934959349593496,0,2,False
800,0,0,1,0,0,9,64,1,0,1,4,2.13,0,25,1,0,1,3,0.5,0,0,0.0,0,6,0.944444444444444,0,0,False
801,2,0,1,0,2,4,97,1,0,3,15,0.56,1,41,1,0,1,3,2.47058823529412,0,1,0.8,0,6,0.981538461538462,0,1,False
802,2,0,1,4,0,2,84,1,0,3,4,1.58,1,71,1,0,4,2,2.33333333333333,0,2,1.0,0,6,0.963855421686747,0,1,False
803,0,0,1,0,0,0,17,1,0,0,1,2.12,0,0,2,0,1,1,0.0,0,2,0.0,0,6,0.833333333333333,0,0,False
804,0,0,1,0,0,1,16,1,0,0,1,0.55,1,0,2,0,3,1,15.0,15,3,2.0,1,11,0.890909090909091,0,0,False
805,0,1,2,0,0,0,40,1,0,1,2,1.25,0,33,2,0,5,2,2.33333333333333,1,1,1.2,0,6,0.928571428571429,0,0,True
806,59,14,1,29,4,13,3202,1,15,47,136,0.53,4,97,1,0,126,6,7.29464285714286,0,0,0.84070796460177,0,776,0.901520985752792,5,6,True
807,5,3,1,0,1,15,348,1,5,3,5,1.15,3,61,1,0,29,2,5.0,0,1,0.85,0,31,0.891855807743658,0,5,True
808,0,0,1,0,0,5,84,1,1,1,6,1.53,0,14,2,0,7,1,2.14285714285714,1,1,0.333333333333333,0,6,0.94375,0,0,False
809,2,0,1,0,0,5,122,1,2,3,9,0.53,3,82,1,1,30,3,7.30769230769231,0,0,0.933333333333333,0,52,0.981609195402299,0,1,False
810,4,0,1,0,0,7,95,1,0,5,3,1.25,0,82,1,0,13,2,2.14285714285714,0,0,0.777777777777778,0,6,0.966981132075472,0,1,False
811,0,9,1,0,0,5,70,1,0,4,0,1.37,0,58,1,0,2,1,3.0,2,1,0.0,0,37,0.788732394366197,0,1,True
812,0,1,1,0,0,2,60,1,0,1,4,0.9,1,19,2,0,6,1,2.2,0,1,1.14285714285714,0,6,0.961538461538462,0,1,False
813,0,1,1,0,0,1,56,1,0,1,4,0.84,0,19,2,0,6,1,2.4,0,1,1.14285714285714,0,6,0.96,0,1,False
814,0,1,2,0,0,1,33,1,0,2,6,0.24,0,57,1,0,15,2,1.57142857142857,0,0,1.44444444444444,0,6,0.967741935483871,0,1,False
815,0,8,1,3,0,6,65,1,0,0,0,1.44,0,100,2,3,11,1,3.375,1,0,0.0,0,126,0.753968253968254,0,1,False
816,1,1,1,0,0,4,74,1,0,3,7,0.43,1,51,1,0,7,2,2.77777777777778,0,0,1.63636363636364,0,6,0.978723404255319,0,1,False
817,0,0,1,16,0,12,110,1,0,0,4,0.5,10,62,2,0,19,1,11.25,1,3,1.83333333333333,0,35,0.904040404040404,0,2,True
818,0,1,1,9,0,9,77,1,0,0,3,0.65,4,63,2,0,20,1,6.0,1,3,0.666666666666667,0,23,0.905349794238683,0,1,True
819,0,1,1,14,0,5,75,1,0,1,8,0.33,0,80,3,0,18,1,5.11111111111111,0,1,1.09090909090909,0,109,0.785046728971963,0,1,True
820,0,0,1,21,0,18,202,1,0,1,8,0.57,5,77,2,0,29,1,8.25,1,1,1.2,0,8,0.94991652754591,0,4,True
821,0,1,1,16,0,15,197,1,4,0,6,0.63,3,88,2,0,21,1,3.72727272727273,0,2,0.538461538461538,0,7,0.986792452830189,0,2,True
822,0,0,1,15,0,20,222,1,5,0,4,0.43,7,74,2,0,23,1,7.88888888888889,2,3,1.27272727272727,0,7,0.990956072351421,0,2,True
823,0,0,1,11,0,17,110,1,0,0,4,0.62,6,54,2,0,19,1,8.0,6,3,1.16666666666667,0,7,0.977198697068404,0,2,True
824,0,1,1,2,0,3,40,1,0,0,3,0.71,0,62,2,0,10,1,2.5,0,1,0.0,0,16,0.864406779661017,0,0,True
825,0,1,1,15,0,8,75,1,0,0,3,0.54,4,68,2,0,17,1,7.5,5,3,1.16666666666667,0,33,0.8715953307393,0,1,True
826,0,2,1,13,0,12,117,1,0,0,4,0.46,4,70,2,0,22,1,8.5,6,2,1.375,0,7,0.982142857142857,0,2,True
827,0,0,1,8,0,13,91,1,0,0,4,0.7,4,56,2,0,18,1,6.25,3,3,0.666666666666667,0,7,0.972332015810277,0,2,True
828,0,0,1,13,0,7,96,1,0,1,9,0.47,0,77,3,0,17,1,5.22222222222222,0,1,0.818181818181818,0,96,0.795379537953795,0,2,True
829,0,0,1,10,0,12,90,1,0,0,4,0.66,4,72,2,0,17,1,5.25,3,3,1.16666666666667,0,7,0.972762645914397,0,2,True
830,0,0,1,19,0,31,231,1,0,0,6,0.74,7,84,2,0,25,1,6.33333333333333,0,2,1.0,0,7,0.987295825771325,0,2,True
831,0,0,1,14,0,21,135,1,0,1,4,0.61,6,58,2,0,18,1,9.0,3,3,0.833333333333333,0,7,0.979827089337176,0,2,True
832,2,0,1,18,0,8,120,1,0,1,9,0.34,0,73,3,0,17,1,8.36363636363636,1,1,1.0,0,95,0.848888888888889,0,2,True
833,0,2,1,14,0,17,149,1,1,0,3,0.58,7,70,2,0,19,1,8.5,2,3,1.5,0,10,0.959183673469388,0,3,True
834,1,9,1,0,6,7,116,1,0,2,2,1.23,0,75,1,0,2,2,6.83333333333333,1,1,0.214285714285714,0,177,0.564853556485356,0,1,True
835,1,0,1,25,0,39,243,1,0,0,4,0.54,12,80,2,0,23,1,9.6,5,3,1.28571428571429,0,7,0.989180834621329,0,2,True
836,0,0,1,11,0,18,115,1,0,0,4,0.6,6,54,2,0,17,1,8.5,6,3,1.83333333333333,0,8,0.975683890577508,0,2,True
837,7,29,1,1,0,11,442,1,0,7,1,0.61,2,87,1,0,26,1,9.7027027027027,3,1,1.20512820512821,0,253,0.803174603174603,0,1,True
838,0,3,1,0,0,4,45,1,0,2,2,1.36,0,30,1,0,1,1,3.2,1,1,0.857142857142857,0,6,0.927835051546392,0,0,False
839,0,1,1,0,0,3,52,1,1,2,3,0.79,0,70,1,2,6,2,2.2,0,0,1.28571428571429,0,6,0.957142857142857,0,1,False
840,0,1,1,0,0,1,34,1,0,8,16,0.23,0,83,1,0,12,2,2.35294117647059,1,1,0.85,0,6,0.971014492753623,0,1,False
841,0,8,1,0,0,11,230,1,1,3,4,1.64,2,84,2,0,8,1,4.61538461538461,1,1,0.4,0,7,0.984409799554566,0,2,True
842,0,0,1,0,0,35,71,1,0,0,1,7.1,0,0,0,3,1,0,1.0,1,1,0.0,0,6,0.932584269662921,0,0,False
843,2,1,1,0,0,13,242,1,0,9,13,0.69,2,80,4,0,29,1,4.25,1,1,1.11111111111111,0,6,0.986486486486487,0,1,False
844,0,1,1,0,0,4,39,1,0,1,3,1.03,0,0,4,0,6,1,2.0,1,1,0.666666666666667,0,6,0.936170212765957,0,0,False
845,0,0,1,0,0,9,127,1,0,12,11,0.63,2,71,4,0,19,1,5.27272727272727,1,1,0.846153846153846,0,6,0.972222222222222,0,2,True
846,0,2,1,0,0,16,161,1,0,0,7,1.03,2,0,5,0,10,1,5.22222222222222,2,2,1.09090909090909,0,6,0.983240223463687,0,1,False
847,0,0,1,0,0,7,88,1,2,2,6,1.22,0,43,3,0,10,1,1.75,1,1,0.4,0,23,0.888297872340426,0,2,True
