File,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
1084,1,1,2,0,30,1,0,0.41,0,66,1,0,13,1,10.0,0,1,1,0.8,0,0.0,0,2,2,False
1085,0,1,0,0,20,1,2,0.61,0,66,3,0,3,2,1.83333333333333,1,1,1,0.0,0,0.0,0,2,0,False
1086,0,1,0,0,17,1,0,0.89,0,0,3,0,3,2,1.0,1,2,1,0.0,0,0.0,0,1,0,False
1087,0,1,0,0,20,1,0,1.05,0,0,3,0,1,2,0.666666666666667,0,1,1,0.0,0,0.0,0,2,0,False
1088,3,1,0,5,96,1,10,0.81,0,67,4,0,9,1,5.75,2,2,1,1.81818181818182,0,0.0,0,1,0,False
1089,0,1,0,0,17,1,0,0.77,0,0,4,0,2,1,2.33333333333333,1,2,1,0.0,0,0.0,0,1,0,False
1090,0,1,0,0,30,1,0,1.2,0,0,4,0,2,1,2.66666666666667,2,2,1,0.6,0,0.0,0,1,0,False
1091,0,1,0,0,20,1,0,1.0,0,0,4,0,3,1,2.66666666666667,2,2,1,0.0,0,0.0,0,1,0,False
1092,0,1,0,0,20,1,0,0.95,0,0,4,0,4,1,2.66666666666667,2,4,1,0.0,0,0.0,0,1,0,False
1093,1,1,3,2,29,1,0,0.36,0,0,1,0,36,1,6.75,0,1,1,0.833333333333333,0,0.0,0,2,3,False
1094,0,1,0,0,20,1,0,0.95,0,0,4,0,3,1,2.66666666666667,2,3,1,0.0,0,0.0,0,1,0,False
1095,0,1,0,0,25,1,1,1.09,0,66,4,0,4,1,3.66666666666667,2,3,1,0.0,0,0.0,0,1,0,False
1096,3,2,0,7,127,1,16,0.72,1,72,4,0,9,1,6.77777777777778,2,2,1,1.45454545454545,0,0.0,0,1,0,False
1097,0,1,0,0,22,1,3,0.61,0,25,3,3,2,2,3.25,0,1,1,0.428571428571429,0,0.0,0,2,0,False
1098,0,1,0,3,31,1,1,2.82,0,50,2,2,0,2,2.0,0,1,1,0.0,0,0.0,0,1,2,False
1099,0,1,0,0,31,1,1,1.11,0,33,3,11,0,2,5.33333333333333,1,1,1,0.0,0,0.0,0,1,1,False
1100,1,3,2,10,122,1,13,0.31,2,78,1,0,31,2,6.33333333333333,1,1,1,1.81818181818182,0,0.0,0,3,3,True
1101,0,1,0,0,20,1,0,1.0,0,0,4,0,4,1,2.66666666666667,2,3,1,0.0,0,0.0,0,1,0,False
1102,0,1,0,0,25,1,0,1.25,0,0,4,0,2,1,2.66666666666667,2,2,1,0.0,0,0.0,0,1,0,False
1103,2,1,0,5,93,1,11,0.72,1,77,4,0,7,2,5.125,0,1,1,1.2,0,1.0,0,2,2,False
1104,0,1,0,2,30,1,0,1.36,0,100,4,0,3,1,2.33333333333333,2,2,1,0.0,0,0.0,0,1,0,False
1105,1,1,11,5,131,4,6,0.49,0,93,1,0,17,1,4.5625,0,1,1,0.80952380952381,0,1.0,0,3,2,True
1106,0,1,0,0,20,1,0,1.25,0,0,4,0,2,1,1.0,0,0,1,0.0,0,0.0,0,1,0,False
1107,0,1,0,0,20,1,0,0.57,0,0,2,0,1,1,1.5,1,2,1,0.857142857142857,0,0.0,0,1,0,False
1108,0,1,0,0,22,1,0,0.69,0,0,2,0,1,1,2.0,1,2,1,0.833333333333333,0,0.0,0,1,0,False
1109,1,1,4,0,29,1,0,0.46,0,80,1,0,4,1,3.0,0,1,1,0.714285714285714,0,0.0,0,2,0,False
1110,0,1,0,0,22,1,0,0.55,0,0,4,0,3,1,2.2,1,2,1,0.571428571428571,0,0.0,0,2,0,False
1111,0,1,0,0,31,1,2,0.79,1,66,5,0,4,1,3.0,1,2,1,0.666666666666667,0,1.0,0,1,0,True
1112,0,1,0,0,24,1,2,0.62,0,66,5,0,5,1,3.0,1,2,1,0.6,0,1.0,0,1,0,True
1113,0,1,0,0,31,1,2,0.79,0,66,5,0,5,1,3.0,1,2,1,0.6,0,1.0,0,1,0,True
1114,0,1,0,0,31,1,2,0.79,0,66,5,0,4,1,3.0,1,2,1,0.6,0,1.0,0,1,0,True
1115,0,1,0,0,31,1,2,0.79,0,66,5,0,5,1,3.0,1,2,1,0.6,0,1.0,0,1,0,True
1116,1,1,1,1,39,1,10,0.23,0,83,1,0,11,2,4.7,0,1,1,1.08333333333333,0,0.0,0,2,3,True
1117,0,1,0,0,21,3,0,0.29,0,0,1,0,3,2,0.0666666666666667,0,0,1,0.0,0,1.0,0,1,0,False
1118,0,1,0,0,32,2,5,0.29,0,77,2,0,5,2,2.22222222222222,0,1,1,0.409090909090909,0,0.0,0,2,2,False
1119,0,1,0,0,22,1,0,5.5,0,0,3,12,0,1,8.0,8,1,1,0.0,0,0.0,0,1,0,False
1120,0,7,0,0,21,1,0,0.53,2,0,1,0,3,2,4.0,4,8,10,3.0,3,0.0,0,1,0,False
1121,0,2,0,0,21,2,1,0.42,1,0,1,0,4,2,3.0,2,2,1,1.0,0,0.0,0,1,0,False
1122,0,1,0,0,26,1,2,2.17,0,50,1,0,1,1,4.5,4,2,1,0.0,0,0.0,0,2,0,False
1123,0,1,0,3,38,1,0,4.75,0,0,3,2,0,1,15.75,9,1,1,0.0,0,0.0,0,2,0,False
1124,0,5,0,2,42,3,25,0.34,0,100,1,0,13,1,8.33333333333333,0,1,0,1.5,0,0.0,0,1,0,False
1125,0,1,0,0,20,1,0,4.0,0,0,0,3,1,0,1.0,1,1,1,0.0,0,0.0,0,1,0,False
1126,0,1,0,2,41,1,0,4.56,0,0,3,2,0,1,15.4,2,1,1,0.0,0,0.0,0,2,0,False
1127,0,1,3,0,31,1,0,0.48,0,71,4,0,4,1,3.0,2,2,1,0.777777777777778,0,0.0,0,3,1,False
1128,0,1,0,3,51,2,5,6.38,0,100,2,12,1,1,33.75,0,1,0,0.0,0,0.0,0,3,0,False
1129,1,3,1,3,62,6,21,0.28,1,0,1,15,38,2,9.3,0,1,1,0.941176470588235,0,0.0,0,2,2,False
1130,3,2,13,1,60,2,3,0.26,0,100,1,0,18,1,11.375,0,1,0,0.947368421052632,0,0.0,0,4,1,False
1131,1,4,25,3,120,2,3,0.16,0,100,1,0,35,1,10.4642857142857,0,1,0,1.58064516129032,0,1.0,0,4,4,True
1132,0,1,0,0,20,1,0,1.0,0,0,2,11,1,1,3.5,0,1,1,0.428571428571429,0,0.0,0,3,0,False
1133,0,1,0,3,42,1,1,1.4,0,16,1,3,3,2,2.16666666666667,0,1,1,0.0,0,0.0,0,2,0,False
1134,0,1,0,0,20,1,0,1.18,0,0,2,11,1,1,4.33333333333333,0,1,1,0.0,0,0.0,0,2,0,False
1135,0,1,0,0,17,1,0,1.7,0,0,4,2,1,1,4.5,0,1,1,0.0,0,0.0,0,1,0,True
1136,0,1,0,3,23,1,0,4.6,0,0,4,2,0,1,31.0,31,1,1,0.0,0,0.0,0,1,1,False
1137,0,1,0,3,23,1,0,4.6,0,0,4,2,0,1,26.0,26,1,1,0.0,0,0.0,0,2,0,False
1138,0,1,0,3,23,1,0,4.6,0,0,4,2,0,1,23.0,23,1,1,0.0,0,0.0,0,1,1,False
1139,0,1,0,3,23,1,0,4.6,0,0,4,2,0,1,18.0,18,1,1,0.0,0,0.0,0,1,1,False
1140,0,1,0,3,23,1,0,4.6,0,0,4,2,0,1,27.0,27,1,1,0.0,0,0.0,0,1,1,False
1141,0,1,0,0,17,1,0,0.29,0,0,3,0,2,2,1.375,1,1,1,0.5,0,0.0,0,1,0,True
1142,0,1,0,0,20,1,0,0.8,0,0,3,0,1,2,1.8,1,1,1,0.0,0,0.0,0,2,0,False
1143,0,1,0,0,20,1,0,0.83,0,0,3,0,2,2,1.0,1,2,1,0.0,0,0.0,0,2,0,False
1144,0,1,0,0,20,1,0,0.8,0,0,3,0,2,2,1.0,1,2,1,0.0,0,0.0,0,2,0,False
1145,0,1,0,0,20,1,0,0.8,0,0,3,0,1,2,1.0,1,2,1,0.0,0,0.0,0,2,0,False
1146,0,1,0,0,20,1,0,0.83,0,0,3,0,1,2,1.0,1,2,1,0.0,0,0.0,0,2,0,False
1147,0,1,0,0,20,1,0,0.61,0,0,3,0,1,2,1.0,1,1,1,0.0,0,0.0,0,3,0,False
1148,0,1,0,0,17,1,0,0.42,0,0,3,0,2,2,1.55555555555556,1,1,1,0.0,0,0.0,0,1,0,False
1149,0,1,0,0,20,1,0,1.67,0,0,3,0,1,2,0.5,0,2,1,0.0,0,0.0,0,2,0,False
1150,0,2,0,0,50,12,31,0.18,0,40,1,0,19,2,3.77272727272727,1,2,1,0.628571428571429,0,1.0,0,4,1,True
1151,1,1,4,5,53,1,0,0.29,0,98,1,0,42,1,8.6,0,1,1,1.28571428571429,0,0.0,0,4,1,True
1152,1,2,28,2,140,2,5,0.23,0,95,1,0,23,2,7.65625,0,1,1,0.771428571428571,0,1.0,0,4,0,True
1153,0,1,0,0,17,1,0,1.89,0,0,5,2,1,1,0.5,0,1,1,0.0,0,0.0,0,1,0,True
1154,0,1,0,4,29,1,0,5.8,0,0,5,2,0,1,1.0,1,1,1,0.0,0,0.0,0,2,0,False
1155,0,1,0,4,38,1,0,4.75,0,0,5,2,0,1,0.0,0,1,1,0.0,0,0.0,0,2,0,False
1156,0,1,0,0,17,1,0,1.7,0,0,5,2,1,1,0.4,0,1,1,0.0,0,0.0,0,1,0,False
1157,0,1,0,3,23,1,0,4.6,0,0,4,2,0,1,19.0,19,1,1,0.0,0,0.0,0,1,1,False
1158,0,1,0,3,26,1,0,3.71,0,0,4,2,0,1,24.5,20,1,1,0.0,0,0.0,0,2,0,False
1159,0,1,0,0,17,1,0,2.12,0,0,4,2,1,1,8.0,1,1,1,0.0,0,0.0,0,1,0,False
1160,0,0,0,0,20,1,0,5.0,0,0,4,3,0,1,0.0,0,0,0,0.0,0,0.0,0,1,1,False
1161,0,1,0,0,17,1,0,0.28,0,0,3,0,2,2,1.375,1,1,1,0.7,0,0.0,0,1,0,True
1162,0,1,0,0,20,1,0,0.67,0,0,3,1,1,2,1.33333333333333,1,1,1,0.0,0,0.0,0,3,0,False
1163,0,1,0,0,20,1,0,0.67,0,0,3,1,2,2,1.33333333333333,1,2,1,0.0,0,0.0,0,3,0,False
1164,0,1,0,0,21,1,1,1.31,0,0,4,0,0,2,1.5,1,1,1,0.0,0,0.0,0,1,0,False
1165,0,1,0,0,21,1,1,1.31,0,0,4,0,1,2,1.5,1,1,1,0.0,0,0.0,0,1,1,False
1166,0,1,0,0,21,1,1,1.31,0,0,4,0,1,2,1.5,1,1,1,0.0,0,0.0,0,1,0,False
1167,0,1,0,0,21,1,1,1.31,0,0,4,0,0,2,2.0,2,1,1,0.0,0,0.0,0,1,0,False
1168,0,1,0,0,21,1,1,1.31,0,0,4,0,1,2,1.5,1,1,1,0.0,0,0.0,0,2,0,False
1169,0,1,0,0,20,1,0,0.67,0,0,3,1,2,2,1.33333333333333,1,2,1,0.0,0,0.0,0,3,0,False
1170,0,1,0,0,20,1,0,0.67,0,0,3,1,1,2,1.33333333333333,1,1,1,0.0,0,0.0,0,3,0,False
1171,0,1,0,0,20,1,0,0.67,0,0,3,1,1,2,1.33333333333333,1,1,1,0.0,0,0.0,0,3,0,False
1172,0,1,0,0,20,1,0,0.38,0,0,3,1,1,2,1.375,1,1,1,0.6,0,0.0,0,3,0,False
1173,0,1,0,0,17,1,0,0.45,0,0,3,1,2,2,1.66666666666667,1,1,1,0.0,0,0.0,0,1,0,False
1174,0,1,0,0,21,1,0,1.0,0,0,3,0,1,3,0.75,0,1,1,0.0,0,0.0,0,2,1,False
1175,0,1,0,3,54,2,12,4.15,0,100,3,12,1,1,8.11111111111111,0,1,0,0.0,0,0.0,0,3,2,False
1176,0,1,0,0,22,1,0,3.14,0,0,4,0,0,1,1.0,1,2,1,0.0,0,0.0,0,1,0,False
1177,0,1,0,0,45,2,4,0.38,0,68,3,2,4,2,2.0,0,1,1,0.526315789473684,0,0.0,0,3,1,False
1178,0,1,0,4,35,1,0,5.83,0,0,4,1,0,1,1.0,1,1,1,0.0,0,0.0,0,2,0,False
1179,0,1,0,3,33,1,0,4.71,0,0,4,1,0,1,0.75,0,1,1,0.0,0,0.0,0,2,0,False
1180,0,1,0,3,27,1,0,3.86,0,0,2,2,1,1,1.0,1,1,1,0.0,0,0.0,0,2,0,False
1181,0,4,0,0,22,1,0,0.96,0,0,1,0,3,2,4.0,4,7,4,2.0,2,0.0,0,1,0,False
1182,0,1,0,1,27,1,1,1.8,0,0,2,0,0,2,2.0,1,1,1,0.0,0,0.0,0,2,0,False
1183,0,1,0,1,27,1,1,1.8,0,0,2,0,0,2,2.5,1,1,1,0.0,0,0.0,0,1,0,False
1184,0,2,0,0,37,1,1,0.43,0,70,1,2,2,2,3.8,1,1,1,0.833333333333333,0,0.0,0,3,1,True
1185,0,1,0,0,38,1,2,0.54,0,75,1,2,2,2,2.58333333333333,1,1,1,0.357142857142857,0,0.0,0,3,0,True
1186,0,1,0,0,43,2,6,0.28,0,76,3,2,4,2,3.35,1,1,1,0.304347826086957,0,0.0,0,4,1,False
1187,0,1,0,0,33,2,3,0.52,0,71,1,0,3,2,1.85714285714286,0,1,1,0.235294117647059,0,0.0,0,1,0,False
1188,0,1,0,3,32,1,0,5.33,0,0,0,6,1,0,11.3333333333333,3,1,1,0.0,0,0.0,0,3,0,False
1189,0,1,0,2,35,1,0,1.52,0,0,1,6,1,2,26.2,0,1,1,0.857142857142857,0,0.0,0,3,0,False
1190,0,1,0,1,32,1,4,0.76,0,64,2,0,3,1,2.14285714285714,0,1,1,0.0,0,0.0,0,1,0,False
1191,0,1,0,0,22,1,0,3.14,0,0,4,0,0,1,1.0,1,2,1,0.0,0,0.0,0,2,0,False
1192,0,1,0,5,33,1,0,6.6,0,0,0,1,0,0,1.5,1,1,1,0.0,0,0.0,0,2,0,False
1193,0,1,0,3,35,1,0,5.0,0,0,3,2,0,1,8.33333333333333,6,1,1,0.0,0,0.0,0,1,0,False
1194,0,1,0,0,40,2,4,0.43,0,56,2,0,4,2,2.25,0,1,1,0.533333333333333,0,0.0,0,3,2,False
1195,0,0,0,0,27,1,0,9.0,0,0,1,12,0,2,0.0,0,0,0,0.0,0,0.0,0,2,0,False
1196,0,1,0,0,21,1,0,1.31,0,100,2,0,0,1,9.0,0,1,1,0.0,0,0.0,0,1,1,False
1197,0,1,0,2,30,1,1,2.31,0,0,1,0,0,1,4.33333333333333,3,1,1,0.0,0,0.0,0,1,0,False
1198,0,1,0,3,20,1,0,5.0,0,0,0,3,0,0,0.0,0,1,1,0.0,0,0.0,0,1,0,False
1199,1,3,10,2,49,1,0,0.12,0,90,1,0,27,1,7.90909090909091,0,1,1,2.15384615384615,0,0.5,0,4,6,False
1200,0,1,0,5,46,1,0,4.18,0,0,0,1,3,0,8.0,1,0,1,0.0,0,0.0,0,3,0,False
1201,0,1,0,9,31,1,0,4.43,0,0,0,2,0,0,1.0,1,0,1,0.75,0,0.0,0,3,1,False
1202,0,1,0,0,21,1,0,4.2,0,0,0,1,0,0,1.0,1,0,1,0.0,0,0.0,0,2,2,False
1203,2,1,0,0,116,2,25,0.23,0,94,2,0,1,4,2.86792452830189,0,0,1,0.696428571428571,0,1.0,0,3,1,True
1204,2,1,0,1,165,3,33,0.28,0,93,2,0,2,4,4.18032786885246,0,0,1,0.661538461538462,0,0.0,0,2,3,True
1205,1,1,0,0,21,1,4,0.4,0,75,3,0,3,1,3.4,0,1,1,0.571428571428571,0,0.0,0,3,0,False
1206,0,1,0,1,26,1,1,0.6,0,40,1,0,7,2,1.6,0,1,1,0.857142857142857,0,0.0,0,3,2,True
1207,1,1,1,0,22,1,0,1.0,0,100,1,0,0,1,1.5,0,1,1,0.0,0,0.0,0,2,1,False
1208,0,1,0,4,32,1,0,5.33,0,0,0,2,0,0,4.5,3,0,1,0.0,0,0.0,0,3,1,False
1209,0,1,0,3,25,1,0,4.17,0,0,0,1,0,0,1.0,1,0,1,0.0,0,0.0,0,2,0,False
1210,0,1,0,0,23,1,3,0.44,0,79,1,1,5,2,1.25,0,0,1,0.4,0,0.0,0,3,0,False
1211,0,1,0,1,33,1,1,0.79,0,68,2,0,2,2,2.5,0,1,1,0.636363636363636,0,0.0,0,1,2,True
1212,0,1,0,0,36,1,2,0.69,0,66,2,0,2,2,3.3,0,1,1,0.25,0,0.0,0,1,2,True
1213,0,1,0,1,41,1,1,0.98,0,65,2,0,4,2,3.7,0,1,1,0.0,0,0.0,0,2,1,False
1214,0,2,0,1,41,1,2,0.48,0,63,2,0,2,2,3.45454545454545,0,1,1,0.769230769230769,0,1.0,0,3,2,True
1215,0,1,0,1,33,1,0,1.83,0,100,1,5,1,2,15.3333333333333,0,1,1,0.0,0,0.0,0,3,0,False
1216,1,1,7,0,25,1,0,0.26,0,96,1,0,8,1,5.875,0,1,1,0.8,0,0.0,0,2,2,True
1217,7,2,10,4,106,3,7,0.22,1,88,1,0,21,1,8.05882352941176,0,1,1,1.66666666666667,0,0.0,0,2,1,True
1218,0,1,0,1,35,1,1,0.64,0,68,2,0,2,2,1.875,0,1,1,0.7,0,0.0,0,2,0,True
1219,0,1,0,0,17,1,10,0.57,0,50,1,0,2,1,7.5,1,1,1,0.0,0,0.0,0,3,0,True
1220,0,1,0,0,21,1,2,1.91,0,50,1,0,0,1,5.0,0,1,1,0.0,0,0.0,0,2,0,False
1221,3,1,5,0,23,1,0,0.14,1,0,2,0,14,1,5.88888888888889,2,2,1,1.72727272727273,0,0.0,0,3,0,True
1222,0,1,0,0,17,3,13,0.08,1,0,2,0,16,1,5.16666666666667,4,3,1,0.7,0,0.0,0,2,0,True
1223,2,2,2,5,99,1,0,0.16,8,0,2,0,6,1,6.0,2,2,2,2.0625,1,0.0,0,2,1,True
1224,0,1,0,4,39,1,0,0.16,7,0,2,0,14,1,1.5,1,9,2,1.0,1,0.0,0,2,0,True
1225,0,1,1,2,43,1,0,0.12,1,0,2,0,18,1,2.9,1,2,1,1.16666666666667,0,1.0,0,2,1,True
1226,2,1,0,4,49,1,0,0.38,2,0,2,0,8,1,3.66666666666667,1,2,1,1.25,0,0.0,0,2,1,True
1227,0,1,0,0,21,1,11,0.6,0,50,1,0,2,1,6.5,0,1,1,0.0,0,0.0,0,2,0,True
1228,0,1,0,0,17,1,8,0.68,0,50,1,0,1,1,4.5,0,1,1,0.0,0,0.0,0,1,0,False
1229,4,2,1,7,93,1,0,0.24,3,0,2,0,20,1,4.9,3,4,1,2.5,0,0.0,0,1,1,True
1230,0,0,0,0,21,1,6,1.91,0,0,1,0,0,1,0.0,0,0,0,0.0,0,0.0,0,2,0,False
1231,0,1,0,1,26,4,3,0.21,1,0,2,0,15,1,3.25,1,2,1,0.0,0,0.0,0,1,0,True
1232,0,1,0,2,23,2,1,0.3,3,0,2,0,8,1,2.66666666666667,2,2,1,0.0,0,0.0,0,1,0,False
1233,0,1,0,9,30,1,0,0.28,9,0,2,0,6,1,12.0,12,8,2,1.0,1,1.0,0,4,0,False
1234,0,1,0,6,27,1,0,0.36,6,0,2,0,9,1,6.0,6,25,5,2.0,2,0.0,0,3,1,False
1235,0,1,0,4,25,1,0,0.38,6,0,2,0,8,1,6.0,6,16,5,2.0,2,0.0,0,1,0,False
1236,0,1,0,4,25,1,0,0.37,5,0,2,0,7,1,8.0,8,23,5,2.0,2,0.0,0,2,1,False
1237,0,1,0,1,25,4,3,0.21,1,0,2,0,15,1,3.25,1,2,1,0.0,0,0.0,0,1,0,True
1238,1,1,0,2,47,1,0,0.1,4,0,2,0,23,1,4.33333333333333,1,2,2,1.81818181818182,1,0.0,0,4,0,True
1239,0,1,0,4,25,1,0,0.33,6,0,2,0,8,1,6.0,6,23,5,2.0,2,0.0,0,3,1,False
1240,0,1,0,3,24,1,0,0.29,7,0,2,0,7,1,7.0,7,17,13,3.0,3,0.0,0,2,1,False
1241,1,1,0,1,19,1,0,0.46,3,0,2,0,8,1,3.5,2,8,1,0.0,0,0.0,0,1,0,False
1242,4,1,0,2,39,1,0,0.24,3,0,2,0,21,1,3.125,1,1,1,1.1,0,0.0,0,1,1,True
1243,0,1,0,2,51,2,0,0.15,8,0,2,0,2,2,1.08333333333333,0,0,1,0.2,0,0.0,0,3,1,True
1244,1,1,2,1,31,2,3,0.35,2,16,1,0,3,1,2.2,0,1,1,0.888888888888889,0,0.0,0,2,0,False
1245,0,1,0,1,54,4,0,0.07,1,66,1,2,1,1,4.06976744186047,1,1,1,0.75,0,0.0,0,1,0,False
1246,0,0,0,0,18,0,0,6.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,1,0,False
1247,0,2,0,1,28,1,0,0.09,2,55,0,0,0,0,4.1,0,1,1,1.41666666666667,0,1.0,0,1,1,False
1248,0,0,0,0,17,0,0,8.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1.0,0,2,0,False
1249,0,0,0,0,18,0,0,18.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0,1,0,False
1250,0,0,0,4,36,0,0,0.31,6,0,0,0,0,0,0.0,0,0,1,1.6,0,0.0,0,1,0,False
1251,0,0,0,0,15,0,0,15.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,1.0,0,2,0,False
1252,0,0,0,0,5,0,0,2.5,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0,1,0,False
1253,0,0,0,0,19,1,0,0.44,0,0,1,0,0,1,0.0,0,0,1,0.157894736842105,0,0.0,0,1,0,False
1254,0,0,0,0,188,27,0,0.13,0,0,1,5,0,2,0.0,0,0,1,0.758771929824561,0,0.0,0,1,0,False
1255,0,0,0,0,8,1,0,0.57,0,0,0,0,0,0,0.0,0,0,2,0.5,0,0.0,0,1,0,False
1256,0,6,0,1,100,0,0,0.12,6,0,0,0,0,0,5.0,1,1,1,1.28571428571429,0,1.0,0,1,1,False
1257,0,0,0,0,39,4,0,0.24,0,0,2,1,0,1,0.0,0,0,1,0.208333333333333,0,0.0,0,1,0,False
1258,0,0,0,0,20,3,0,0.15,0,0,4,1,0,1,0.0,0,0,1,0.191489361702128,0,0.0,0,1,0,False
1259,0,0,0,0,15,0,0,15.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,1.0,0,2,0,False
1260,0,0,0,0,28,7,0,0.06,0,0,0,0,0,0,0.0,0,0,1,1.28,0,0.0,0,1,0,False
1261,0,0,0,1,25,2,0,1.0,2,0,3,0,0,1,0.0,0,0,1,0.5,0,0.0,0,1,0,False
1262,0,0,0,1,79,3,0,0.41,0,0,3,0,0,1,0.0,0,0,1,1.07142857142857,0,0.0,0,1,0,False
1263,0,0,0,0,32,5,0,0.17,0,0,1,5,0,1,0.0,0,0,1,1.8695652173913,0,0.0,0,1,0,False
1264,0,0,0,0,21,5,0,0.24,0,0,4,3,0,1,0.0,0,0,1,0.916666666666667,0,0.0,0,1,0,False
1265,0,0,0,1,28,1,0,0.53,1,0,1,0,0,1,0.0,0,0,1,0.888888888888889,0,0.0,0,1,0,False
1266,0,0,0,0,28,3,0,0.28,0,0,2,2,0,2,0.0,0,0,1,1.47058823529412,0,0.0,0,1,0,False
1267,0,0,0,0,67,11,0,0.39,0,0,4,7,0,2,0.0,0,0,1,0.222222222222222,0,0.0,0,1,0,False
1268,0,0,0,0,18,8,0,0.17,0,0,2,1,0,1,0.0,0,0,1,0.407407407407407,0,0.0,0,1,0,False
1269,0,0,0,0,18,0,0,1.5,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0,1,0,False
1270,0,1,0,0,6,0,0,1.2,0,0,0,0,0,0,0.0,0,1,1,0.0,0,0.0,0,2,0,True
1271,0,2,0,0,6,0,0,0.03,4,0,0,0,0,0,12.0,8,7,1,1.8,0,0.0,0,3,0,True
1272,0,1,0,0,10,2,0,0.09,0,74,1,0,4,1,2.63157894736842,1,1,1,0.36,0,0.0,0,3,0,True
1273,0,1,0,1,12,1,0,0.24,0,0,3,0,5,1,0.0909090909090909,0,1,1,0.0,0,0.0,0,3,0,True
1274,0,1,0,0,13,0,0,0.01,4,0,0,0,0,0,3.21739130434783,0,2,1,1.18279569892473,0,0.0,0,4,0,True
1275,0,1,0,0,22,41,0,0.03,0,56,3,4,32,2,0.890322580645161,0,0,1,0.506976744186047,0,0.0,0,4,0,True
1276,2,2,3,0,59,2,16,0.1,0,90,1,0,2,4,3.7719298245614,0,0,0,0.508196721311475,0,0.0,0,2,0,True
1277,2,2,3,0,35,2,10,0.09,0,87,2,0,1,4,4.28571428571429,0,0,0,0.622222222222222,0,0.0,0,4,0,True
1278,1,1,1,1,12,1,3,0.48,0,73,1,0,0,2,1.6,0,1,0,0.428571428571429,0,0.0,0,1,1,True
1279,37,1,55,0,374,62,93,0.08,0,100,3,13,22,4,1.92005813953488,0,0,0,0.551181102362205,0,0.0,0,6,0,True
1280,0,0,0,0,89,21,0,0.07,0,0,2,4,0,3,0.0,0,0,1,0.74468085106383,0,0.0,0,5,1,True
1281,0,0,0,0,31,3,0,0.16,0,0,3,0,0,1,0.0,0,0,1,0.894736842105263,0,0.0,0,5,0,True
1282,0,1,0,0,21,1,0,3.0,0,0,4,0,0,2,5.0,5,2,1,0.0,0,0.0,0,1,1,False
1283,0,0,0,0,30,1,0,7.5,0,0,4,2,0,2,0.0,0,0,0,0.0,0,0.0,0,1,0,False
1284,3,2,1,4,156,4,8,0.34,2,100,3,0,16,2,3.95238095238095,1,1,1,1.42307692307692,0,0.333333333333333,0,5,6,True
1285,0,1,0,1,44,1,6,0.13,1,71,2,0,17,1,3.6,2,2,1,1.47058823529412,0,0.0,0,5,2,True
1286,1,1,0,0,22,2,4,0.34,0,72,2,0,2,2,1.83333333333333,1,1,1,1.22222222222222,0,1.0,0,1,0,True
1287,1,1,0,0,72,8,15,0.18,0,95,2,1,5,2,1.81818181818182,0,0,1,0.347826086956522,0,0.666666666666667,0,5,5,True
1288,0,1,0,3,28,1,0,0.9,0,0,2,0,0,1,1.0,1,2,1,0.75,0,0.0,0,1,0,False
1289,0,1,0,0,21,2,0,0.72,0,0,2,0,1,2,2.33333333333333,2,2,1,0.0,0,0.0,0,2,0,False
1290,0,1,0,0,20,2,0,0.57,0,0,2,0,1,2,1.5,1,1,1,0.428571428571429,0,0.6,0,3,1,True
1291,0,1,0,0,17,2,0,0.59,0,0,2,0,1,2,2.33333333333333,2,2,1,0.0,0,0.0,0,1,0,False
1292,0,1,0,0,20,2,0,0.53,0,0,2,0,1,2,2.0,1,1,1,0.428571428571429,0,0.75,0,1,1,True
1293,0,1,0,0,21,2,0,0.72,0,0,2,0,1,2,2.33333333333333,2,2,1,0.0,0,1.0,0,1,0,False
1294,1,1,0,0,72,7,15,0.19,0,95,2,2,6,2,1.68518518518519,0,0,1,0.287878787878788,0,0.75,0,1,1,True
1295,0,1,0,2,29,2,1,0.74,0,0,3,0,1,2,3.0,2,2,1,1.42857142857143,0,1.0,0,1,1,False
1296,0,1,0,3,29,1,0,1.81,0,66,2,0,0,1,3.66666666666667,1,1,1,0.666666666666667,0,1.0,0,1,0,False
1297,0,1,0,2,32,1,0,0.71,0,0,2,1,1,1,2.8,1,1,1,0.428571428571429,0,1.0,0,1,1,False
1298,0,1,0,0,20,1,0,2.5,0,0,2,0,1,1,2.0,2,1,1,0.0,0,1.0,0,1,0,False
1299,0,1,0,4,70,2,0,2.69,0,100,2,2,2,2,3.1,1,0,1,0.0,0,1.0,0,1,0,False
