File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
911,2,0,1,0,0,0,30,1,0,2,0.58,0,62,1,0,3,1,3.5,3,3.5,2,1,0.6,0,0.5,0,3,2,False
912,12,1,2,4,3,0,57,1,0,5,0.16,1,91,2,0,23,1,5.60714285714286,2,5.71428571428571,1,1,1.03333333333333,0,0.666666666666667,0,6,7,False
913,3,0,1,0,0,0,29,1,0,3,0.63,0,66,1,0,4,1,3.0,2,2.28571428571429,1,1,0.555555555555556,0,0.0,0,3,4,False
914,6,0,1,0,2,0,43,1,0,6,0.15,1,82,2,0,21,1,6.22222222222222,1,7.0,1,1,1.3,0,0.333333333333333,0,6,6,False
915,0,0,1,0,1,1,59,1,2,3,0.71,0,85,2,1,17,1,3.8125,1,3.0,1,1,0.5,0,1.0,0,1,1,False
916,0,0,1,4,1,10,166,2,0,3,2.37,0,95,1,2,19,1,2.36363636363636,0,1.09090909090909,0,1,0.214285714285714,0,1.0,0,2,2,False
917,0,0,3,29,6,0,36,1,0,0,0.28,0,98,1,0,16,1,5.5,3,4.83333333333333,2,1,0.625,0,0.5,0,3,1,False
918,0,0,1,0,0,0,5,1,0,0,0.04,0,0,2,0,11,1,3.66666666666667,0,3.43333333333333,0,1,0.0,0,0.0,0,2,0,False
919,0,0,1,1,0,0,12,2,0,0,1.0,0,100,1,89,4,2,1.5,1,2.0,1,1,0.0,0,0.0,0,2,1,False
920,0,2,1,1,0,0,31,2,0,0,1.72,0,100,1,5,5,2,1.5,1,1.5,0,1,0.0,0,0.0,0,2,0,False
921,3,0,1,1,1,0,39,4,0,9,0.29,0,78,2,1,5,2,3.17647058823529,0,2.64705882352941,0,1,0.681818181818182,0,0.666666666666667,0,5,4,True
922,0,0,1,0,0,0,5,1,0,0,1.0,0,0,0,4,0,0,3.0,1,1.0,1,1,0.0,0,1.0,0,1,0,False
923,0,0,1,0,0,0,29,1,0,0,2.42,0,0,2,2,2,1,3.0,1,2.5,2,1,0.0,0,0.0,0,3,3,False
924,0,1,1,0,0,0,6,1,0,10,0.26,0,92,1,0,0,1,1.2,0,1.4,1,0,0.0,0,0.0,0,1,0,False
925,0,0,1,2,0,1,20,1,1,0,0.32,0,88,3,0,4,1,2.88888888888889,2,4.44444444444444,1,1,0.75,0,1.0,0,1,0,False
926,0,0,3,3,0,1,38,1,0,1,0.18,0,66,6,0,4,1,3.88888888888889,1,3.22222222222222,1,1,0.8,0,0.0,0,2,0,False
927,14,0,1,0,0,1,76,1,0,1,0.37,0,15,2,0,4,1,3.21052631578947,1,1.86842105263158,0,1,0.4,0,0.0,0,2,1,False
928,0,0,1,3,0,1,35,1,1,0,0.38,0,94,2,2,2,1,1.56,0,2.48,1,1,0.148148148148148,0,0.0,0,2,0,False
929,0,0,1,3,0,2,41,1,0,1,0.37,0,76,3,1,4,1,2.625,1,2.375,1,1,0.666666666666667,0,0.0,0,2,0,False
930,0,0,3,3,0,1,38,1,0,1,0.2,0,66,5,1,4,1,3.83333333333333,1,2.94444444444444,1,1,0.8,0,0.0,0,2,0,False
931,0,0,2,3,0,2,35,1,0,1,0.22,0,57,4,1,4,1,3.6875,1,2.625,1,1,0.833333333333333,0,0.0,0,2,0,False
932,0,0,1,0,1,0,34,1,2,0,1.36,0,0,3,0,10,1,3.2,1,3.2,2,1,0.0,0,0.0,0,2,2,False
933,25,0,1,5,13,1,224,3,1,28,0.22,0,100,1,0,28,1,17.4166666666667,0,3.01190476190476,1,0,0.343023255813953,0,1.0,0,2,6,False
934,0,0,1,0,0,0,25,1,0,4,2.5,0,87,1,0,0,1,0.75,0,1.0,1,0,0.0,0,0.0,0,3,1,False
935,0,0,1,0,0,0,4,1,0,0,0.5,1,0,1,0,0,2,1.0,1,2.0,2,1,0.0,0,0.0,0,1,0,False
936,1,0,1,0,1,5,63,5,0,0,1.34,0,0,1,0,6,2,1.3,0,3.1,1,1,0.0,0,0.0,0,3,2,False
937,1,0,1,1,0,3,64,1,0,2,1.21,0,59,1,0,0,2,2.66666666666667,0,1.88888888888889,1,1,1.0,0,0.0,0,1,1,False
938,0,0,1,0,0,0,33,1,0,1,1.74,1,0,1,0,2,2,2.5,2,4.0,2,1,0.75,0,1.0,0,3,2,False
939,1,3,1,1,0,0,11,4,1,7,0.09,0,77,2,1,4,1,3.0,1,2.47368421052632,0,1,0.461538461538462,0,1.0,0,3,2,False
940,0,0,1,0,0,0,32,1,0,0,4.57,0,0,0,1,2,0,1.0,1,1.0,1,1,0.0,0,0.0,0,1,1,False
941,0,0,3,0,18,0,27,1,0,0,0.15,0,0,1,0,0,1,16.5555555555556,2,3.33333333333333,1,1,0.9,0,1.0,0,2,1,False
942,0,6,1,0,0,0,7,9,2,14,0.02,0,84,2,3,7,2,2.14285714285714,0,1.92857142857143,0,1,0.679245283018868,0,1.0,0,1,1,False
943,0,0,1,0,0,0,31,1,0,1,0.53,0,6,1,0,0,2,1.66666666666667,0,2.0,1,1,0.157894736842105,0,1.0,0,2,0,False
944,2,1,1,2,3,0,1,2,1,2,0.01,2,66,2,0,1,1,2.875,1,3.5,0,1,1.54545454545455,0,1.0,0,1,0,False
945,12,0,2,6,28,0,34,3,0,11,0.06,0,100,2,0,7,1,3.60416666666667,0,3.02083333333333,1,0,0.730769230769231,0,0.5,0,1,3,True
946,16,0,3,0,2,1,57,2,0,7,0.27,1,81,1,0,1,1,4.47619047619048,1,4.42857142857143,0,1,1.04166666666667,0,0.333333333333333,0,3,2,False
947,1,0,1,1,0,3,64,1,0,2,1.21,0,59,1,0,0,2,2.66666666666667,0,1.88888888888889,1,1,0.272727272727273,0,0.0,0,1,0,False
948,19,1,4,15,22,0,56,6,0,8,0.09,1,92,1,2,6,2,5.37142857142857,1,3.71428571428571,1,1,1.47619047619048,0,0.538461538461538,0,3,6,True
949,0,0,1,0,0,0,28,1,0,0,7.0,0,0,1,0,0,1,0.0,0,1.0,1,1,0.0,0,1.0,0,1,0,False
950,0,0,1,0,0,0,28,1,0,0,7.0,0,0,1,1,0,1,1.0,1,1.0,1,1,0.0,0,1.0,0,1,0,False
951,1,0,1,0,1,0,40,8,8,2,0.21,0,94,2,2,3,2,1.52941176470588,0,2.76470588235294,0,1,0.534883720930233,0,0.0,0,1,1,False
952,0,0,2,0,13,1,54,1,0,0,0.71,0,0,1,0,0,1,5.61538461538461,1,3.15384615384615,1,1,1.0,0,0.0,0,5,0,False
953,0,0,0,0,0,0,28,1,0,0,9.33,0,0,2,0,0,1,0.0,0,0.0,0,0,1.66666666666667,0,0.0,0,1,0,False
954,2,3,1,1,11,0,44,4,0,9,0.22,0,90,1,0,2,2,3.32,1,3.12,1,1,0.733333333333333,0,1.0,0,1,0,False
955,2,1,1,1,3,10,389,1,0,7,1.3,1,81,1,0,12,1,7.29032258064516,1,4.51612903225806,1,1,0.787878787878788,0,0.533333333333333,0,2,1,False
956,27,0,2,4,4,2,306,3,0,12,0.28,1,87,2,0,14,3,3.94117647058824,0,5.37647058823529,0,1,1.30337078651685,0,0.588235294117647,0,4,2,True
957,3,0,1,2,0,0,4,1,0,2,0.02,0,66,1,0,8,2,2.18918918918919,1,2.05405405405405,1,1,0.41025641025641,0,1.0,0,1,0,False
958,0,0,0,0,0,0,28,1,0,0,7.0,0,0,2,0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0,False
959,0,0,1,0,0,0,28,1,0,0,4.67,0,0,2,0,0,1,2.0,2,1.0,1,1,0.0,0,0.0,0,1,0,False
960,0,0,0,0,0,0,28,1,0,0,9.33,0,0,2,0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0,False
961,0,0,1,1,2,0,0,3,1,2,0.0,0,66,3,0,9,2,2.77777777777778,2,4.11111111111111,2,1,0.384615384615385,0,1.0,0,1,0,True
962,0,0,1,10,0,5,129,1,0,1,1.47,0,81,1,0,2,2,7.64285714285714,1,1.71428571428571,1,1,0.375,0,0.0,0,2,1,False
963,0,0,1,0,0,0,32,1,0,1,1.1,0,0,1,0,0,3,1.0,0,1.5,1,1,0.666666666666667,0,0.0,0,1,1,False
964,1,0,1,12,1,0,10,2,0,7,0.04,0,90,1,0,8,1,9.17948717948718,1,1.69230769230769,0,1,0.619047619047619,0,0.5,0,1,4,False
965,0,0,1,0,0,6,51,1,0,0,5.1,0,0,2,0,0,1,1.0,0,1.0,1,1,0.0,0,0.666666666666667,0,1,0,False
966,0,0,1,0,1,0,0,1,0,3,0.0,0,75,1,0,0,1,1.0,0,1.0,1,0,0.666666666666667,0,0.0,0,1,0,False
967,0,33,1,5,0,1,95,1,0,0,1.94,0,100,0,2,7,0,5.12121212121212,1,0.666666666666667,0,1,0.0,0,1.0,0,3,1,False
968,0,0,1,0,0,0,43,4,5,6,0.48,0,50,2,3,7,3,2.35714285714286,0,4.64285714285714,1,1,0.315789473684211,0,1.0,0,1,0,False
969,0,0,1,2,0,0,43,1,0,3,0.55,0,43,2,1,8,1,4.66666666666667,1,8.16666666666667,2,2,1.0,1,0.666666666666667,0,4,1,False
970,0,0,1,1,0,1,48,1,0,3,0.79,0,50,2,0,7,1,4.33333333333333,2,4.5,1,1,0.75,0,1.0,0,4,1,False
971,0,0,2,1,5,0,11,1,0,0,0.07,1,80,1,0,1,1,4.6,1,6.0,2,1,2.42857142857143,0,0.0,0,1,2,False
972,3,6,1,2,1,0,27,12,0,16,0.1,0,80,2,8,3,2,2.73684210526316,0,2.39473684210526,0,1,0.745098039215686,0,0.0,0,1,0,False
973,2,0,2,1,1,1,10,2,1,2,0.06,1,72,2,0,1,2,4.45454545454545,1,4.72727272727273,1,1,2.14285714285714,0,1.0,0,1,5,True
974,2,0,1,1,7,0,35,1,1,0,0.24,0,100,2,1,4,1,4.52380952380952,0,3.14285714285714,1,1,0.608695652173913,0,0.0,0,3,2,False
975,1,0,1,1,3,0,30,1,0,0,0.39,0,100,3,0,0,1,0.166666666666667,0,1.11111111111111,1,1,0.0,0,0.0,0,3,0,False
976,1,0,2,5,1,0,27,1,0,4,0.43,0,80,1,0,2,1,5.25,0,2.375,1,1,0.4,0,1.0,0,4,1,False
977,0,0,1,1,1,3,6,1,0,0,0.07,4,50,1,0,8,1,4.0,1,14.0,3,2,2.5,1,0.666666666666667,0,2,1,False
978,0,0,1,0,0,0,31,1,0,0,2.58,0,0,1,0,3,2,1.0,1,2.5,2,1,0.0,0,0.0,0,2,0,False
979,0,0,1,1,4,0,31,1,0,0,0.24,0,100,2,0,0,1,2.0952380952381,0,2.61904761904762,1,1,0.565217391304348,0,0.0,0,2,1,False
980,0,1,2,9,48,2,205,3,0,14,0.62,0,98,1,0,7,1,7.64583333333333,3,3.35416666666667,1,1,0.692307692307692,0,0.666666666666667,0,2,1,False
981,33,0,2,16,38,8,721,20,0,2,0.52,1,96,1,18,11,2,4.20779220779221,1,3.96103896103896,0,1,0.704081632653061,0,0.285714285714286,0,5,4,False
982,10,0,3,1,12,0,30,1,0,0,0.14,2,75,1,0,0,1,5.66666666666667,4,3.08333333333333,1,1,2.28571428571429,0,1.0,0,3,1,False
983,5,0,1,5,2,0,33,1,0,4,0.41,1,72,1,0,0,1,3.375,0,2.75,1,1,0.9,0,1.0,0,1,0,False
984,0,0,3,0,1,0,1,2,0,2,0.02,2,0,1,0,6,1,4.5,2,3.5,1,1,1.14285714285714,0,0.0,0,1,0,False
985,1,0,2,1,1,0,3,6,0,3,0.06,0,66,2,3,1,2,2.66666666666667,1,2.33333333333333,1,1,0.75,0,1.0,0,2,0,False
986,4,0,1,34,0,1,52,2,0,7,0.11,0,83,2,0,2,1,7.0,0,4.5625,1,1,1.05263157894737,0,0.5,0,5,5,False
987,0,0,1,0,7,9,95,1,0,0,1.94,0,0,1,0,0,1,3.71428571428571,1,2.42857142857143,2,1,1.11111111111111,0,0.0,0,1,0,False
988,29,4,2,13,30,1,161,15,0,54,0.16,0,100,2,5,18,2,4.15476190476191,0,4.5,0,0,1.13,0,0.392857142857143,0,3,5,True
989,0,2,1,0,0,0,31,1,0,0,3.88,0,0,0,2,3,0,1.0,1,1.0,1,1,0.0,0,0.0,0,2,0,False
990,1,0,1,4,4,0,31,3,0,0,0.33,0,50,1,0,3,2,2.83333333333333,0,5.33333333333333,1,1,2.7,0,0.0,0,1,1,False
991,17,14,3,25,21,3,199,2,0,7,0.18,2,95,1,0,15,1,4.97222222222222,0,4.66666666666667,1,1,1.25641025641026,0,0.5,0,3,3,False
992,8,0,1,6,9,0,0,1,0,0,0.0,5,87,1,0,0,1,4.66666666666667,2,2.44444444444444,1,1,1.33333333333333,0,1.0,0,1,0,False
993,8,1,2,10,45,0,32,1,0,0,0.08,0,94,1,0,3,1,7.2,0,3.35555555555556,1,1,1.19148936170213,0,1.0,0,1,1,False
994,2,0,1,0,0,0,31,3,0,4,0.33,0,50,1,0,10,2,4.625,3,5.0,2,1,0.5,0,0.0,0,3,2,False
995,1,0,1,2,1,0,28,1,0,2,0.47,0,55,1,0,0,1,7.8,3,4.0,1,1,1.71428571428571,0,1.0,0,2,0,False
996,0,0,1,0,0,0,8,1,0,0,1.6,0,0,0,1,1,0,1.0,1,1.0,1,1,0.0,0,0.0,0,1,0,False
997,0,0,2,0,12,8,126,1,0,0,1.18,0,0,1,0,8,1,8.16666666666667,2,7.91666666666667,5,2,1.21428571428571,1,1.0,0,2,1,False
998,0,0,1,0,0,0,0,1,0,1,0.0,0,0,1,0,0,2,1.5,1,3.5,1,1,1.0,0,0.0,0,1,0,False
999,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,7.0,7,0.0,0,1,0.0,0,0.0,0,1,0,False
1000,1,0,1,2,2,2,5,1,0,0,0.18,1,50,1,0,1,1,5.5,3,4.0,1,1,1.5,0,0.0,0,2,0,False
1001,0,0,1,0,1,0,0,1,0,0,0.0,7,0,1,0,3,1,9.0,9,19.0,19,4,1.0,1,0.0,0,1,0,False
1002,10,5,1,2,1,0,48,3,4,9,0.18,0,86,2,0,2,2,3.2972972972973,0,3.08108108108108,0,1,0.829268292682927,0,0.0,0,1,1,False
1003,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,0,0,1,0.0,0,1.0,1,1,0.0,0,0.0,0,1,0,False
1004,0,0,1,2,4,0,8,1,0,0,0.2,0,50,1,0,4,1,2.5,0,5.0,4,1,1.42857142857143,0,0.0,0,1,0,False
1005,0,0,1,3,2,1,63,1,0,1,0.23,0,73,1,0,2,1,1.64705882352941,0,4.41176470588235,0,1,0.0,0,1.0,0,1,0,False
1006,0,0,1,0,0,0,4,1,0,0,0.67,0,0,1,0,0,1,1.0,1,1.0,1,1,0.0,0,1.0,0,1,0,False
1007,0,0,1,3,2,2,69,1,0,1,0.26,0,75,1,0,3,1,2.70588235294118,0,5.41176470588235,0,1,0.421052631578947,0,1.0,0,1,0,False
1008,0,0,1,3,2,1,47,1,0,1,0.27,1,75,1,0,4,1,1.6,0,5.8,0,1,0.0,0,1.0,0,1,0,False
1009,0,0,1,3,2,2,87,1,0,3,0.23,1,77,1,0,5,1,3.26315789473684,0,7.21052631578947,0,1,0.333333333333333,0,1.0,0,1,0,False
1010,0,0,1,3,2,2,69,1,0,1,0.35,1,75,1,0,1,1,1.41176470588235,0,3.70588235294118,0,1,0.0,0,0.875,0,1,0,False
1011,1,0,1,3,2,2,112,1,0,2,0.2,1,72,1,0,6,1,2.41935483870968,0,7.64516129032258,0,1,0.242424242424242,0,1.0,0,1,0,False
1012,4,0,2,3,2,0,63,1,0,3,0.22,0,63,1,0,7,1,4.28571428571429,0,7.71428571428571,0,1,1.5625,0,1.0,0,1,0,False
1013,0,3,1,0,0,0,33,1,0,0,4.71,0,0,0,0,0,0,1.66666666666667,1,1.0,1,1,0.0,0,0.0,0,1,0,False
1014,0,2,1,0,0,0,33,1,0,0,6.6,0,0,0,0,0,0,2.0,2,1.0,1,1,0.0,0,0.0,0,1,0,False
1015,0,0,1,3,2,2,64,1,0,3,0.39,0,71,1,0,6,1,2.06666666666667,0,4.33333333333333,0,1,0.352941176470588,0,1.0,0,1,0,False
1016,1,0,1,3,2,3,457,1,0,3,0.24,1,50,1,0,28,1,4.53061224489796,0,9.81632653061224,0,1,0.12,0,0.814814814814815,0,1,2,True
1017,0,0,1,0,0,0,8,1,0,0,0.57,0,0,2,0,0,1,1.0,1,3.0,3,2,1.0,1,0.0,0,2,0,False
1018,0,0,1,0,0,0,27,1,0,2,1.23,0,58,1,0,0,1,0.833333333333333,0,1.0,0,1,0.222222222222222,0,0.0,0,2,0,False
1019,0,0,0,1,0,0,27,1,0,0,6.75,0,0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0,False
1020,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,0,2,1,1.0,1,1.0,1,1,0.0,0,0.0,0,1,0,False
1021,0,0,1,0,0,0,10,1,0,1,0.91,0,0,1,0,0,1,1.0,1,1.0,1,1,0.0,0,0.0,0,1,0,False
1022,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1.0,1,0.0,0,1,0.0,0,0.0,0,1,0,False
1023,0,0,1,0,1,0,28,1,0,0,2.55,0,0,2,0,2,1,2.0,2,2.0,2,1,0.0,0,0.0,0,2,1,False
1024,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,0,0,1,0.0,0,1.0,1,1,0.0,0,0.0,0,1,0,False
1025,0,0,1,0,0,0,0,9,0,0,0.0,0,0,1,0,0,1,0.0,0,0.0,0,1,0.0,0,0.0,0,1,0,False
1026,0,0,1,0,0,0,28,1,0,1,1.47,0,0,1,0,0,1,1.25,1,1.75,1,1,0.5,0,0.0,0,1,0,False
1027,0,0,1,1,0,0,32,1,2,0,0.6,1,66,2,1,5,1,2.33333333333333,2,6.33333333333333,1,1,0.6,0,0.0,0,5,2,False
1028,0,0,1,0,0,0,29,1,0,0,0.66,0,0,0,0,0,0,0.0,0,0.555555555555556,0,1,0.0,0,0.0,0,2,1,False
1029,0,0,1,0,0,0,0,4,0,1,0.0,0,0,1,0,0,1,1.25,1,1.25,1,1,0.333333333333333,0,0.0,0,1,0,False
1030,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1.14285714285714,0,0.785714285714286,0,1,0.0,0,0.0,0,1,0,False
1031,1,1,1,1,0,2,77,2,0,3,0.34,2,53,3,0,2,1,1.41176470588235,0,7.64705882352941,1,1,0.5,0,0.0,0,2,0,False
1032,0,0,1,0,0,0,28,1,0,0,7.0,0,0,0,1,0,0,1.0,1,1.0,1,1,0.0,0,0.0,0,2,0,False
1033,0,0,1,0,0,0,28,1,0,1,1.33,0,25,1,0,0,2,1.25,1,1.75,1,1,0.5,0,0.0,0,2,0,False
1034,0,0,1,0,0,0,29,1,1,0,1.26,0,0,3,0,1,1,0.333333333333333,0,2.33333333333333,2,1,0.0,0,0.0,0,2,0,False
1035,0,0,1,0,0,0,0,4,0,0,0.0,0,0,3,1,4,1,2.0,2,5.0,5,2,0.5,0,0.0,0,1,0,False
1036,0,0,1,0,0,2,2,1,0,0,0.18,0,0,2,0,3,1,0.0,0,7.0,7,1,0.0,0,0.0,0,4,0,False
1037,0,0,1,0,0,0,35,1,0,0,3.89,0,0,1,0,0,1,0.0,0,1.0,1,1,0.0,0,0.0,0,1,0,False
1038,5,0,1,0,0,0,7,6,0,0,0.03,0,0,2,0,3,2,1.85365853658537,0,3.75609756097561,1,1,0.1875,0,0.5,0,1,1,True
1039,0,1,1,0,0,0,0,2,0,1,0.0,0,33,2,0,5,1,1.0,0,3.0,1,1,0.0,0,0.0,0,1,0,False
1040,1,0,1,0,0,0,4,1,0,0,0.19,0,0,2,0,1,1,1.5,0,2.5,1,1,0.75,0,1.0,0,1,0,False
1041,0,0,1,0,0,0,0,1,1,0,0.0,0,0,1,0,0,1,0.5,0,1.5,1,1,0.8,0,0.0,0,1,0,False
1042,1,0,1,1,1,0,0,1,0,0,0.0,0,66,1,0,0,1,0.333333333333333,0,1.0,1,1,0.0,0,0.0,0,1,0,False
1043,0,0,1,1,0,0,27,1,0,0,2.45,0,0,1,0,1,2,0.0,0,2.0,2,1,0.0,0,0.0,0,1,1,False
1044,0,0,1,2,3,0,9,1,0,0,0.2,0,66,1,0,5,1,3.0,2,4.33333333333333,2,1,1.5,0,0.0,0,1,0,False
1045,0,0,1,3,7,0,11,2,0,1,0.13,0,85,1,0,1,1,2.66666666666667,2,2.75,1,1,0.6,0,0.0,0,1,0,False
1046,0,0,0,0,0,0,8,1,0,1,2.0,0,0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0,False
1047,0,0,1,1,1,3,13,1,0,0,1.44,0,0,2,0,1,1,1.0,1,2.0,2,1,0.0,0,0.0,0,1,0,False
1048,0,0,1,0,0,0,0,1,0,1,0.0,0,0,2,0,0,1,2.5,1,1.5,1,1,0.0,0,0.0,0,1,0,False
1049,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,0,0,1,0.0,0,1.0,1,1,0.0,0,0.0,0,1,0,False
1050,0,0,1,0,0,0,0,1,0,1,0.0,0,0,1,0,1,1,1.5,1,2.0,2,1,0.0,0,0.0,0,1,0,False
1051,0,0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1.0,1,1.0,1,1,0.0,0,0.0,0,1,0,False
1052,0,0,1,0,1,0,37,1,0,0,0.71,0,0,2,0,34,1,1.0,1,4.0,4,1,0.0,0,1.0,0,5,4,False
1053,0,0,0,1,0,0,0,1,0,0,0.0,0,0,2,0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,2,0,False
1054,0,0,1,0,0,0,0,1,0,0,0.0,0,0,2,0,1,1,1.0,1,2.0,2,1,0.0,0,0.0,0,2,0,False
1055,0,0,1,0,0,0,27,1,0,0,4.5,0,0,2,0,1,1,0.0,0,0.0,0,1,0.0,0,0.0,0,1,0,False
1056,0,0,1,0,1,0,0,2,1,0,0.0,0,0,5,0,3,1,1.0,0,2.33333333333333,0,1,0.0,0,0.0,0,2,1,False
1057,0,0,0,0,0,0,4,1,0,0,1.33,0,0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0,False
1058,0,0,1,0,0,0,8,1,0,0,1.33,0,0,0,0,0,0,0.666666666666667,0,1.0,1,1,0.0,0,0.0,0,1,0,False
1059,0,0,1,0,2,0,8,1,0,0,0.47,0,0,1,0,1,1,2.0,2,3.0,3,2,1.0,1,0.0,0,1,0,False
1060,0,0,1,0,0,0,0,1,0,0,0.0,0,0,1,0,0,1,1.0,1,0.0,0,1,0.0,0,0.0,0,1,0,False
1061,0,0,1,1,1,0,7,2,2,0,0.22,0,66,3,0,2,1,2.2,1,2.2,2,1,0.0,0,1.0,0,2,0,False
1062,0,0,1,1,1,0,0,1,0,1,0.0,0,50,1,0,0,1,1.0,1,1.66666666666667,1,1,0.6,0,0.0,0,1,0,False
1063,2,0,2,2,2,0,38,2,0,3,0.47,2,66,2,0,4,1,2.0,1,5.5,1,1,0.888888888888889,0,0.0,0,4,3,False
1064,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0,False
1065,1,0,2,4,2,1,38,3,1,4,0.23,1,80,2,0,4,2,2.16666666666667,0,3.25,1,1,1.4375,0,0.0,0,2,0,False
1066,0,0,1,0,0,1,1,1,0,0,0.05,3,0,2,0,4,1,1.0,1,8.0,8,2,1.0,1,0.0,0,1,0,False
1067,0,0,1,0,0,1,4,1,2,5,0.09,3,19,2,0,4,1,2.33333333333333,0,5.66666666666667,1,1,0.8,0,0.0,0,1,1,False
1068,0,0,1,0,0,0,30,2,0,2,0.38,0,85,2,0,2,1,0.5,0,5.125,2,1,0.0,0,1.0,0,7,0,False
1069,6,2,1,1,12,0,50,6,1,2,0.31,0,93,2,1,8,2,1.36,0,2.28,0,1,0.46875,0,0.0,0,4,4,False
1070,0,0,1,1,0,0,9,3,0,1,0.23,0,33,2,0,7,1,1.25,0,2.25,0,1,0.375,0,0.0,0,1,0,True
1071,0,0,1,0,0,0,32,1,0,1,1.52,0,33,2,0,4,1,0.666666666666667,0,3.66666666666667,1,1,0.0,0,0.0,0,3,2,False
1072,1,0,1,0,0,0,36,1,1,0,0.67,0,0,3,0,9,1,1.14285714285714,0,3.57142857142857,2,1,0.666666666666667,0,0.0,0,4,7,False
1073,0,0,1,0,0,0,32,1,0,1,0.62,0,71,3,0,4,1,2.14285714285714,1,3.71428571428571,1,1,0.666666666666667,0,0.0,0,3,2,False
1074,1,0,1,0,2,0,29,2,0,0,0.81,0,0,3,0,7,1,1.33333333333333,0,3.33333333333333,0,1,0.0,0,0.0,0,1,0,False
1075,0,0,1,0,0,0,32,1,0,2,0.56,1,25,2,0,4,1,1.25,0,6.0,1,1,0.5,0,0.0,0,3,5,False
1076,0,0,1,0,0,0,0,1,1,0,0.0,0,0,3,0,2,1,0.333333333333333,0,3.66666666666667,3,1,0.6,0,0.0,0,1,1,False
1077,0,0,1,0,0,0,30,2,1,0,0.46,0,0,3,0,4,1,0.8,0,3.4,0,1,0.625,0,0.0,0,2,1,False
1078,0,0,1,0,0,0,0,1,1,0,0.0,0,0,3,0,1,1,0.5,0,3.0,3,1,0.75,0,0.0,0,3,0,False
1079,0,0,1,0,0,0,31,1,1,0,0.6,0,0,3,0,5,1,0.833333333333333,0,5.16666666666667,2,1,0.625,0,0.0,0,2,0,False
1080,1,0,1,0,0,0,40,3,1,0,0.48,0,0,3,0,13,2,1.33333333333333,0,4.55555555555556,1,1,0.461538461538462,0,0.0,0,4,6,False
1081,0,0,1,0,0,2,62,1,1,1,0.61,0,83,3,0,2,1,0.833333333333333,0,3.41666666666667,0,1,0.214285714285714,0,0.0,0,3,1,False
1082,0,0,1,0,0,1,38,1,2,2,1.0,0,62,2,13,4,1,10.75,0,4.25,1,1,0.666666666666667,0,0.0,0,4,3,False
1083,0,0,1,0,0,0,0,1,0,0,0.0,0,0,2,0,1,1,0.0,0,2.75,2,1,0.0,0,0.0,0,2,0,False
1084,0,0,1,1,0,0,11,2,2,1,0.31,0,25,3,0,4,1,1.0,0,3.4,1,1,0.0,0,0.0,0,1,0,False
1085,0,0,1,0,0,0,29,1,1,0,1.81,0,0,3,0,1,1,0.333333333333333,0,2.33333333333333,2,1,0.0,0,0.0,0,3,1,False
1086,4,0,1,0,0,0,27,1,0,2,0.46,0,56,2,0,4,1,2.625,1,3.875,1,1,0.4,0,0.0,0,2,1,False
1087,0,0,1,0,0,2,61,1,1,1,0.55,0,72,3,0,2,1,0.454545454545455,0,2.81818181818182,2,1,0.230769230769231,0,0.0,0,4,4,False
1088,0,0,1,0,0,0,30,3,1,1,0.6,0,19,3,0,5,2,1.28571428571429,0,3.85714285714286,2,1,0.0,0,0.0,0,1,0,False
1089,0,0,1,0,0,0,34,1,1,2,0.67,0,37,2,0,8,1,1.25,1,3.41666666666667,1,1,0.0,0,0.0,0,3,4,False
1090,0,0,1,0,0,0,30,1,0,2,0.6,0,45,2,0,4,1,1.08333333333333,1,2.83333333333333,1,1,0.0,0,0.0,0,2,5,False
1091,0,0,1,0,0,0,29,1,0,1,1.07,1,33,2,0,4,1,1.0,1,4.0,1,1,0.0,0,0.0,0,3,4,False
