File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,target
628,0,1,1,0,0,4,31,1,0,0,0,6.2,0,3,1,0,1,1.0,1,1,0.0,0,0,0.88,0.0,0,0,False
629,0,0,1,0,0,6,52,1,0,1,5,0.83,0,1,0,6,1,2.2,0,1,1.875,0,139,1.0,1.0,0,0,False
630,0,2,1,0,0,11,43,1,0,0,0,7.17,0,0,0,1,0,1.0,1,0,0.0,0,60,1.0,1.0,0,0,False
631,2,0,2,3,1,3,109,1,1,0,16,0.34,92,4,0,6,1,3.73684210526316,0,1,1.77272727272727,0,0,0.98886827458256,0.0,0,1,False
632,2,1,1,1,1,4,253,1,2,2,33,0.71,85,3,1,8,2,2.71052631578947,0,1,0.8,0,2,0.976190476190476,1.0,0,3,False
633,0,0,1,0,0,12,30,1,0,0,1,2.5,0,6,1,1,2,0.0,0,1,0.0,0,0,0.886792452830189,0.0,0,0,False
634,0,0,1,0,0,8,99,1,0,0,9,5.5,0,5,1,1,1,1.77777777777778,0,0,0.0,0,0,0.955223880597015,0.0,0,1,False
635,0,0,1,0,0,0,29,1,0,0,5,0.83,0,2,0,5,2,1.0,0,1,0.571428571428571,0,0,0.923076923076923,0.0,0,0,False
636,0,0,1,0,0,10,30,1,0,0,1,6.0,0,0,2,0,0,8.0,8,1,0.0,0,0,0.857142857142857,0.0,0,0,False
637,0,0,1,0,0,7,36,1,0,0,2,5.14,0,0,4,1,0,2.0,2,1,0.0,0,53,0.980769230769231,0.5,0,1,False
638,1,2,1,0,0,5,90,1,1,1,7,1.17,27,3,0,5,2,2.45454545454545,1,2,0.538461538461538,0,367,0.893617021276596,0.6,0,1,True
639,1,2,1,0,0,5,90,1,1,1,7,1.17,27,5,0,5,2,2.45454545454545,1,2,0.538461538461538,0,209,0.888888888888889,0.571428571428571,0,1,True
640,0,2,1,0,0,5,90,1,2,1,7,1.17,27,5,0,5,2,2.45454545454545,1,2,0.538461538461538,0,206,0.905263157894737,0.571428571428571,0,1,True
641,1,2,1,0,0,4,90,1,2,1,7,1.08,25,4,0,5,2,2.41666666666667,1,2,0.5,0,216,0.892857142857143,0.625,0,1,True
642,0,0,1,0,0,11,52,1,0,0,2,4.0,0,5,2,2,2,0.0,0,1,0.0,0,0,0.92,1.0,0,0,False
643,0,4,1,0,1,7,524,1,6,0,56,1.08,0,1,13,10,4,3.22727272727273,0,0,0.308823529411765,0,80,0.905393457117595,0.666666666666667,0,4,True
644,2,0,2,0,16,11,658,1,0,2,54,0.87,60,1,0,18,3,11.2321428571429,0,1,0.741379310344828,0,655,0.689369828134946,0.576923076923077,5,7,True
645,0,0,1,0,9,5,70,1,0,0,9,0.53,0,1,0,5,1,8.11111111111111,2,1,0.727272727272727,0,0,0.951965065502183,1.0,0,2,True
646,0,23,1,0,0,8,601,1,0,0,38,5.46,0,4,10,4,2,10.983606557377,0,0,0.0,0,10,0.969811320754717,0.333333333333333,0,3,True
647,0,98,1,0,0,5,573,1,0,0,5,3.47,0,0,1,11,0,0.699029126213592,0,0,0.0,0,213,0.876646706586826,0.5,0,3,False
648,1,1,1,0,1,1,163,1,0,3,104,0.17,98,1,2,50,3,2.37735849056604,0,0,0.861111111111111,0,378,0.854838709677419,0.555555555555556,0,3,False
649,0,8,1,15,0,11,105,1,0,0,0,2.5,100,5,3,2,1,0.0,0,1,0.0,0,0,0.648484848484848,0.0,0,1,False
650,1,7,4,0,0,6,67,1,0,5,0,0.43,42,1,0,3,1,6.25,3,1,2.7,0,0,0.975,0.0,0,1,False
651,0,0,3,0,0,6,21,1,0,0,1,0.53,0,2,0,3,1,27.0,27,3,1.0,1,12,0.780821917808219,0.8,0,1,False
652,0,0,1,0,0,0,22,1,0,0,5,0.63,0,2,0,5,1,1.6,0,1,0.714285714285714,0,0,0.917808219178082,0.0,0,0,False
653,6,0,1,14,2,4,130,1,0,4,11,0.8,88,1,0,2,2,4.58823529411765,1,1,0.631578947368421,0,1,0.977464788732394,0.5,0,3,False
654,6,4,4,3,22,10,276,1,0,0,13,0.43,75,1,0,5,1,6.82608695652174,0,1,2.2,0,0,0.914705882352941,1.0,0,4,True
655,0,1,1,3,3,7,204,1,3,0,19,0.75,97,2,8,7,2,3.95652173913043,0,1,0.96,0,0,0.970856102003643,1.0,0,2,False
656,0,0,1,2,0,11,152,1,0,0,12,3.71,100,5,1,1,1,0.833333333333333,0,0,0.0,0,0,0.973094170403587,0.0,0,1,False
657,0,0,0,5,0,0,39,1,0,0,0,3.9,0,0,2,0,0,0.0,0,0,0.0,0,0,0.90625,0.0,0,0,False
658,1,0,2,0,0,10,106,1,0,6,4,0.75,40,3,0,4,1,6.2,5,5,2.0,1,0,0.479020979020979,0.0,0,1,False
659,4,0,2,2,0,9,137,1,0,10,6,0.61,63,2,0,6,1,5.8,2,1,1.91666666666667,0,0,0.436893203883495,0.0,0,1,False
660,0,0,1,0,0,6,21,1,0,0,1,3.5,0,5,1,1,1,1.0,1,0,0.0,0,0,0.837837837837838,0.0,0,0,False
661,0,0,1,0,0,4,33,1,0,0,3,3.67,0,0,4,1,0,4.33333333333333,4,0,0.0,0,0,0.886792452830189,0.0,0,0,False
662,0,0,0,0,0,0,26,1,0,0,0,5.2,0,5,1,0,2,0.0,0,0,0.0,0,0,0.853658536585366,0.0,0,0,False
663,3,5,2,2,2,5,333,1,1,3,33,0.51,77,2,2,15,2,3.52380952380952,0,1,1.18181818181818,0,22,0.961605584642234,0.333333333333333,0,5,True
664,0,2,1,0,0,6,100,1,0,0,10,0.85,0,3,1,8,1,2.0,0,1,0.857142857142857,0,0,0.942965779467681,0.0,0,2,False
665,1,2,1,0,0,3,91,1,0,0,10,0.75,0,3,0,8,1,2.0,0,1,0.666666666666667,0,0,0.81496062992126,1.0,0,2,True
666,3,1,1,5,7,5,427,1,1,3,62,0.73,82,2,0,9,2,3.74626865671642,0,1,0.666666666666667,0,14,0.981880931837791,1.0,0,3,False
667,8,0,2,4,6,7,894,1,24,9,77,0.55,94,2,3,25,3,5.11926605504587,0,1,0.981981981981982,0,123,0.942817294281729,0.333333333333333,0,8,True
668,0,1,1,0,0,1,90,1,0,0,35,0.44,0,4,1,8,1,0.611111111111111,0,1,0.315789473684211,0,23,0.759206798866855,0.4,0,3,True
669,6,13,1,8,12,4,343,1,2,2,38,0.59,94,2,0,18,2,3.52542372881356,0,1,0.60655737704918,0,30,0.85781990521327,1.0,0,3,False
670,4,1,1,8,2,5,423,1,3,4,49,0.7,93,3,0,11,2,2.98245614035088,0,1,0.796610169491525,0,0,0.994127516778524,1.0,0,2,False
671,1,1,1,2,0,4,338,1,3,2,49,0.77,78,3,0,11,1,2.09259259259259,0,1,0.535714285714286,0,2,0.990066225165563,0.5,0,3,True
672,0,0,1,2,0,3,238,1,3,2,45,0.67,76,3,0,11,1,2.9375,0,1,0.44,0,1,0.991525423728814,1.0,0,1,False
673,1,1,1,1,0,4,325,1,3,2,48,0.73,71,3,0,11,1,4.0188679245283,0,1,0.527272727272727,0,0,0.993399339933993,0.0,0,1,False
674,0,1,1,0,0,3,64,1,0,0,7,1.0,0,5,0,5,1,1.625,0,1,0.3,0,0,0.905063291139241,0.0,0,1,False
675,0,0,1,0,0,2,65,1,1,0,9,0.81,0,4,2,10,1,2.7,0,1,0.75,0,21,0.868571428571429,0.5,0,2,False
676,0,0,1,0,0,4,125,1,4,0,15,1.02,0,3,0,8,1,1.42105263157895,0,1,0.285714285714286,0,1,0.976027397260274,1.0,0,2,False
677,0,0,1,0,0,3,110,1,4,0,15,1.01,0,5,0,8,1,1.42105263157895,0,1,0.285714285714286,0,1,0.97265625,1.0,0,2,False
678,0,0,1,0,0,3,104,1,4,0,15,0.95,0,4,1,7,1,1.68421052631579,0,1,0.285714285714286,0,1,0.972111553784861,1.0,0,2,False
679,0,0,1,0,0,3,112,1,4,0,14,1.11,0,5,0,6,1,1.38888888888889,0,1,0.3,0,3,0.963855421686747,1.0,0,2,False
680,0,1,1,2,0,4,337,1,3,2,49,0.78,81,3,0,13,1,2.09433962264151,0,1,0.527272727272727,0,0,0.993311036789298,1.0,0,1,True
681,0,0,1,1,0,1,71,1,1,1,21,0.5,63,2,0,9,2,1.54545454545455,0,1,0.416666666666667,0,0,0.977272727272727,0.0,0,1,False
682,0,0,1,2,0,4,280,1,3,2,46,0.79,75,3,0,11,1,1.89795918367347,0,1,0.411764705882353,0,0,0.992021276595745,0.0,0,1,False
683,5,9,1,8,10,4,346,1,6,3,37,0.59,92,2,0,18,2,3.50877192982456,0,1,0.610169491525424,0,51,0.921830314585319,1.0,0,3,True
684,6,8,2,15,7,5,344,1,2,4,40,0.41,93,2,0,22,2,4.64285714285714,0,1,1.0,0,26,0.685931558935361,1.0,0,4,True
685,0,0,1,2,0,4,275,1,3,2,46,0.79,75,3,0,11,1,1.87755102040816,0,1,0.352941176470588,0,0,0.991935483870968,0.0,0,1,False
686,0,1,1,0,0,5,81,1,0,0,8,0.92,0,4,1,8,1,2.55555555555556,0,1,1.18181818181818,0,0,0.926829268292683,0.0,0,2,False
687,0,0,1,0,0,4,87,1,2,0,9,1.02,0,3,4,7,1,5.27272727272727,0,1,0.615384615384615,0,21,0.826923076923077,0.5,0,2,False
688,2,0,1,0,0,25,440,3,3,7,9,1.59,68,1,0,10,2,4.0,1,0,1.0,0,0,0.851990049751244,0.0,0,3,True
689,0,0,1,8,0,10,147,1,0,0,10,3.42,100,6,1,3,1,0.4,0,1,0.0,0,73,0.679245283018868,0.714285714285714,0,3,True
690,2,0,2,131,4,6,466,1,0,21,53,0.41,97,1,0,39,2,14.4909090909091,0,1,0.526315789473684,0,24,0.938299055030573,0.25,0,5,True
691,0,0,1,0,0,5,20,1,0,0,1,3.33,0,5,1,1,1,4.0,4,0,0.0,0,0,0.823529411764706,0.0,0,0,False
692,0,1,2,1,0,3,202,1,1,1,37,0.66,62,2,1,16,2,2.30769230769231,0,1,0.878048780487805,0,0,0.99,0.0,0,1,False
693,0,0,1,1,0,0,36,1,0,0,1,3.6,100,0,3,1,0,4.0,4,0,0.0,0,0,0.892857142857143,1.0,0,0,False
694,0,7,2,0,0,9,111,1,0,5,0,0.8,65,1,0,12,1,8.71428571428571,6,1,1.11111111111111,0,305,0.895470383275261,0.666666666666667,0,1,True
695,1,0,2,11,1,13,496,1,1,4,29,1.32,92,2,0,20,3,3.32258064516129,0,1,1.03030303030303,0,68,0.472306143001007,1.0,0,4,True
696,0,0,1,0,0,9,97,1,0,0,8,5.71,0,5,1,4,1,1.25,1,0,0.0,0,0,0.592307692307692,0.0,0,1,True
697,1,0,1,0,1,1,53,1,0,3,14,0.61,37,1,0,0,1,5.0,2,1,0.666666666666667,0,0,0.965714285714286,0.0,0,1,False
698,2,0,2,12,3,13,60,1,0,0,1,0.65,66,1,0,0,1,7.66666666666667,2,2,2.2,1,0,0.967741935483871,0.0,0,1,False
699,0,0,1,0,0,0,24,1,0,2,5,0.67,9,2,0,0,1,3.0,2,2,0.857142857142857,0,0,0.926829268292683,0.0,0,0,False
700,8,0,2,2,26,5,186,1,0,0,18,0.47,100,1,0,6,1,4.65384615384615,2,1,2.07142857142857,0,4,0.938931297709924,1.0,0,2,True
701,1,0,1,0,0,2,83,1,0,2,18,0.58,31,1,0,2,1,10.2105263157895,1,1,0.857142857142857,0,0,0.976833976833977,1.0,0,1,False
702,0,0,1,0,0,4,24,1,0,0,1,6.0,0,0,2,0,0,4.0,4,1,0.0,0,0,0.833333333333333,0.0,0,0,False
703,0,0,1,0,0,3,22,1,0,0,1,5.5,0,0,0,0,0,1.0,1,0,0.0,0,0,0.823529411764706,0.0,0,0,False
704,0,0,1,0,3,5,59,4,0,0,6,1.07,0,1,0,1,2,2.5,1,2,0.454545454545455,0,124,1.0,1.0,0,0,True
705,0,0,1,0,4,18,94,1,0,0,4,1.16,0,1,1,0,1,5.25,3,2,1.83333333333333,0,0,0.961165048543689,0.0,0,1,False
706,1,0,2,9,6,0,24,1,0,0,6,0.29,85,1,0,0,1,8.85714285714286,0,1,1.0,0,1,0.8984375,1.0,0,1,False
707,0,0,1,1,13,9,154,1,0,0,13,0.97,84,1,0,0,1,7.76923076923077,2,2,1.4,0,1,0.894736842105263,1.0,0,2,True
708,3,0,3,2,4,15,106,1,0,0,2,1.19,70,1,0,0,1,3.8,0,1,2.28571428571429,0,209,0.995049504950495,0.666666666666667,0,1,False
709,1,0,1,0,1,2,200,1,11,19,32,0.41,93,1,1,43,6,3.02272727272727,0,0,0.851063829787234,0,49,0.942583732057416,0.428571428571429,0,3,True
710,0,1,1,0,0,0,20,1,0,1,4,0.53,0,2,0,8,2,2.4,1,1,0.571428571428571,0,0,0.921052631578947,0.0,0,0,False
711,0,1,1,0,0,0,17,1,0,2,3,0.55,37,3,0,8,1,2.0,1,1,0.666666666666667,0,4,0.838709677419355,1.0,0,0,False
712,1,6,1,1,0,5,138,1,0,7,13,1.16,90,1,4,3,2,2.0,0,0,0.434782608695652,0,32,0.927586206896552,0.5,0,4,False
713,1,4,1,0,0,4,54,1,0,1,3,0.76,37,2,0,1,1,2.625,0,2,0.8,0,0,0.959183673469388,0.0,0,1,False
714,0,4,1,0,0,6,44,1,0,0,0,1.19,0,2,0,2,1,2.0,1,2,0.833333333333333,0,0,0.936170212765957,0.0,0,0,False
715,0,4,1,0,1,8,139,1,0,0,10,1.21,0,2,1,4,2,1.85714285714286,0,1,0.875,0,35,0.938405797101449,0.666666666666667,0,4,False
716,0,3,1,0,0,10,101,1,0,4,5,0.8,65,3,0,4,1,3.5,1,1,1.3,0,19,0.944444444444444,0.666666666666667,0,5,True
717,0,1,1,0,0,11,42,1,0,0,1,2.21,0,2,1,0,2,2.0,0,1,0.0,0,0,0.918918918918919,0.0,0,0,False
718,0,1,1,0,0,12,46,1,0,0,1,1.7,0,3,0,0,1,3.0,3,2,0.75,0,0,0.927710843373494,0.0,0,0,False
719,0,4,1,0,0,7,101,1,0,0,7,1.16,0,2,1,2,2,1.63636363636364,0,1,0.769230769230769,0,6,0.913461538461538,1.0,0,4,False
720,0,3,1,1,0,7,58,1,0,0,2,1.93,19,3,0,4,1,2.2,0,1,0.428571428571429,0,6,0.849056603773585,1.0,0,2,False
721,0,5,1,0,0,5,201,1,0,3,26,1.07,76,1,3,4,2,1.67741935483871,0,0,0.424242424242424,0,12,0.986046511627907,1.0,0,1,False
722,2,4,1,0,0,3,58,1,0,1,5,0.76,27,2,0,1,1,2.90909090909091,0,1,0.307692307692308,0,0,0.961538461538462,0.0,0,1,False
723,1,4,1,0,0,5,50,1,0,1,1,0.67,66,2,0,2,1,2.0,1,2,1.375,0,0,0.956521739130435,0.0,0,1,True
724,1,4,1,0,0,2,38,1,0,1,2,0.66,28,2,0,1,1,2.85714285714286,0,2,0.777777777777778,0,0,0.946902654867257,0.0,0,0,False
725,0,4,1,0,0,6,44,1,0,0,0,1.05,0,2,0,2,1,2.0,1,2,1.33333333333333,0,0,0.939393939393939,0.0,0,0,False
726,0,0,1,4,0,9,204,1,4,2,11,0.82,91,1,4,16,5,4.13333333333333,0,0,1.11111111111111,0,1,0.725092250922509,0.5,0,2,False
727,0,0,3,0,0,26,117,1,0,0,3,1.18,0,2,0,6,2,4.0,3,5,1.6,1,1,0.714859437751004,0.5,0,1,True
728,1,0,1,0,1,5,53,1,2,4,1,1.18,87,1,1,7,2,2.75,1,0,1.5,0,0,0.8828125,0.0,0,1,False
729,0,0,2,0,0,8,56,1,0,1,3,1.7,66,2,0,6,1,2.0,0,2,0.6,0,1,0.94017094017094,0.5,0,1,False
730,1,0,2,8,0,26,153,1,1,6,2,0.67,64,2,0,9,1,10.75,3,2,2.5,0,3,0.977628635346756,1.0,0,3,False
731,0,0,1,0,0,8,54,1,0,0,3,2.0,0,2,0,1,2,1.0,0,1,0.0,0,0,0.941176470588235,1.0,0,0,False
732,0,0,4,0,0,16,58,1,0,1,2,1.09,0,2,0,7,1,6.5,5,7,1.75,1,0,0.956521739130435,1.0,0,1,False
733,1,1,1,0,0,7,75,1,0,3,4,1.03,22,3,0,5,1,4.16666666666667,2,2,1.77777777777778,0,164,1.0,1.0,0,0,True
734,0,2,1,0,0,3,33,1,0,2,0,0.5,25,2,1,0,1,4.5,2,1,2.25,0,2,0.932773109243697,0.5,0,2,True
735,0,1,1,0,0,14,66,1,0,2,2,2.54,33,2,0,0,1,3.33333333333333,2,1,1.2,0,135,0.817307692307692,0.833333333333333,0,0,True
736,2,3,1,0,0,9,101,1,0,7,2,0.89,53,2,0,11,1,5.0,1,1,1.66666666666667,0,279,0.841880341880342,0.666666666666667,0,1,True
737,0,1,1,0,0,9,58,1,0,3,3,1.32,33,2,0,4,1,3.25,0,1,1.16666666666667,0,165,0.991071428571429,0.875,0,1,False
738,0,13,1,0,0,3,78,1,0,3,0,1.47,64,1,6,2,1,19.3076923076923,2,1,0.2,0,0,0.962025316455696,0.0,0,1,True
739,6,2,3,1,0,11,344,1,2,8,11,0.59,72,2,0,16,2,7.57142857142857,2,1,2.30434782608696,0,233,0.655276381909548,0.333333333333333,0,4,True
740,0,0,1,0,0,6,202,1,2,2,27,0.6,70,4,2,14,2,2.17241379310345,0,0,0.741935483870968,0,0,0.962233169129721,1.0,0,2,False
741,0,0,1,0,0,0,28,1,0,0,1,3.11,0,5,0,1,1,6.0,6,2,0.0,0,0,0.875,0.0,0,0,False
742,1,1,1,0,0,10,681,1,0,0,59,1.49,0,5,1,15,1,0.80327868852459,0,1,0.285714285714286,0,1,0.870731707317073,0.5,0,1,False
743,0,0,1,0,0,5,48,1,0,0,2,1.85,0,6,1,2,1,4.0,1,2,0.75,0,0,0.942307692307692,0.0,0,0,False
744,0,0,1,0,0,1,79,1,0,0,43,0.44,0,7,0,5,1,0.232558139534884,0,1,0.0652173913043478,0,0,0.380368098159509,0.0,0,1,False
745,3,2,2,0,0,15,349,1,1,2,13,0.89,60,2,0,16,2,4.89473684210526,0,1,2.14285714285714,0,1050,0.684879288437103,0.777777777777778,0,4,True
746,14,4,1,6,0,9,1044,1,13,15,60,0.97,95,1,1,35,2,6.20879120879121,0,1,0.827956989247312,0,497,0.76875,0.333333333333333,2,10,True
747,3,0,1,0,0,7,106,1,0,0,6,0.94,0,2,1,9,1,3.88888888888889,0,2,0.909090909090909,0,3,0.951417004048583,1.0,0,3,False
748,0,0,1,0,0,6,117,1,0,0,14,0.99,0,3,0,6,1,1.28571428571429,0,2,0.411764705882353,0,0,0.629770992366412,1.0,0,0,True
749,0,1,2,0,0,4,50,1,0,1,3,0.85,0,2,0,12,2,3.0,2,3,1.83333333333333,0,0,0.955882352941177,1.0,0,1,False
750,17,0,1,2,1,11,2316,1,3,2,180,2.08,99,2,1,23,3,1.395,0,1,0.222772277227723,0,169,0.747786423396834,0.285714285714286,0,6,True
751,0,0,1,0,0,3,49,1,0,1,9,1.11,88,3,0,3,1,0.777777777777778,0,1,0.25,0,0,0.37719298245614,0.0,0,0,True
752,0,1,1,0,0,0,33,1,0,0,0,3.3,0,2,1,2,2,5.0,5,2,0.0,0,0,0.892857142857143,0.0,0,0,False
753,0,0,1,0,0,9,44,1,1,0,2,1.91,0,3,0,5,1,2.33333333333333,1,2,0.5,0,0,1.0,0.0,0,0,False
754,1,0,1,0,0,7,119,1,1,3,9,1.51,54,1,1,9,2,3.36363636363636,1,1,0.538461538461538,0,0,0.948275862068966,0.0,0,2,False
755,11,5,1,0,0,9,870,1,5,5,58,1.07,93,3,3,31,2,4.68354430379747,0,1,0.802469135802469,0,0,0.633699633699634,0.0,0,6,True
756,0,0,1,0,0,0,28,1,0,0,1,2.33,0,4,0,1,1,10.0,10,2,0.0,0,0,0.884615384615385,0.0,0,0,False
757,0,1,1,0,0,7,75,1,0,0,4,1.39,0,4,1,5,1,3.2,0,1,0.571428571428571,0,1,0.961538461538462,0.5,0,1,False
758,0,0,1,0,0,5,45,1,0,0,2,1.88,0,5,1,2,1,6.0,1,2,0.0,0,0,0.929411764705882,0.0,0,0,False
759,0,0,1,0,0,2,45,1,0,0,12,0.68,0,6,0,5,1,1.16666666666667,0,1,0.2,0,0,0.46969696969697,0.0,0,1,False
760,18,8,1,8,2,13,2581,1,12,26,149,1.3,97,2,2,48,3,5.54545454545455,0,1,0.793650793650794,0,58,0.655260570304818,0.363636363636364,0,10,True
761,0,0,1,0,0,0,28,1,0,0,1,2.0,0,3,0,2,1,6.0,6,2,0.0,0,0,0.886792452830189,0.0,0,0,False
762,0,0,1,0,0,9,228,1,0,0,20,1.71,0,3,1,9,1,1.65,0,1,0.454545454545455,0,0,0.86810551558753,1.0,0,3,False
763,0,0,1,0,0,1,77,1,0,0,29,0.65,0,4,0,5,1,0.310344827586207,0,1,0.09375,0,0,0.457627118644068,0.0,0,0,False
764,2,0,1,0,3,5,207,1,0,1,25,1.68,66,1,1,8,2,2.2962962962963,1,1,0.103448275862069,0,0,0.984615384615385,1.0,0,1,False
765,0,0,1,0,0,7,48,1,0,0,3,2.29,0,2,0,4,1,1.66666666666667,1,2,0.5,0,0,0.873417721518987,0.0,0,0,False
766,0,3,1,0,0,3,64,1,0,2,2,1.49,40,2,0,5,2,2.8,2,1,0.714285714285714,0,1,0.944,1.0,0,2,False
767,0,1,1,0,1,3,50,1,0,3,5,1.22,66,2,0,1,1,3.83333333333333,1,1,0.375,0,12,0.8,1.0,0,0,False
768,0,0,1,0,3,3,55,1,1,0,4,2.12,0,2,0,4,1,3.2,0,1,0.0,0,1,0.934579439252336,0.5,0,1,False
769,3,10,1,0,0,11,762,1,0,24,45,1.09,94,2,2,16,2,5.17241379310345,0,0,0.916666666666667,0,35,0.902935889754344,0.4,0,7,True
770,0,0,1,0,0,10,45,1,0,0,3,1.88,0,3,0,3,1,3.0,1,2,0.5,0,0,0.975308641975309,0.0,0,1,False
771,1,11,2,0,0,10,147,1,0,5,0,0.77,44,2,0,6,1,4.66666666666667,0,1,1.0,0,368,1.0,1.0,0,0,False
772,0,10,1,0,0,12,152,1,0,0,0,8.44,0,0,2,0,0,7.1,2,0,0.0,0,190,1.0,0.75,0,0,False
773,0,11,1,0,0,6,96,1,0,1,0,2.18,0,1,1,3,1,5.45454545454545,2,1,0.0,0,158,1.0,1.0,0,0,True
774,1,4,2,0,0,12,118,1,0,4,3,1.53,46,2,0,6,1,3.625,0,1,0.9,0,286,0.962264150943396,0.625,0,1,False
775,0,1,1,0,0,13,74,1,0,3,3,1.42,16,2,0,6,1,5.0,0,1,1.16666666666667,0,172,0.956521739130435,0.5,0,1,False
776,4,0,1,0,20,10,230,1,0,0,16,2.17,0,1,0,6,1,3.15,0,2,0.272727272727273,0,380,0.989041095890411,0.333333333333333,0,1,True
777,6,14,2,1,0,4,131,3,1,7,2,0.37,71,1,0,9,2,6.69565217391304,0,1,1.48148148148148,0,648,0.781431334622824,0.571428571428571,0,1,True
778,1,0,1,0,0,7,134,1,0,3,10,1.56,42,2,0,1,2,3.54545454545455,2,1,0.846153846153846,0,239,1.0,1.0,0,0,True
779,0,0,2,0,0,0,20,1,0,3,5,0.32,26,2,0,1,1,3.4,2,2,1.42857142857143,1,0,0.943396226415094,1.0,0,0,False
780,0,0,1,0,0,6,32,1,0,0,2,1.68,0,1,1,1,1,6.0,3,1,0.0,0,0,1.0,0.0,0,0,False
781,1,0,1,0,0,15,64,1,0,0,2,1.07,0,2,0,3,1,7.33333333333333,2,2,0.8,0,4,0.929577464788732,1.0,0,0,True
782,2,0,1,1,1,8,155,1,0,4,11,1.08,76,1,0,10,2,2.69230769230769,0,0,1.33333333333333,0,377,1.0,1.0,0,0,True
783,4,9,1,0,2,7,236,2,0,6,10,0.97,73,1,0,9,2,3.43478260869565,0,0,0.884615384615385,0,509,0.968565815324165,1.0,0,2,False
784,0,22,1,0,1,3,196,1,0,9,1,1.07,82,1,0,16,1,3.91304347826087,1,1,0.76,0,45,0.89438202247191,0.6,0,2,True
785,1,2,1,0,0,16,148,1,0,5,4,1.68,48,2,0,4,1,5.14285714285714,3,2,1.88888888888889,0,310,0.827450980392157,0.666666666666667,0,0,False
786,5,1,3,0,0,3,83,1,0,12,7,0.27,71,2,0,7,1,5.92307692307692,1,2,2.33333333333333,0,450,0.883928571428571,0.75,0,2,True
787,3,6,1,1,24,1,86,1,0,0,15,0.43,83,1,0,19,1,18.375,2,1,0.461538461538462,0,35,0.739255014326648,0.4,0,2,True
788,3,0,2,0,2,5,112,1,0,11,7,0.41,74,1,0,2,1,4.9,2,1,2.46153846153846,0,94,0.74398249452954,0.666666666666667,0,4,False
789,5,14,1,56,0,0,59,1,0,1,12,0.22,95,1,0,1,1,4.87096774193548,1,1,0.545454545454545,0,11,0.955729166666667,1.0,0,2,False
790,5,0,1,0,4,8,107,1,1,2,4,0.79,70,2,0,9,1,7.0,3,2,1.16666666666667,0,163,0.426116838487972,0.5,0,3,True
791,1,0,1,0,0,5,50,1,4,8,0,0.45,70,1,1,3,1,6.0,1,1,2.28571428571429,0,75,0.562162162162162,1.0,0,1,False
792,1,0,1,0,0,0,28,1,0,10,7,0.35,77,1,0,2,1,3.0,1,1,0.8,0,0,0.628787878787879,0.0,0,1,False
793,4,5,1,0,0,6,147,1,0,10,3,0.62,74,2,0,1,2,5.41666666666667,0,2,2.0,0,305,0.574324324324324,1.0,0,1,True
794,0,3,1,0,0,0,40,1,1,13,3,0.98,87,1,1,1,1,1.28571428571429,1,0,0.0,0,26,0.670103092783505,1.0,0,0,False
795,4,1,1,2,5,8,113,1,0,1,3,0.67,75,3,0,8,1,7.75,2,1,0.9,0,213,0.5,0.4,0,3,False
796,1,3,1,1,0,6,111,1,0,13,10,0.74,81,2,1,12,1,3.07142857142857,1,1,1.3125,0,182,0.542857142857143,0.833333333333333,0,2,False
797,0,0,1,0,0,6,96,1,0,4,11,1.33,77,1,0,3,2,1.18181818181818,0,1,0.461538461538462,0,203,1.0,1.0,0,0,False
798,0,0,1,0,0,6,113,1,0,5,13,1.33,81,1,0,3,2,1.0,0,1,0.4,0,227,1.0,1.0,0,0,False
799,1,3,1,0,0,4,131,3,0,7,10,0.92,50,2,0,6,2,4.0,1,1,0.777777777777778,0,341,1.0,1.0,0,0,False
800,14,11,2,3,0,8,347,1,2,45,1,0.56,89,1,0,5,2,6.71428571428571,0,1,2.13333333333333,0,186,0.846728971962617,0.666666666666667,0,3,False
801,0,0,1,0,0,4,44,1,0,4,6,0.76,66,2,0,1,1,2.33333333333333,1,1,0.5,0,78,0.520661157024793,1.0,0,2,False
802,0,18,1,0,18,2,82,1,0,0,0,0.85,0,1,0,4,1,4.38888888888889,2,3,0.15,0,22,0.876651982378855,0.4,0,2,True
803,0,6,1,0,0,10,195,1,0,6,7,1.06,75,2,0,21,1,5.61538461538461,1,1,1.3125,0,0,0.980645161290323,0.0,0,2,False
804,0,0,0,0,0,0,26,1,0,9,0,2.17,0,0,0,0,0,0.0,0,0,0.0,0,0,0.869565217391304,0.0,0,0,False
805,0,3,1,0,1,7,185,1,0,1,5,2.06,62,1,0,17,4,6.875,0,0,1.0,0,3,0.968944099378882,0.333333333333333,0,4,False
806,0,1,1,0,0,0,16,1,0,2,0,1.45,0,1,1,1,2,5.0,5,3,0.0,0,0,0.837837837837838,0.0,0,0,False
