File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
857,0,5,1,0,0,0,16,1,0,0,0,1.45,0,0,1,1,4,1,1.0,1,0.2,0,1,0.0,2,1.0,0,2,1,0,False
858,0,2,1,0,0,0,16,1,0,0,0,3.2,0,0,1,1,0,1,1.0,1,0.0,0,1,0.0,0,0.0,0,1,0,0,False
859,0,4,1,0,0,0,16,1,0,0,0,2.29,0,0,1,1,3,1,1.0,1,0.25,0,1,0.0,0,0.0,0,1,0,0,False
860,0,0,1,0,0,4,31,1,0,0,2,2.38,0,0,1,0,0,2,1.5,1,2.0,1,1,0.75,5,1.0,0,2,1,0,False
861,0,0,1,2,0,4,48,1,1,0,5,1.78,0,83,3,1,2,1,1.83333333333333,1,1.66666666666667,1,1,0.0,5,0.333333333333333,0,1,3,2,False
862,0,0,1,1,0,3,34,1,1,0,3,1.7,0,75,3,1,2,1,6.75,1,2.0,1,1,0.0,3,0.5,0,1,2,1,False
863,3,0,1,3,0,4,152,1,4,7,17,0.59,1,89,2,2,6,1,3.54166666666667,0,2.66666666666667,0,1,1.23076923076923,49,0.666666666666667,0,1,2,1,False
864,0,0,6,0,0,7,40,1,0,6,2,0.58,3,0,1,0,3,1,11.5,9,5.0,1,12,3.5,0,0.0,0,1,0,0,False
865,0,6,1,0,0,2,130,5,0,17,15,1.16,0,88,2,1,5,2,3.57142857142857,0,1.71428571428571,0,1,0.37037037037037,55,0.555555555555556,0,1,3,2,False
866,0,2,1,0,0,1,32,1,0,0,0,4.0,0,0,1,3,2,1,3.5,3,0.0,0,1,0.0,0,0.0,0,1,0,0,False
867,2,5,1,0,0,1,74,2,3,17,7,0.45,0,62,2,1,3,1,4.47058823529412,0,3.64705882352941,1,1,0.95,6,1.0,0,1,1,1,False
868,0,2,1,0,0,4,68,1,4,3,0,1.13,1,44,1,1,2,1,3.5,1,2.83333333333333,0,1,1.5,2,1.0,0,1,1,1,False
869,1,7,1,0,0,1,51,3,0,8,14,0.4,0,78,2,0,6,2,1.72727272727273,0,2.81818181818182,0,1,0.615384615384615,16,0.6,0,3,3,5,False
870,2,0,1,0,0,2,116,1,6,7,26,0.4,0,76,2,0,16,2,3.67647058823529,0,3.14705882352941,1,1,0.805555555555556,46,0.5,0,3,3,6,True
871,0,3,1,1,0,2,34,1,0,1,3,0.33,4,75,2,0,12,1,3.16666666666667,0,3.5,0,1,2.25,20,0.833333333333333,0,2,2,0,False
872,0,2,1,0,0,0,22,1,0,7,3,0.49,0,57,2,0,7,2,5.0,0,4.0,1,1,0.857142857142857,6,0.666666666666667,0,2,2,0,False
873,0,5,1,0,0,0,16,1,0,2,1,0.73,0,83,2,0,7,1,1.0,0,1.0,0,1,0.0,4,1.0,0,2,1,0,False
874,0,1,1,0,0,1,113,4,6,13,52,0.25,0,87,2,1,15,2,2.76271186440678,0,3.45762711864407,1,1,0.796875,108,0.5,0,6,5,2,False
875,0,0,1,0,0,4,90,1,0,3,14,0.98,0,35,1,0,1,3,6.92857142857143,2,1.85714285714286,1,1,1.0625,3,1.0,0,2,1,1,False
876,0,1,1,0,0,3,66,2,0,7,10,0.82,0,70,2,0,2,1,3.0,0,2.18181818181818,1,1,0.714285714285714,19,1.0,0,2,1,1,False
877,0,0,0,1,0,0,25,1,0,3,0,3.57,0,0,1,2,1,1,0.0,0,0.0,0,0,0.0,4,1.0,0,2,1,0,False
878,0,3,1,0,0,0,16,1,1,0,0,0.8,0,0,3,0,6,1,4.25,0,1.75,1,1,0.0,54,0.6,0,1,2,1,False
879,0,1,1,0,1,0,17,1,1,0,1,1.21,0,0,3,0,1,1,1.66666666666667,0,1.0,0,1,0.0,2,1.0,0,2,1,0,False
880,0,1,2,0,0,0,19,1,0,3,3,0.54,0,50,2,0,0,1,2.75,0,2.75,0,1,0.5,3,1.0,0,2,1,0,False
881,2,14,2,4,0,2,171,1,0,16,22,0.34,0,77,1,0,7,1,8.0,1,4.31578947368421,1,1,1.15,49,0.875,0,2,2,5,False
882,2,7,1,14,16,5,300,3,2,7,32,0.59,1,93,2,4,10,2,6.55813953488372,1,3.7906976744186,1,1,1.04255319148936,94,0.615384615384615,0,2,3,9,False
883,0,5,1,0,0,0,21,1,0,8,0,0.36,0,67,1,0,5,1,4.4,3,4.2,2,1,2.14285714285714,0,0.0,0,4,0,0,False
884,0,2,1,0,0,0,16,1,1,0,0,0.8,0,0,2,0,2,1,3.0,2,2.33333333333333,2,1,0.8,4,0.666666666666667,0,3,2,2,False
885,12,11,2,2,0,5,168,4,0,19,4,0.32,2,81,1,2,35,2,6.96296296296296,0,6.59259259259259,0,1,1.9375,284,0.5,0,4,3,7,False
886,3,31,1,0,7,1,212,5,9,43,40,0.24,0,90,2,1,35,2,6.04819277108434,1,4.19277108433735,1,1,0.876404494382023,537,0.521739130434783,1,3,3,9,True
887,1,1,1,0,0,1,38,1,3,16,8,0.24,0,74,1,2,13,2,6.76923076923077,1,5.61538461538461,0,1,1.26666666666667,11,1.0,0,4,1,3,False
888,0,8,1,0,0,2,50,1,1,15,4,0.35,1,77,2,0,7,2,5.92307692307692,2,4.38461538461539,1,1,0.933333333333333,5,1.0,0,5,1,2,False
889,4,2,1,0,0,1,53,1,2,7,7,0.42,0,68,2,0,5,2,2.73333333333333,0,3.26666666666667,1,1,0.823529411764706,10,0.333333333333333,0,4,3,6,False
890,0,0,1,1,0,4,28,1,0,2,3,0.93,0,44,2,0,1,2,4.66666666666667,4,2.0,1,1,0.8,0,0.0,0,2,0,1,False
891,0,1,1,0,0,1,25,1,0,3,7,0.49,0,54,1,1,0,2,2.5,1,1.875,1,1,1.1,2,1.0,0,3,1,2,False
892,0,0,1,0,0,0,16,1,0,8,2,0.57,0,43,1,0,2,1,6.5,4,5.0,1,1,0.0,2,1.0,0,1,1,1,False
893,0,0,2,0,0,1,21,1,0,0,2,1.31,0,0,2,1,3,1,0.5,0,1.0,0,1,1.5,2,1.0,0,1,1,1,False
894,1,1,1,0,0,0,45,2,0,4,13,0.54,0,55,2,0,2,2,1.93333333333333,1,2.66666666666667,1,1,0.388888888888889,21,0.75,0,2,2,1,False
895,0,0,1,1,0,4,49,1,0,4,5,0.72,0,64,2,0,2,1,4.4,2,3.8,1,1,1.28571428571429,9,1.0,0,2,1,0,False
896,0,0,1,0,0,0,26,1,0,0,1,3.71,0,0,2,0,0,1,2.0,2,1.0,1,1,0.0,0,0.0,0,1,0,0,False
897,1,7,1,0,0,0,31,2,0,9,7,0.23,0,68,2,0,13,1,4.46666666666667,0,3.6,1,1,0.777777777777778,14,0.666666666666667,0,1,2,1,False
898,0,0,1,0,0,1,21,1,0,4,5,0.45,0,44,1,0,9,1,4.4,2,4.2,2,1,0.857142857142857,19,1.0,0,1,1,0,False
899,1,2,2,0,0,2,50,1,0,2,9,0.71,0,25,1,0,1,3,53.4166666666667,2,2.25,1,1,0.5,12,0.333333333333333,0,6,3,5,False
900,1,1,1,0,1,0,27,1,1,6,6,0.27,0,50,1,0,6,2,5.0,1,4.66666666666667,1,1,1.09090909090909,1,1.0,0,2,1,2,False
901,0,8,1,0,0,4,56,1,0,0,0,4.31,0,0,2,7,2,1,32.625,6,0.625,0,1,0.0,2,1.0,0,4,1,2,False
902,0,0,1,0,0,1,23,1,0,0,4,2.56,0,0,1,7,1,2,37.5,16,0.75,0,1,0.0,5,0.666666666666667,0,5,2,0,False
903,0,0,1,0,0,5,51,1,0,0,6,5.67,0,0,0,4,0,0,6.16666666666667,0,1.0,1,1,0.0,1,1.0,0,4,1,1,False
904,0,5,1,0,0,0,18,1,0,4,0,0.56,0,25,1,0,0,1,4.6,0,3.6,1,1,0.0,0,0.0,0,3,0,0,False
905,6,6,2,1,0,2,56,2,0,12,4,0.28,1,83,1,0,11,1,5.3125,2,4.25,0,1,1.63157894736842,61,0.5,0,4,3,5,False
906,5,4,2,3,0,2,69,1,0,16,0,0.51,1,78,1,0,8,1,8.88888888888889,1,4.77777777777778,2,1,0.909090909090909,1,1.0,0,4,1,4,False
907,0,3,1,0,0,9,61,1,0,0,1,6.1,0,0,3,7,0,1,13.75,8,1.0,1,1,0.0,0,0.0,0,7,0,1,False
908,0,0,1,0,0,7,34,1,0,0,2,8.5,0,0,1,3,1,1,14.5,10,1.0,1,1,0.0,0,0.0,0,3,0,0,False
909,0,6,1,0,0,1,35,1,0,9,5,0.23,2,63,2,0,14,1,5.45454545454545,2,4.27272727272727,1,1,1.15384615384615,19,1.0,0,2,1,0,False
910,0,7,1,0,0,0,16,1,0,1,0,1.0,0,85,1,2,5,1,1.14285714285714,1,0.428571428571429,0,1,0.0,2,1.0,0,2,1,0,False
911,0,7,1,0,0,0,20,1,0,0,0,1.67,0,0,1,2,2,1,1.28571428571429,1,0.285714285714286,0,1,0.0,0,0.0,0,2,0,0,False
912,0,2,1,0,0,0,16,1,0,0,2,2.0,0,0,1,2,4,1,1.0,1,0.5,0,1,0.0,0,0.0,0,1,0,0,False
913,2,10,2,0,0,2,64,1,0,24,6,0.16,3,78,2,0,18,1,11.0555555555556,1,5.5,1,1,1.85,15,0.6,0,1,2,2,False
914,1,3,1,0,1,0,19,1,0,10,4,0.22,0,67,2,0,15,1,5.625,2,3.875,1,1,0.8,4,1.0,0,1,1,1,False
915,0,3,1,0,0,0,19,1,0,5,10,0.31,0,72,1,0,1,1,2.76923076923077,0,1.61538461538462,1,1,0.2,3,1.0,0,1,1,1,False
916,0,0,1,0,0,0,20,1,0,0,1,1.18,0,0,1,0,1,2,2.0,2,5.0,5,3,2.0,2,1.0,0,2,1,0,False
917,0,0,1,0,0,6,67,1,2,2,5,2.91,0,71,1,6,1,1,4.42857142857143,0,0.857142857142857,0,1,0.0,0,0.0,0,1,0,0,False
918,0,0,2,1,0,1,38,1,0,2,8,0.93,0,58,1,0,0,2,5.875,0,1.25,1,1,0.3,2,1.0,0,3,1,1,False
919,7,11,1,7,0,3,116,2,1,16,5,0.29,1,81,2,0,11,2,6.875,1,4.375,1,1,1.51851851851852,3,0.5,0,4,2,5,False
920,0,12,1,0,0,0,37,3,0,16,6,0.17,1,70,2,0,20,1,4.77777777777778,0,4.22222222222222,1,1,0.954545454545455,17,0.666666666666667,0,1,2,1,False
921,0,8,2,0,0,1,34,1,0,11,2,0.2,3,65,2,0,22,1,7.4,0,5.4,0,1,1.5,19,0.8,0,2,2,2,False
922,0,2,1,0,0,0,19,1,0,7,5,0.33,0,81,2,0,12,1,2.28571428571429,1,2.71428571428571,2,1,1.0,4,1.0,0,1,1,1,False
923,0,2,1,0,0,6,40,1,0,5,2,0.27,6,25,1,0,11,1,10.0,7,8.0,2,1,3.16666666666667,7,1.0,0,4,1,1,False
924,1,0,1,0,1,1,19,1,0,0,1,2.71,0,0,1,0,0,1,0.0,0,1.5,1,1,0.8,0,0.0,0,2,0,0,False
925,0,0,1,0,0,0,20,1,0,0,4,2.22,0,0,2,1,0,1,2.0,0,1.0,1,1,0.571428571428571,37,1.0,0,1,1,0,False
926,0,0,1,1,0,0,20,1,0,2,7,0.54,0,80,1,0,1,2,5.14285714285714,0,2.57142857142857,1,1,0.666666666666667,76,0.75,0,2,2,0,False
927,5,0,1,1,10,2,68,2,2,0,5,0.57,0,81,1,2,1,2,3.33333333333333,0,3.75,1,1,1.4,220,0.5,0,2,2,0,False
928,0,0,1,0,0,3,28,1,0,0,1,7.0,0,0,0,2,1,0,0.0,0,1.0,1,1,0.0,34,1.0,0,1,1,0,False
929,0,12,1,0,0,5,82,1,0,0,0,5.47,0,0,0,1,0,0,1.66666666666667,0,0.833333333333333,0,1,0.4,5,0.4,0,2,3,2,False
930,1,0,1,0,0,0,35,1,0,6,13,0.43,0,70,1,0,0,2,2.07142857142857,0,1.92857142857143,1,1,0.5,6,0.5,0,2,2,3,False
931,1,0,1,0,3,11,154,1,6,2,5,1.01,0,66,2,0,9,1,6.5,2,4.83333333333333,2,1,2.14285714285714,192,0.5,0,4,3,4,True
932,0,0,2,0,0,7,72,1,1,5,4,0.64,0,56,2,0,1,1,8.2,2,4.0,2,1,1.57142857142857,6,0.4,0,1,3,3,False
933,14,0,1,10,5,4,458,4,21,38,44,0.38,0,100,2,6,36,2,7.13924050632911,0,4.0253164556962,0,0,1.04761904761905,218,0.5,0,5,4,8,True
934,0,0,0,0,0,0,43,1,0,38,0,0.57,0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,4,0.5,0,3,2,2,False
935,28,0,5,10,3,0,13,1,1,11,7,0.01,0,88,1,0,3,2,5.11111111111111,1,4.80555555555556,1,1,1.68421052631579,10,0.5,0,5,3,4,True
936,0,0,1,0,2,4,70,1,0,8,7,1.79,0,94,1,0,0,1,2.14285714285714,0,1.71428571428571,1,1,0.333333333333333,7,0.4,0,2,3,1,False
937,0,0,1,4,2,4,54,1,2,1,4,0.74,0,96,2,0,0,1,3.5,0,2.83333333333333,1,1,1.125,11,0.4,0,2,3,2,False
938,0,0,1,0,0,0,34,5,0,5,15,0.71,0,100,2,3,2,2,5.26666666666667,0,1.4,1,0,0.142857142857143,19,0.666666666666667,0,5,2,3,False
939,0,0,2,1,2,3,127,4,0,5,31,0.4,0,77,2,2,12,2,12.5161290322581,0,3.93548387096774,1,1,0.944444444444444,203,0.380952380952381,1,7,4,4,False
940,0,1,1,2,0,0,81,6,1,28,20,0.35,0,91,3,0,6,1,3.90909090909091,0,3.36363636363636,0,1,0.724137931034483,195,0.5,0,5,4,3,False
941,7,2,1,1,0,2,87,5,1,17,12,0.43,0,76,3,0,8,2,3.04545454545455,1,4.40909090909091,1,1,0.857142857142857,131,0.454545454545455,0,4,4,4,False
942,1,0,1,0,0,0,25,1,0,3,6,0.45,0,66,3,0,3,1,1.85714285714286,1,2.71428571428571,1,1,0.777777777777778,33,0.6,0,3,3,0,False
943,0,0,1,0,0,2,35,1,1,3,5,0.59,0,61,2,1,4,1,3.5,1,3.33333333333333,1,1,1.0,52,0.571428571428571,0,6,3,1,False
944,0,0,1,0,0,9,153,1,0,0,4,17.0,0,0,1,38,2,1,10.0,5,0.25,0,1,0.0,21,0.666666666666667,0,1,2,1,False
945,0,0,1,0,0,3,37,1,1,1,5,1.42,0,50,2,0,0,1,5.0,0,3.0,1,1,0.375,3,0.5,0,3,2,1,False
946,1,0,2,0,0,2,40,2,0,3,7,0.49,0,47,3,1,2,2,3.5,2,3.875,1,1,0.636363636363636,96,0.6,0,4,3,1,False
947,0,0,1,0,0,0,27,3,0,7,20,0.21,0,60,3,0,10,1,2.4,0,2.55,0,1,0.416666666666667,64,0.5,0,3,4,3,False
948,0,0,1,0,0,2,44,1,0,1,9,1.0,0,66,2,15,1,1,1.55555555555556,1,1.88888888888889,1,1,0.272727272727273,8,1.0,0,4,1,0,False
949,0,0,1,0,0,1,88,2,0,4,19,0.51,0,50,2,0,10,2,4.73684210526316,0,3.68421052631579,1,1,1.0,118,0.461538461538462,0,3,4,2,False
950,4,0,2,0,0,2,50,1,0,4,5,0.43,0,47,3,0,1,1,4.11111111111111,1,3.77777777777778,1,1,1.63636363636364,183,0.25,0,2,4,2,False
951,1,0,2,0,0,5,101,1,2,7,8,0.89,0,71,3,1,2,1,3.54545454545455,1,3.72727272727273,1,1,1.69230769230769,69,0.428571428571429,0,3,5,2,False
952,0,0,1,1,0,1,32,3,0,1,7,1.23,0,100,1,10,1,2,3.71428571428571,0,1.0,1,1,0.0,39,0.571428571428571,0,3,2,0,False
953,0,0,1,1,0,18,81,1,0,1,3,9.0,0,100,1,11,0,1,34.6666666666667,30,1.0,1,1,0.0,133,0.4,0,2,4,2,False
954,0,1,3,0,0,4,24,1,1,0,0,0.8,1,0,4,0,5,1,6.0,5,4.5,2,1,3.0,7,0.25,0,5,4,3,False
955,0,0,1,0,0,1,56,2,2,3,13,0.76,0,79,1,5,0,2,8.73333333333333,1,2.06666666666667,1,1,0.555555555555556,28,0.75,0,3,2,4,False
956,0,0,1,12,0,3,288,21,11,4,55,1.1,0,100,3,6,10,2,2.0,0,1.63636363636364,0,1,0.181818181818182,374,0.444444444444444,0,6,4,2,False
957,2,13,2,0,0,0,79,13,9,11,26,0.15,0,70,2,8,21,2,3.38,0,4.88,1,1,1.234375,515,0.545454545454545,0,7,5,4,False
958,1,9,2,0,13,2,143,18,0,10,38,0.36,0,79,2,7,9,2,4.70833333333333,1,2.14583333333333,1,1,0.235294117647059,651,0.818181818181818,0,2,3,0,False
959,0,0,1,0,0,0,87,3,0,5,9,1.24,0,66,2,1,5,1,3.11111111111111,0,2.55555555555556,1,1,0.923076923076923,35,0.571428571428571,0,2,3,0,False
960,1,10,1,0,2,1,195,12,2,57,78,0.31,0,63,2,16,4,1,3.24175824175824,0,1.73626373626374,0,1,0.384615384615385,261,0.5,0,2,3,1,False
961,0,0,1,0,0,9,32,1,0,0,1,4.57,0,0,1,5,1,2,1.0,1,1.0,1,1,0.0,2,1.0,0,1,1,1,False
962,0,0,1,0,0,1,48,1,0,1,3,2.18,0,33,2,0,0,1,3.0,2,3.33333333333333,2,1,0.6,34,0.8,0,5,2,0,False
963,1,3,1,0,0,6,56,1,1,2,0,0.93,0,50,2,0,3,1,4.0,2,3.0,1,1,1.57142857142857,168,0.75,0,3,3,2,False
964,1,5,1,0,1,3,79,4,3,6,4,0.77,1,66,3,2,7,1,4.23076923076923,0,2.84615384615385,1,1,0.722222222222222,26,0.5,0,2,2,1,False
965,0,0,1,0,0,7,27,1,0,0,1,3.86,0,0,1,23,2,2,16.0,16,1.0,1,1,0.0,8,0.333333333333333,0,5,3,1,False
966,0,0,1,0,0,3,49,2,2,1,3,2.23,0,25,2,4,1,2,1.2,1,1.8,1,1,0.0,10,0.75,0,2,2,0,False
967,0,0,2,0,0,2,32,1,1,2,4,0.73,0,30,2,2,0,1,2.4,1,2.8,1,1,2.14285714285714,35,0.5,0,1,3,1,False
968,1,0,1,0,0,0,46,3,0,4,19,0.31,1,66,2,0,8,2,2.6,0,3.4,1,1,0.458333333333333,87,0.461538461538462,0,7,4,4,False
969,0,0,2,0,0,1,38,1,3,2,6,0.72,0,50,2,8,1,1,4.55555555555556,1,2.33333333333333,1,1,1.09090909090909,4,1.0,0,4,1,5,False
970,0,0,1,3,1,3,83,4,1,8,8,0.83,0,71,1,0,3,2,2.88888888888889,1,4.44444444444444,1,1,1.0,23,0.4,0,2,3,2,False
971,0,1,1,0,0,1,54,2,0,1,9,0.96,0,33,3,0,4,2,1.8,0,2.1,1,1,0.5,19,0.666666666666667,0,3,2,0,False
972,2,0,1,0,0,3,165,3,0,13,29,0.59,0,66,3,6,10,1,3.54838709677419,0,3.45161290322581,1,1,0.8,133,0.4,0,4,5,3,False
973,1,1,1,0,0,6,112,1,0,4,10,1.84,0,85,1,8,1,1,2.5,1,2.5,1,1,0.428571428571429,40,0.5,0,2,2,2,True
974,0,0,1,0,0,2,62,1,0,1,8,1.68,0,37,2,5,3,1,3.0,1,1.75,1,1,0.3,15,0.5,0,1,3,4,False
975,2,0,2,4,1,2,82,2,0,1,2,2.34,0,80,3,0,6,1,5.0,1,3.5,2,1,0.428571428571429,3,0.5,0,1,2,3,False
976,0,1,1,0,0,1,53,2,0,1,8,1.04,0,33,3,0,4,2,1.77777777777778,0,2.11111111111111,1,1,0.25,17,0.666666666666667,0,3,2,1,False
977,0,1,1,0,0,1,54,2,0,1,9,0.96,0,33,3,0,4,2,1.8,0,2.1,1,1,0.230769230769231,18,0.666666666666667,0,3,2,0,False
978,0,1,1,1,0,1,58,2,0,1,8,1.23,0,40,2,0,4,2,2.0,0,1.88888888888889,1,1,0.25,19,0.5,0,2,3,3,False
979,0,1,1,1,0,1,60,2,0,1,9,1.13,0,40,2,0,4,2,2.3,0,1.9,1,1,0.230769230769231,19,0.666666666666667,0,2,2,2,False
980,0,1,1,0,0,1,54,2,0,1,9,0.96,0,33,3,0,4,2,1.8,0,2.1,1,1,0.230769230769231,19,0.666666666666667,0,3,2,0,False
981,0,0,1,0,0,3,49,1,0,0,5,2.88,0,0,1,4,2,2,1.6,1,1.2,1,1,0.0,3,1.0,0,1,1,2,False
982,1,0,1,0,0,0,55,3,0,9,18,0.49,0,61,3,1,11,1,2.15789473684211,0,3.10526315789474,0,1,0.130434782608696,58,0.25,0,3,5,4,False
983,0,0,2,2,0,3,68,2,1,6,13,0.46,0,69,3,0,11,2,4.35714285714286,0,4.21428571428571,0,1,1.05882352941176,69,0.6,0,7,3,3,False
984,2,0,2,0,0,13,148,1,1,10,6,1.4,1,70,3,0,3,1,4.55555555555556,0,5.22222222222222,1,1,1.0,48,0.333333333333333,0,2,3,7,False
985,0,1,1,0,0,14,59,1,2,1,0,2.95,0,33,2,0,1,1,3.66666666666667,1,2.0,1,1,0.6,8,0.333333333333333,0,4,3,2,False
986,2,0,1,0,0,3,98,1,1,6,17,0.58,0,80,2,2,21,1,27.0,1,3.25,1,1,0.727272727272727,191,0.590909090909091,1,3,3,9,False
987,0,1,1,0,0,0,24,3,0,8,19,0.21,0,85,3,0,9,1,3.0,0,2.75,0,1,0.208333333333333,51,0.3,0,4,4,5,False
988,2,0,1,0,0,1,70,2,0,9,20,0.28,1,68,2,0,14,1,4.54545454545455,1,4.59090909090909,1,1,1.24,64,0.5,0,3,4,7,False
989,0,0,1,0,0,1,92,5,2,22,34,0.29,0,83,2,1,21,2,4.27777777777778,0,3.19444444444444,0,1,0.666666666666667,216,0.727272727272727,0,5,4,6,False
990,0,0,1,6,0,2,170,7,6,4,21,0.84,0,86,3,7,12,2,3.85185185185185,0,2.77777777777778,0,1,0.6,318,0.7,0,2,3,7,False
991,0,0,2,0,0,3,55,1,1,1,6,0.74,0,0,3,3,8,1,3.14285714285714,1,3.57142857142857,1,1,1.9,61,0.75,0,2,3,1,False
992,1,0,1,0,8,4,104,1,0,0,13,1.49,0,0,3,0,1,1,4.64285714285714,1,2.57142857142857,2,1,0.0,241,0.857142857142857,0,2,2,0,False
993,2,1,2,0,8,3,246,4,4,11,21,0.92,0,77,3,0,6,2,5.64285714285714,0,3.03571428571429,0,1,0.411764705882353,763,0.84,2,2,2,2,False
994,1,1,1,0,0,2,74,6,0,6,12,0.56,0,27,3,2,18,2,3.78571428571429,1,3.71428571428571,0,1,0.458333333333333,171,0.642857142857143,0,3,4,1,True
995,0,0,2,0,0,0,22,1,0,0,4,0.79,0,0,2,0,0,1,1.25,0,1.5,1,1,1.0,59,0.5,0,3,3,0,False
996,0,0,2,0,0,0,22,1,0,0,4,0.79,0,0,2,0,0,1,1.25,0,1.75,1,1,0.5,59,0.5,0,3,3,0,True
997,0,0,2,0,0,0,20,1,0,0,4,0.71,0,0,2,0,0,1,1.25,0,1.75,1,1,0.5,59,0.4,0,3,3,0,True
998,0,0,1,0,0,5,47,1,0,0,4,4.7,0,0,1,3,0,2,2.0,2,1.0,1,1,0.0,75,0.4,0,2,3,1,False
999,0,0,2,0,0,0,43,3,4,6,11,0.24,0,57,4,0,8,1,4.06666666666667,1,4.86666666666667,2,1,0.947368421052632,264,0.7,0,3,3,2,False
1000,2,0,1,0,0,2,39,1,0,1,2,0.31,3,50,1,0,15,1,3.5,3,8.0,2,1,2.5,21,0.666666666666667,0,2,2,2,False
1001,0,0,2,0,0,2,58,3,5,6,9,0.42,0,67,4,0,11,1,4.07142857142857,1,4.85714285714286,2,1,0.5,223,0.25,0,2,4,3,False
1002,0,5,1,0,0,2,39,1,0,7,0,0.83,0,60,1,0,2,1,4.2,3,4.4,3,1,0.714285714285714,0,0.0,0,4,0,1,False
1003,0,0,1,0,0,2,67,2,0,11,20,0.3,1,68,2,0,13,1,8.4,0,4.5,1,1,0.739130434782609,62,0.363636363636364,0,5,4,7,False
1004,0,1,2,0,0,1,18,1,1,0,0,1.06,0,0,2,0,1,1,3.5,2,1.5,1,1,1.5,3,0.5,0,5,2,1,False
1005,3,1,1,0,0,2,61,1,3,9,6,0.52,0,71,3,3,6,1,4.61538461538461,1,4.46153846153846,1,1,1.13333333333333,57,0.375,0,6,5,5,False
1006,0,0,1,0,0,0,23,1,0,2,5,0.79,0,30,2,0,3,1,2.4,1,2.0,1,1,0.428571428571429,8,0.5,0,2,2,0,False
1007,0,0,1,0,0,0,21,1,0,0,3,1.31,0,0,3,0,2,1,1.33333333333333,0,3.33333333333333,2,1,0.0,4,1.0,0,4,1,0,False
1008,0,0,2,0,0,0,25,1,1,1,5,0.49,0,0,3,0,5,1,3.66666666666667,1,3.33333333333333,1,1,0.875,17,0.6,0,6,2,3,False
1009,0,0,1,0,0,0,24,1,3,2,2,0.77,0,50,3,0,2,1,1.4,0,3.0,1,1,0.428571428571429,25,0.666666666666667,0,1,2,1,False
1010,0,0,1,0,1,4,103,1,0,1,14,0.94,0,71,1,21,7,3,33.2857142857143,2,2.85714285714286,0,1,0.8125,95,0.357142857142857,0,7,5,3,False
1011,1,0,1,0,0,0,26,1,0,2,9,0.26,0,60,1,0,4,2,2.5,0,3.4,1,1,1.5,26,0.875,0,4,2,1,False
1012,0,0,1,0,0,0,31,2,0,1,7,0.89,0,0,2,0,5,2,2.85714285714286,0,1.85714285714286,1,1,0.3,17,0.5,0,3,4,2,False
1013,1,0,3,0,0,4,49,1,0,3,5,0.71,0,33,3,0,0,1,3.0,1,3.83333333333333,1,1,1.375,45,0.333333333333333,0,3,3,1,False
1014,0,0,1,0,0,2,34,1,0,2,5,0.85,0,30,3,0,0,1,2.0,1,3.0,2,1,0.428571428571429,28,0.25,0,3,4,1,False
1015,0,0,1,0,0,0,28,1,1,3,7,0.64,0,58,3,0,2,1,2.25,1,2.5,1,1,0.3,25,0.333333333333333,0,2,3,0,False
1016,0,0,1,0,0,0,24,1,0,2,2,1.85,0,0,1,3,0,2,5.5,4,2.0,1,1,0.0,1,1.0,0,4,1,1,False
1017,0,0,1,0,0,5,60,1,2,1,3,2.14,0,60,2,22,2,1,19.2,4,2.2,1,1,0.571428571428571,37,0.545454545454545,0,6,3,3,False
1018,0,11,1,0,0,8,128,1,0,0,0,6.1,0,0,2,2,12,1,2.18181818181818,2,0.818181818181818,0,1,0.0,106,0.333333333333333,0,3,4,6,False
1019,0,0,1,0,0,3,97,1,1,1,19,1.67,0,90,1,4,13,2,21.45,1,1.45,0,1,0.136363636363636,81,0.454545454545455,0,5,4,5,False
1020,0,0,1,3,5,10,726,3,0,0,20,8.25,0,91,1,5,6,2,4.25,0,1.7,1,1,0.0,556,0.4,0,4,5,8,False
1021,0,0,1,0,0,0,23,1,0,1,9,0.57,0,0,2,2,1,1,3.0,1,2.0,2,1,0.0,11,0.666666666666667,0,4,2,3,False
1022,0,0,1,0,0,1,29,1,2,2,2,0.97,0,50,3,0,2,1,1.5,0,2.5,1,1,0.5,67,1.0,0,1,1,0,False
1023,3,1,3,0,0,12,82,1,1,4,0,0.65,2,65,4,0,5,1,6.6,4,6.6,1,1,3.0,15,0.428571428571429,0,3,4,7,False
1024,0,0,1,2,0,1,115,1,0,1,9,2.4,0,77,1,0,1,2,7.88888888888889,1,1.88888888888889,1,1,0.636363636363636,28,0.714285714285714,0,5,2,2,False
1025,2,0,2,13,0,5,160,1,0,6,17,0.8,1,79,1,0,22,2,7.52631578947368,1,2.42105263157895,1,1,0.571428571428571,62,0.571428571428571,0,4,3,5,False
