,nuc,aexp,nd,ns,age,asexp,la,ld,target
1847,13.62,25.76,3.0,-0.1,-30.84,188.44,383.37,-4.97,True
1848,14.63,2.29,3.0,-0.27,-38.16,200.14,424.78,-6.7,True
1849,13.78,22.06,3.0,-0.12,-31.99,190.28,389.89,-5.25,True
1850,14.52,4.91,3.0,-0.25,-37.34,198.84,420.16,-6.51,True
1851,13.35,31.78,3.0,-0.05,-28.96,185.44,372.75,-4.53,True
1852,14.57,3.78,3.0,-0.26,-37.69,199.4,422.16,-6.59,True
1853,13.67,24.4,3.0,-0.11,-31.26,189.12,385.77,-5.07,True
1854,14.46,6.33,3.0,-0.24,-36.9,198.13,417.66,-6.4,True
1855,17.64,-66.93,3.0,-0.78,-59.75,234.67,546.94,-11.79,False
1856,17.4,-61.46,3.0,-0.74,-58.04,231.94,537.28,-11.39,False
1857,16.88,-49.42,3.0,-0.65,-54.28,225.94,516.04,-10.5,False
1858,15.5,-17.6,3.0,-0.42,-44.36,210.06,459.88,-8.16,False
1859,15.34,-13.9,3.0,-0.39,-43.21,208.22,453.36,-7.89,False
1860,14.72,0.36,3.0,-0.28,-38.76,201.11,428.19,-6.84,True
1861,16.17,-33.24,3.0,-0.53,-49.24,217.87,487.49,-9.31,False
1862,15.29,-12.95,3.0,-0.38,-42.91,207.75,451.68,-7.82,False
1863,16.49,-40.55,3.0,-0.58,-51.52,221.51,500.38,-9.85,False
1864,16.84,-48.66,3.0,-0.64,-54.05,225.55,514.69,-10.45,False
1865,14.57,3.87,3.0,-0.26,-37.66,199.35,421.99,-6.58,True
1866,13.45,29.54,3.0,-0.07,-29.65,186.55,376.69,-4.7,True
1867,15.41,-15.64,3.0,-0.4,-43.75,209.09,456.43,-8.02,False
1868,18.54,-87.81,3.0,-0.93,-66.26,245.08,583.77,-13.32,False
1869,16.3,-36.09,3.0,-0.55,-50.13,219.29,492.51,-9.52,False
1870,16.71,-45.61,3.0,-0.62,-53.1,224.04,509.32,-10.22,False
1871,17.95,-74.25,3.0,-0.83,-62.03,238.32,559.84,-12.33,False
1872,15.32,-13.45,3.0,-0.39,-43.06,207.99,452.55,-7.86,False
1873,17.72,-68.83,3.0,-0.79,-60.34,235.62,550.29,-11.93,False
1874,17.86,-72.08,3.0,-0.82,-61.35,237.24,556.02,-12.17,False
1875,14.03,16.27,3.0,-0.17,-33.8,193.17,400.12,-5.67,True
1876,17.06,-53.76,3.0,-0.68,-55.64,228.1,523.69,-10.82,False
1877,17.99,-75.17,3.0,-0.84,-62.32,238.78,561.48,-12.39,False
1878,13.58,26.57,3.0,-0.09,-30.58,188.03,381.93,-4.91,True
1879,16.76,-46.76,3.0,-0.63,-53.45,224.61,511.34,-10.31,False
1880,14.73,0.01,3.0,-0.29,-38.87,201.28,428.81,-6.87,True
1881,14.6,2.99,3.0,-0.26,-37.94,199.8,423.55,-6.65,True
1882,16.6,-43.01,3.0,-0.6,-52.29,222.74,504.72,-10.03,False
1883,17.52,-64.14,3.0,-0.76,-58.88,233.28,542.02,-11.58,False
1884,15.43,-15.98,3.0,-0.4,-43.85,209.26,457.02,-8.04,False
1885,16.81,-47.91,3.0,-0.64,-53.81,225.18,513.38,-10.39,False
1886,17.86,-72.1,3.0,-0.82,-61.36,237.25,556.06,-12.17,False
1887,14.5,5.49,3.0,-0.25,-37.16,198.55,419.14,-6.46,True
1888,14.87,-3.21,3.0,-0.31,-39.87,202.88,434.48,-7.1,False
1889,16.54,-41.71,3.0,-0.59,-51.88,222.09,502.43,-9.93,False
1890,18.55,-87.92,3.0,-0.93,-66.29,245.14,583.97,-13.33,False
1891,15.81,-24.87,3.0,-0.47,-46.63,213.69,472.71,-8.7,False
1892,18.21,-80.14,3.0,-0.88,-63.87,241.26,570.25,-12.76,False
1893,16.55,-41.89,3.0,-0.59,-51.94,222.18,502.75,-9.95,False
1894,17.22,-57.3,3.0,-0.71,-56.74,229.87,529.95,-11.08,False
1895,16.99,-52.04,3.0,-0.67,-55.1,227.24,520.66,-10.69,False
1896,18.44,-85.52,3.0,-0.92,-65.55,243.94,579.74,-13.16,False
1897,17.18,-56.37,3.0,-0.7,-56.45,229.4,528.31,-11.01,False
1898,17.67,-67.7,3.0,-0.78,-59.99,235.05,548.29,-11.85,False
1899,13.15,36.6,3.0,-0.02,-27.45,183.03,364.24,-4.18,True
1900,18.59,-88.83,3.0,-0.94,-66.58,245.59,585.59,-13.4,False
1901,17.47,-63.08,3.0,-0.75,-58.54,232.75,540.13,-11.51,False
1902,17.82,-71.28,3.0,-0.81,-61.1,236.84,554.62,-12.11,False
1903,18.34,-83.1,3.0,-0.9,-64.79,242.74,575.48,-12.98,False
1904,13.35,31.99,3.0,-0.05,-28.89,185.33,372.36,-4.52,True
1905,17.43,-62.25,3.0,-0.74,-58.29,232.33,538.68,-11.44,False
1906,16.02,-29.62,3.0,-0.5,-48.11,216.06,481.1,-9.05,False
1907,18.89,-95.78,3.0,-0.99,-68.75,249.06,597.85,-13.91,False
1908,14.91,-4.08,3.0,-0.32,-40.14,203.32,436.02,-7.17,False
1909,17.02,-52.72,3.0,-0.67,-55.31,227.58,521.86,-10.74,False
1910,16.12,-31.88,3.0,-0.52,-48.81,217.19,485.08,-9.21,False
1911,17.31,-59.34,3.0,-0.72,-57.38,230.88,533.54,-11.23,False
1912,16.93,-50.63,3.0,-0.66,-54.66,226.54,518.17,-10.59,False
1913,17.89,-72.73,3.0,-0.82,-61.55,237.56,557.17,-12.22,False
1914,14.85,-2.64,3.0,-0.31,-39.69,202.6,433.48,-7.06,False
1915,13.35,32.0,3.0,-0.05,-28.89,185.32,372.35,-4.51,True
1916,18.94,-96.96,3.0,-1.0,-69.11,249.65,599.93,-14.0,False
1917,16.08,-31.06,3.0,-0.52,-48.56,216.78,483.64,-9.15,False
1918,15.87,-26.2,3.0,-0.48,-47.04,214.35,475.05,-8.79,False
1919,13.31,32.92,3.0,-0.04,-28.6,184.87,370.73,-4.45,True
1920,17.47,-63.01,3.0,-0.75,-58.52,232.71,540.02,-11.5,False
1921,15.41,-15.7,3.0,-0.4,-43.77,209.12,456.53,-8.02,False
1922,16.08,-31.1,3.0,-0.52,-48.57,216.8,483.7,-9.15,False
1923,15.23,-11.56,3.0,-0.37,-42.48,207.05,449.22,-7.72,False
1924,13.5,28.44,3.0,-0.08,-30.0,187.1,378.63,-4.78,True
1925,15.02,-6.52,3.0,-0.33,-40.9,204.54,440.33,-7.35,False
1926,14.46,6.25,3.0,-0.24,-36.92,198.17,417.79,-6.41,True
1927,16.02,-29.7,3.0,-0.51,-48.13,216.1,481.23,-9.05,False
1928,14.66,1.65,3.0,-0.27,-38.36,200.46,425.92,-6.75,True
1929,15.73,-22.88,3.0,-0.46,-46.01,212.7,469.21,-8.55,False
1930,18.2,-79.94,3.0,-0.87,-63.8,241.16,569.89,-12.75,False
1931,17.32,-59.68,3.0,-0.73,-57.49,231.05,534.15,-11.26,False
1932,13.11,37.47,3.0,-0.01,-27.18,182.6,362.7,-4.11,True
1933,15.73,-23.06,3.0,-0.46,-46.06,212.79,469.52,-8.56,False
1934,13.53,27.81,3.0,-0.08,-30.19,187.41,379.74,-4.82,True
1935,17.43,-62.23,3.0,-0.74,-58.28,232.33,538.65,-11.44,False
1936,18.13,-78.26,3.0,-0.86,-63.28,240.32,566.92,-12.62,False
1937,18.61,-89.47,3.0,-0.94,-66.78,245.91,586.71,-13.45,False
1938,17.53,-64.59,3.0,-0.76,-59.02,233.5,542.81,-11.62,False
1939,14.56,4.01,3.0,-0.26,-37.62,199.28,421.74,-6.57,True
1940,15.14,-9.3,3.0,-0.36,-41.77,205.93,445.24,-7.55,False
1941,14.7,0.82,3.0,-0.28,-38.62,200.88,427.38,-6.81,True
1942,17.96,-74.3,3.0,-0.83,-62.04,238.34,559.94,-12.33,False
1943,15.97,-28.57,3.0,-0.5,-47.78,215.54,479.24,-8.97,False
1944,15.27,-12.35,3.0,-0.38,-42.72,207.45,450.62,-7.78,False
1945,14.34,9.15,3.0,-0.22,-36.02,196.72,412.67,-6.19,True
1946,17.27,-58.41,3.0,-0.72,-57.09,230.42,531.9,-11.16,False
1947,15.05,-7.41,3.0,-0.34,-41.18,204.98,441.9,-7.41,False
1948,15.23,-11.56,3.0,-0.37,-42.48,207.05,449.23,-7.72,False
1949,15.08,-7.91,3.0,-0.34,-41.34,205.23,442.79,-7.45,False
1950,14.26,10.8,3.0,-0.21,-35.5,195.9,409.76,-6.07,True
1951,15.46,-16.66,3.0,-0.41,-44.07,209.6,458.23,-8.09,False
1952,14.72,0.2,3.0,-0.29,-38.81,201.19,428.48,-6.85,True
1953,13.65,24.97,3.0,-0.1,-31.08,188.83,384.75,-5.03,True
1954,14.71,0.65,3.0,-0.28,-38.67,200.96,427.68,-6.82,True
1955,13.96,17.86,3.0,-0.16,-33.3,192.38,397.31,-5.55,True
1956,13.22,34.92,3.0,-0.03,-27.98,183.87,367.19,-4.3,True
1957,18.82,-94.22,3.0,-0.98,-68.26,248.28,595.09,-13.8,False
1958,18.48,-86.48,3.0,-0.92,-65.84,244.42,581.43,-13.23,False
1959,18.42,-85.0,3.0,-0.91,-65.38,243.68,578.83,-13.12,False
1960,13.17,36.13,3.0,-0.02,-27.6,183.27,365.07,-4.21,True
1961,13.23,34.7,3.0,-0.03,-28.05,183.98,367.59,-4.32,True
1962,14.63,2.35,3.0,-0.27,-38.14,200.12,424.68,-6.7,True
1963,13.74,22.97,3.0,-0.12,-31.71,189.83,388.29,-5.18,True
1964,13.84,20.68,3.0,-0.13,-32.42,190.97,392.33,-5.35,True
1965,14.68,1.3,3.0,-0.28,-38.46,200.64,426.53,-6.77,False
1966,18.43,-85.31,3.0,-0.91,-65.48,243.83,579.36,-13.14,False
1967,18.2,-79.92,3.0,-0.87,-63.8,241.15,569.87,-12.74,False
1968,13.37,31.5,3.0,-0.06,-29.04,185.57,373.23,-4.55,True
1969,15.05,-7.21,3.0,-0.34,-41.12,204.88,441.54,-7.4,False
1970,13.07,38.28,3.0,-0.01,-26.93,182.19,361.27,-4.05,True
1971,15.57,-19.21,3.0,-0.43,-44.86,210.87,462.72,-8.28,False
1972,15.81,-24.87,3.0,-0.47,-46.63,213.69,472.71,-8.7,False
1973,13.61,25.8,3.0,-0.1,-30.82,188.42,383.29,-4.97,True
1974,14.68,1.14,3.0,-0.28,-38.52,200.72,426.82,-6.78,False
1975,13.42,30.38,3.0,-0.06,-29.39,186.13,375.22,-4.63,True
1976,18.33,-82.87,3.0,-0.9,-64.72,242.62,575.07,-12.96,False
1977,13.12,37.2,3.0,-0.01,-27.27,182.73,363.17,-4.13,True
1978,16.8,-47.63,3.0,-0.64,-53.73,225.04,512.88,-10.37,False
1979,16.75,-46.5,3.0,-0.63,-53.37,224.48,510.88,-10.29,False
1980,15.13,-9.04,3.0,-0.35,-41.69,205.8,444.78,-7.53,False
1981,13.99,17.21,3.0,-0.16,-33.5,192.7,398.46,-5.6,True
1982,18.46,-85.91,3.0,-0.92,-65.67,244.13,580.43,-13.18,False
1983,14.32,9.51,3.0,-0.22,-35.9,196.54,412.04,-6.17,True
1984,14.93,-4.6,3.0,-0.32,-40.31,203.58,436.95,-7.21,False
1985,13.2,35.46,3.0,-0.03,-27.81,183.6,366.26,-4.26,True
1986,16.17,-33.22,3.0,-0.53,-49.23,217.85,487.44,-9.31,False
1987,16.8,-47.6,3.0,-0.64,-53.72,225.03,512.83,-10.37,False
1988,15.62,-20.54,3.0,-0.44,-45.28,211.53,465.07,-8.38,False
1989,16.27,-35.53,3.0,-0.55,-49.95,219.01,491.53,-9.48,False
1990,13.21,35.15,3.0,-0.03,-27.91,183.75,366.8,-4.28,True
1991,15.56,-19.06,3.0,-0.43,-44.82,210.79,462.46,-8.27,False
1992,16.06,-30.66,3.0,-0.51,-48.43,216.58,482.93,-9.12,False
1993,15.88,-26.52,3.0,-0.48,-47.14,214.52,475.63,-8.82,False
1994,13.77,22.1,3.0,-0.12,-31.98,190.26,389.82,-5.24,True
1995,18.31,-82.46,3.0,-0.89,-64.59,242.42,574.34,-12.93,False
1996,13.73,23.14,3.0,-0.12,-31.65,189.74,387.99,-5.17,True
1997,15.12,-8.88,3.0,-0.35,-41.64,205.71,444.49,-7.52,False
1998,14.1,14.53,3.0,-0.18,-34.34,194.04,403.19,-5.8,True
1999,17.44,-62.51,3.0,-0.75,-58.37,232.46,539.13,-11.46,False
2000,16.92,-50.45,3.0,-0.66,-54.61,226.45,517.85,-10.58,False
2001,16.61,-43.3,3.0,-0.61,-52.37,222.88,505.23,-10.05,False
2002,13.5,28.44,3.0,-0.08,-30.0,187.1,378.63,-4.78,True
2003,17.83,-71.36,3.0,-0.81,-61.13,236.88,554.75,-12.11,False
2004,18.49,-86.71,3.0,-0.92,-65.92,244.53,581.84,-13.24,False
2005,13.74,22.93,3.0,-0.12,-31.72,189.85,388.36,-5.18,True
2006,17.52,-64.18,3.0,-0.76,-58.89,233.3,542.09,-11.59,False
2007,18.34,-83.08,3.0,-0.9,-64.78,242.72,575.43,-12.98,False
2008,15.57,-19.22,3.0,-0.43,-44.86,210.87,462.74,-8.28,False
2009,13.63,25.34,3.0,-0.1,-30.97,188.65,384.11,-5.0,True
2010,13.8,21.55,3.0,-0.13,-32.15,190.54,390.79,-5.28,True
2011,14.26,10.85,3.0,-0.21,-35.49,195.88,409.68,-6.07,True
2012,17.62,-66.58,3.0,-0.78,-59.64,234.49,546.32,-11.76,False
2013,18.45,-85.69,3.0,-0.92,-65.6,244.02,580.04,-13.17,False
2014,16.05,-30.32,3.0,-0.51,-48.33,216.41,482.34,-9.1,False
2015,16.16,-32.96,3.0,-0.53,-49.15,217.73,486.99,-9.29,False
2016,18.03,-76.11,3.0,-0.85,-62.61,239.25,563.14,-12.46,False
2017,13.43,29.96,3.0,-0.07,-29.52,186.34,375.95,-4.66,True
2018,16.92,-50.38,3.0,-0.66,-54.58,226.41,517.73,-10.57,False
2019,17.94,-73.98,3.0,-0.83,-61.95,238.18,559.37,-12.31,False
2020,15.73,-22.91,3.0,-0.46,-46.02,212.71,469.25,-8.55,False
2021,13.82,20.98,3.0,-0.13,-32.33,190.82,391.8,-5.33,True
2022,13.59,26.33,3.0,-0.09,-30.66,188.15,382.36,-4.93,True
2023,16.82,-48.06,3.0,-0.64,-53.86,225.25,513.63,-10.4,False
2024,13.35,31.87,3.0,-0.05,-28.93,185.39,372.59,-4.52,True
2025,15.99,-28.91,3.0,-0.5,-47.89,215.7,479.83,-8.99,False
2026,14.46,6.26,3.0,-0.24,-36.92,198.17,417.78,-6.41,True
2027,18.36,-83.59,3.0,-0.9,-64.94,242.98,576.33,-13.01,False
2028,16.17,-33.19,3.0,-0.53,-49.22,217.84,487.39,-9.31,False
2029,17.77,-70.0,3.0,-0.8,-60.7,236.2,552.36,-12.01,False
2030,14.05,15.75,3.0,-0.17,-33.96,193.43,401.04,-5.71,True
2031,14.96,-5.2,3.0,-0.32,-40.49,203.88,438.0,-7.25,False
2032,14.44,6.69,3.0,-0.24,-36.78,197.95,417.02,-6.38,True
2033,14.25,11.22,3.0,-0.2,-35.37,195.69,409.03,-6.04,True
2034,17.58,-65.53,3.0,-0.77,-59.31,233.97,544.47,-11.69,False
2035,16.03,-29.95,3.0,-0.51,-48.21,216.22,481.68,-9.07,False
2036,17.39,-61.26,3.0,-0.74,-57.98,231.84,536.93,-11.37,False
2037,14.51,5.08,3.0,-0.25,-37.28,198.75,419.85,-6.49,True
2038,15.03,-6.76,3.0,-0.34,-40.98,204.66,440.76,-7.36,False
2039,15.35,-14.29,3.0,-0.39,-43.33,208.41,454.04,-7.92,False
2040,17.26,-58.35,3.0,-0.72,-57.07,230.39,531.79,-11.16,False
2041,15.88,-26.46,3.0,-0.48,-47.12,214.48,475.51,-8.81,False
2042,17.34,-60.09,3.0,-0.73,-57.61,231.26,534.86,-11.29,False
2043,14.19,12.48,3.0,-0.2,-34.98,195.06,406.8,-5.95,True
2044,13.52,27.97,3.0,-0.08,-30.15,187.34,379.47,-4.81,True
2045,16.14,-32.35,3.0,-0.52,-48.96,217.42,485.92,-9.25,False
2046,18.45,-85.64,3.0,-0.92,-65.58,244.0,579.96,-13.16,False
2047,13.34,32.06,3.0,-0.05,-28.87,185.29,372.24,-4.51,True
2048,18.91,-96.35,3.0,-1.0,-68.92,249.34,598.86,-13.95,False
2049,13.2,35.37,3.0,-0.03,-27.84,183.64,366.4,-4.27,True
2050,13.85,20.36,3.0,-0.14,-32.52,191.13,392.89,-5.37,True
2051,13.16,36.22,3.0,-0.02,-27.57,183.22,364.91,-4.2,True
2052,18.47,-86.22,3.0,-0.92,-65.76,244.29,580.97,-13.21,False
2053,15.28,-12.56,3.0,-0.38,-42.79,207.55,450.98,-7.79,False
2054,13.45,29.66,3.0,-0.07,-29.62,186.49,376.48,-4.69,True
2055,14.74,-0.22,3.0,-0.29,-38.94,201.4,429.21,-6.88,True
2056,18.88,-95.71,3.0,-0.99,-68.72,249.03,597.73,-13.91,False
2057,16.67,-44.58,3.0,-0.61,-52.77,223.52,507.49,-10.15,False
2058,16.22,-34.19,3.0,-0.54,-49.54,218.34,489.16,-9.38,False
2059,15.62,-20.46,3.0,-0.44,-45.25,211.49,464.93,-8.37,False
2060,13.86,20.15,3.0,-0.14,-32.59,191.24,393.26,-5.39,True
2061,14.33,9.22,3.0,-0.22,-36.0,196.69,412.56,-6.19,True
2062,14.27,10.6,3.0,-0.21,-35.56,196.0,410.12,-6.09,True
2063,15.08,-8.06,3.0,-0.35,-41.39,205.31,443.05,-7.46,False
2064,16.51,-40.9,3.0,-0.59,-51.63,221.69,501.01,-9.88,False
2065,17.26,-58.26,3.0,-0.72,-57.04,230.34,531.63,-11.15,False
2066,15.65,-21.23,3.0,-0.44,-45.49,211.87,466.28,-8.43,False
2067,14.09,14.83,3.0,-0.18,-34.25,193.89,402.66,-5.78,True
2068,17.36,-60.54,3.0,-0.73,-57.75,231.48,535.66,-11.32,False
2069,14.04,15.87,3.0,-0.17,-33.92,193.37,400.81,-5.7,True
2070,14.56,4.03,3.0,-0.26,-37.61,199.28,421.72,-6.57,True
2071,16.32,-36.63,3.0,-0.56,-50.29,219.55,493.46,-9.56,False
2072,13.92,18.84,3.0,-0.15,-32.99,191.89,395.58,-5.48,True
2073,16.59,-42.75,3.0,-0.6,-52.2,222.61,504.26,-10.01,False
2074,15.48,-17.16,3.0,-0.41,-44.22,209.84,459.1,-8.13,False
2075,16.89,-49.65,3.0,-0.65,-54.36,226.05,516.45,-10.52,False
2076,18.3,-82.29,3.0,-0.89,-64.54,242.33,574.04,-12.92,False
2077,16.6,-43.15,3.0,-0.6,-52.33,222.81,504.97,-10.04,False
2078,14.84,-2.38,3.0,-0.3,-39.61,202.47,433.02,-7.04,False
2079,15.88,-26.45,3.0,-0.48,-47.12,214.48,475.49,-8.81,False
2080,13.75,22.78,3.0,-0.12,-31.77,189.92,388.63,-5.19,True
2081,18.74,-92.36,3.0,-0.97,-67.68,247.35,591.8,-13.66,False
2082,14.14,13.7,3.0,-0.19,-34.6,194.45,404.65,-5.86,True
2083,14.85,-2.76,3.0,-0.31,-39.73,202.66,433.69,-7.07,False
2084,16.45,-39.59,3.0,-0.58,-51.22,221.03,498.69,-9.78,False
2085,15.21,-10.92,3.0,-0.37,-42.28,206.73,448.1,-7.67,False
2086,16.2,-33.81,3.0,-0.54,-49.42,218.15,488.49,-9.35,False
2087,15.64,-20.83,3.0,-0.44,-45.37,211.68,465.59,-8.4,False
2088,17.74,-69.4,3.0,-0.8,-60.52,235.9,551.3,-11.97,False
2089,17.99,-75.05,3.0,-0.84,-62.28,238.72,561.26,-12.39,False
2090,15.45,-16.52,3.0,-0.41,-44.02,209.53,457.98,-8.08,False
2091,14.07,15.39,3.0,-0.17,-34.07,193.61,401.66,-5.74,True
2092,17.47,-62.99,3.0,-0.75,-58.52,232.7,539.98,-11.5,False
2093,13.66,24.82,3.0,-0.1,-31.13,188.91,385.03,-5.04,True
2094,15.43,-16.18,3.0,-0.41,-43.92,209.35,457.37,-8.06,False
2095,16.96,-51.37,3.0,-0.66,-54.89,226.91,519.48,-10.64,False
2096,17.36,-60.55,3.0,-0.73,-57.76,231.49,535.67,-11.32,False
2097,18.31,-82.37,3.0,-0.89,-64.56,242.37,574.18,-12.92,False
2098,16.42,-38.83,3.0,-0.57,-50.98,220.66,497.36,-9.72,False
2099,15.61,-20.2,3.0,-0.44,-45.17,211.36,464.47,-8.35,False
2100,13.76,22.52,3.0,-0.12,-31.84,190.05,389.08,-5.21,True
2101,14.14,13.63,3.0,-0.19,-34.62,194.48,404.76,-5.87,True
2102,17.56,-65.16,3.0,-0.77,-59.19,233.79,543.81,-11.66,False
2103,17.94,-73.99,3.0,-0.83,-61.95,238.19,559.39,-12.31,False
2104,17.86,-72.14,3.0,-0.82,-61.37,237.26,556.12,-12.17,False
2105,16.01,-29.39,3.0,-0.5,-48.04,215.94,480.69,-9.03,False
2106,15.08,-8.07,3.0,-0.35,-41.39,205.31,443.07,-7.46,False
2107,17.16,-55.86,3.0,-0.7,-56.29,229.15,527.4,-10.98,False
2108,15.74,-23.32,3.0,-0.46,-46.15,212.92,469.98,-8.58,False
2109,18.78,-93.39,3.0,-0.97,-68.0,247.87,593.63,-13.73,False
2110,15.82,-25.05,3.0,-0.47,-46.68,213.78,473.02,-8.71,False
2111,18.83,-94.42,3.0,-0.98,-68.32,248.38,595.45,-13.81,False
2112,16.18,-33.43,3.0,-0.53,-49.3,217.96,487.82,-9.33,False
2113,13.19,35.46,3.0,-0.03,-27.81,183.6,366.24,-4.26,True
2114,14.63,2.32,3.0,-0.27,-38.15,200.13,424.74,-6.7,True
2115,18.43,-85.19,3.0,-0.91,-65.44,243.78,579.16,-13.13,False
2116,17.58,-65.69,3.0,-0.77,-59.36,234.05,544.75,-11.7,False
2117,13.39,30.93,3.0,-0.06,-29.22,185.86,374.25,-4.59,True
2118,16.1,-31.45,3.0,-0.52,-48.68,216.97,484.32,-9.18,False
2119,15.95,-28.08,3.0,-0.49,-47.63,215.29,478.38,-8.93,False
2120,17.52,-64.16,3.0,-0.76,-58.88,233.29,542.04,-11.59,False
2121,13.16,36.31,3.0,-0.02,-27.55,183.18,364.75,-4.2,True
2122,14.43,6.91,3.0,-0.24,-36.72,197.84,416.63,-6.36,True
2123,13.43,30.12,3.0,-0.07,-29.47,186.26,375.66,-4.65,True
2124,18.34,-83.18,3.0,-0.9,-64.81,242.77,575.61,-12.98,False
2125,16.05,-30.25,3.0,-0.51,-48.31,216.38,482.21,-9.09,False
2126,15.77,-23.81,3.0,-0.46,-46.3,213.16,470.84,-8.62,False
2127,13.76,22.42,3.0,-0.12,-31.88,190.1,389.26,-5.22,True
2128,16.62,-43.59,3.0,-0.61,-52.47,223.03,505.75,-10.07,False
2129,17.93,-73.62,3.0,-0.83,-61.83,238.0,558.74,-12.28,False
2130,16.46,-39.89,3.0,-0.58,-51.31,221.18,499.21,-9.8,False
2131,18.06,-76.81,3.0,-0.85,-62.83,239.6,564.37,-12.52,False
2132,13.3,33.03,3.0,-0.04,-28.57,184.81,370.53,-4.44,True
2133,16.81,-47.88,3.0,-0.64,-53.81,225.17,513.32,-10.39,False
2134,14.4,7.65,3.0,-0.23,-36.48,197.47,415.32,-6.31,True
2135,13.11,37.39,3.0,-0.01,-27.21,182.63,362.84,-4.12,True
2136,14.32,9.63,3.0,-0.22,-35.87,196.48,411.84,-6.16,True
2137,13.9,19.21,3.0,-0.15,-32.88,191.71,394.93,-5.46,True
2138,14.74,-0.22,3.0,-0.29,-38.94,201.4,429.22,-6.88,True
2139,13.24,34.46,3.0,-0.03,-28.12,184.1,368.02,-4.33,True
2140,17.37,-60.7,3.0,-0.73,-57.8,231.56,535.95,-11.33,False
2141,13.22,34.78,3.0,-0.03,-28.02,183.94,367.44,-4.31,True
2142,13.35,31.78,3.0,-0.05,-28.96,185.44,372.75,-4.53,True
2143,18.44,-85.38,3.0,-0.91,-65.5,243.87,579.49,-13.15,False
2144,13.7,23.75,3.0,-0.11,-31.46,189.44,386.91,-5.12,True
2145,14.82,-2.0,3.0,-0.3,-39.49,202.28,432.35,-7.01,False
2146,13.7,23.93,3.0,-0.11,-31.41,189.35,386.59,-5.11,True
2147,14.98,-5.74,3.0,-0.33,-40.66,204.15,438.95,-7.29,False
2148,18.84,-94.8,3.0,-0.98,-68.44,248.57,596.12,-13.84,False
2149,15.84,-25.44,3.0,-0.47,-46.81,213.98,473.72,-8.74,False
2150,13.54,27.6,3.0,-0.08,-30.26,187.52,380.12,-4.84,True
2151,15.31,-13.28,3.0,-0.38,-43.01,207.91,452.25,-7.84,False
2152,13.47,29.05,3.0,-0.07,-29.81,186.8,377.56,-4.73,True
2153,17.11,-54.85,3.0,-0.69,-55.98,228.64,525.61,-10.9,False
2154,17.12,-55.09,3.0,-0.69,-56.05,228.76,526.05,-10.92,False
2155,15.85,-25.85,3.0,-0.48,-46.93,214.18,474.43,-8.77,False
2156,14.72,0.41,3.0,-0.28,-38.74,201.08,428.09,-6.84,True
2157,13.45,29.63,3.0,-0.07,-29.63,186.51,376.53,-4.69,True
2158,13.74,22.95,3.0,-0.12,-31.71,189.84,388.32,-5.18,True
2159,17.06,-53.58,3.0,-0.68,-55.58,228.01,523.37,-10.81,False
2160,13.97,17.66,3.0,-0.16,-33.36,192.48,397.65,-5.57,True
2161,14.52,4.88,3.0,-0.25,-37.35,198.85,420.2,-6.51,True
2162,16.76,-46.66,3.0,-0.63,-53.42,224.56,511.17,-10.3,False
2163,15.65,-21.09,3.0,-0.44,-45.45,211.81,466.04,-8.42,False
2164,13.7,23.8,3.0,-0.11,-31.45,189.42,386.83,-5.12,True
2165,17.82,-71.22,3.0,-0.81,-61.08,236.81,554.5,-12.1,False
2166,16.2,-33.83,3.0,-0.54,-49.42,218.16,488.52,-9.36,False
2167,18.65,-90.26,3.0,-0.95,-67.02,246.31,588.11,-13.5,False
2168,16.0,-29.2,3.0,-0.5,-47.98,215.85,480.35,-9.01,False
2169,17.45,-62.61,3.0,-0.75,-58.4,232.51,539.3,-11.47,False
2170,14.95,-5.08,3.0,-0.32,-40.45,203.82,437.79,-7.24,False
2171,15.65,-21.11,3.0,-0.44,-45.46,211.82,466.08,-8.42,False
2172,17.32,-59.72,3.0,-0.73,-57.5,231.07,534.21,-11.26,False
2173,15.25,-11.83,3.0,-0.37,-42.56,207.18,449.7,-7.74,False
2174,16.29,-35.98,3.0,-0.55,-50.09,219.23,492.32,-9.51,False
2175,13.98,17.28,3.0,-0.16,-33.48,192.67,398.33,-5.6,True
2176,18.11,-77.87,3.0,-0.86,-63.16,240.12,566.23,-12.59,False
2177,15.69,-21.95,3.0,-0.45,-45.72,212.23,467.56,-8.48,False
2178,17.89,-72.7,3.0,-0.82,-61.55,237.55,557.12,-12.21,False
2179,18.89,-95.87,3.0,-0.99,-68.77,249.1,598.0,-13.92,False
2180,13.85,20.3,3.0,-0.14,-32.54,191.16,393.0,-5.37,True
2181,17.17,-56.08,3.0,-0.7,-56.36,229.26,527.8,-10.99,False
2182,14.76,-0.65,3.0,-0.29,-39.07,201.61,429.96,-6.92,True
2183,13.61,25.85,3.0,-0.1,-30.81,188.39,383.21,-4.97,True
2184,16.52,-41.28,3.0,-0.59,-51.75,221.88,501.68,-9.9,False
2185,14.26,10.97,3.0,-0.21,-35.45,195.81,409.46,-6.06,True
2186,18.56,-88.3,3.0,-0.94,-66.41,245.33,584.65,-13.36,False
2187,13.22,34.96,3.0,-0.03,-27.97,183.85,367.14,-4.3,True
2188,15.72,-22.83,3.0,-0.45,-45.99,212.67,469.1,-8.55,False
2189,13.44,29.8,3.0,-0.07,-29.57,186.42,376.23,-4.68,True
