File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,target
1942,0,0,1,0,0,0,1,21,2,1,0,5,2,4,0,2,2,0,4.5,1,1,0,0.0,1,0,False
1943,0,0,1,0,0,0,1,20,3,1,2,3,0,4,0,2,2,0,3.75,1,1,0,0.0,1,1,False
1944,0,0,1,0,0,3,1,26,2,1,0,2,2,4,1,2,2,0,5.33333333333333,1,1,0,0.0,1,0,False
1945,0,0,1,0,0,0,1,19,3,0,0,5,1,4,0,3,2,0,5.6,1,1,0,0.0,1,0,False
1946,0,0,1,0,0,0,1,20,2,1,0,2,1,4,1,2,2,0,3.66666666666667,1,1,0,0.0,1,1,False
1947,0,0,1,0,0,4,1,25,2,1,0,2,1,4,1,2,2,0,3.66666666666667,1,1,0,0.0,1,1,False
1948,0,0,1,0,0,1,1,19,2,1,0,2,0,4,0,3,2,0,3.66666666666667,1,1,0,0.0,1,0,False
1949,0,0,1,0,0,5,1,28,2,1,0,2,2,4,1,2,2,0,4.0,1,1,0,0.0,1,1,False
1950,0,0,1,0,0,0,1,20,3,1,0,3,2,4,0,3,2,0,4.0,1,1,0,0.0,1,1,False
1951,0,0,1,0,0,0,1,19,2,1,0,1,1,5,0,1,2,0,5.0,1,1,0,1.0,1,0,False
1952,0,0,1,0,0,0,1,20,2,2,0,5,2,4,2,7,2,0,7.42857142857143,1,1,0,1.0,2,0,False
1953,0,0,1,0,0,1,1,20,3,1,0,3,2,4,1,2,2,0,6.25,1,1,0,0.0,1,0,False
1954,0,0,1,0,0,5,1,29,2,1,0,2,3,4,0,3,2,0,7.66666666666667,1,1,0,0.0,1,1,False
1955,0,0,1,0,0,0,1,19,2,1,0,2,0,4,1,2,2,0,4.0,1,1,0,0.0,1,0,False
1956,0,0,1,0,0,0,1,19,2,1,0,2,0,4,0,2,2,0,3.66666666666667,1,1,0,0.0,1,0,False
1957,0,0,1,0,0,6,1,31,2,1,0,2,3,4,0,3,2,0,6.33333333333333,1,1,0,0.0,1,1,False
1958,0,0,1,0,0,1,1,21,2,1,0,2,2,4,0,3,2,0,7.0,1,1,0,0.0,1,1,False
1959,0,0,1,0,0,0,1,20,2,1,0,2,2,4,0,3,2,0,6.33333333333333,1,1,0,0.0,1,1,False
1960,0,0,1,0,0,5,1,29,2,1,0,2,2,4,0,3,2,0,6.0,1,1,0,0.0,1,1,False
1961,0,0,1,0,0,0,1,20,3,0,0,5,2,4,0,5,2,0,5.8,1,1,0,0.0,1,0,False
1962,0,0,1,0,0,0,1,22,4,1,1,4,2,4,0,4,2,0,4.8,1,1,0,0.0,1,1,False
1963,0,0,1,0,0,0,2,19,3,1,0,3,1,4,0,2,2,0,4.75,1,1,0,0.0,1,1,False
1964,0,0,1,0,0,0,1,23,4,1,2,5,0,4,0,3,2,0,4.0,1,1,0,0.0,1,0,False
1965,0,0,1,0,0,0,1,19,3,0,0,5,1,4,0,3,2,0,6.0,1,1,0,0.0,1,0,False
1966,3,0,1,0,0,0,1,22,3,1,1,19,5,4,0,17,2,0,10.0,0,1,0,1.0,2,0,False
1967,0,0,1,0,0,3,1,39,1,1,1,4,6,4,0,12,1,0,12.2,1,1,0,1.0,1,0,False
1968,0,0,1,0,0,0,1,20,3,1,0,3,0,4,0,3,2,0,3.75,1,1,0,0.0,1,0,False
1969,0,0,1,0,0,0,1,21,3,1,0,3,2,4,0,3,2,0,4.5,1,1,0,0.0,1,0,False
1970,0,0,1,0,0,0,1,20,2,1,1,3,5,4,0,4,2,0,7.25,1,1,0,0.0,1,0,False
1971,0,0,1,2,0,0,1,24,4,2,4,5,1,4,0,6,2,0,5.0,0,1,0,0.0,1,0,False
1972,0,0,1,0,0,4,1,26,2,1,0,2,0,4,1,2,2,0,4.33333333333333,1,1,0,0.0,1,0,False
1973,0,0,1,0,0,4,1,25,2,1,0,2,0,4,1,2,2,0,4.0,1,1,0,0.0,1,0,False
1974,0,0,1,0,0,4,1,25,2,1,0,2,0,4,1,2,2,0,3.33333333333333,1,1,0,0.0,1,0,False
1975,0,0,1,0,0,4,1,25,2,1,0,2,0,4,1,2,2,0,3.33333333333333,1,1,0,0.0,1,0,False
1976,0,0,1,0,0,1,1,21,2,1,0,2,1,4,1,5,2,0,5.66666666666667,1,1,0,0.0,1,1,False
1977,0,0,1,0,0,2,1,27,2,1,0,3,0,4,0,2,2,0,3.0,0,1,0,0.0,1,0,False
1978,0,0,1,0,0,2,1,26,2,1,0,2,0,4,0,2,2,0,3.66666666666667,1,1,0,0.0,1,0,False
1979,0,0,1,1,0,1,1,25,3,1,0,4,2,4,0,3,2,0,5.4,1,1,0,0.5,1,1,False
1980,0,0,1,1,1,1,3,25,2,1,0,3,0,4,0,3,2,0,5.5,1,1,0,0.0,1,0,False
1981,0,0,1,0,0,1,2,19,2,1,0,2,0,4,0,3,2,0,4.0,1,1,0,0.0,1,0,False
1982,0,0,1,0,0,0,1,20,2,0,0,3,0,4,0,3,2,0,5.0,1,1,0,0.5,1,0,False
1983,0,0,1,0,0,0,1,19,3,1,0,3,1,4,0,2,2,0,4.0,1,1,0,0.0,1,0,False
1984,0,0,1,3,0,0,1,21,4,1,2,4,2,4,0,5,2,0,6.6,1,1,0,0.0,1,1,False
1985,0,0,1,0,0,0,1,23,3,1,0,4,2,4,0,2,2,0,4.8,1,1,0,0.0,1,0,False
1986,1,0,1,0,0,0,1,23,4,1,0,5,1,4,0,3,2,0,3.71428571428571,1,1,0,0.0,2,0,False
1987,0,0,1,0,0,0,1,17,3,1,0,3,1,4,0,2,2,0,3.0,0,1,0,0.0,2,0,False
1988,0,0,1,0,0,1,1,24,2,1,1,5,2,4,1,4,2,0,5.0,1,1,0,0.0,5,2,False
1989,0,0,1,0,0,0,1,20,2,1,0,2,1,4,0,3,2,0,5.66666666666667,1,1,0,0.0,2,0,False
1990,2,0,1,3,0,1,1,25,5,1,2,5,5,4,0,8,2,0,6.125,1,1,0,1.0,3,1,False
1991,0,0,1,0,0,0,1,22,4,1,2,5,0,4,0,4,2,0,3.66666666666667,1,1,0,0.0,1,0,False
1992,0,0,1,0,0,4,2,32,3,1,0,3,0,4,0,2,2,0,3.25,1,1,0,0.0,2,0,False
1993,0,0,1,0,0,6,1,30,2,1,0,2,1,4,0,2,2,0,4.0,1,1,0,0.0,2,0,False
1994,0,0,1,1,0,0,1,21,7,0,0,9,1,4,0,3,2,0,5.11111111111111,1,1,0,0.0,1,1,False
1995,0,0,1,0,0,0,1,16,1,0,1,3,0,1,0,1,2,1,1.33333333333333,1,1,0,1.0,2,0,False
1996,0,0,1,0,0,4,1,28,2,1,0,2,1,4,0,2,2,0,3.66666666666667,1,1,0,0.0,2,1,False
1997,0,0,1,1,0,0,1,21,7,0,0,9,1,4,0,5,2,0,6.0,1,1,0,0.0,1,1,False
1998,0,0,1,1,0,0,1,21,1,0,2,8,0,1,0,0,2,1,1.875,1,1,0,1.0,1,0,False
1999,0,0,1,0,0,1,1,22,1,0,0,1,1,1,0,3,2,2,4.0,4,1,0,0.0,1,0,False
2000,0,0,1,0,0,0,1,19,2,1,0,3,1,4,1,5,2,0,8.25,1,1,0,0.0,1,1,False
2001,0,0,1,0,0,0,1,19,2,1,0,2,0,4,1,2,2,0,4.0,1,1,0,0.0,1,1,False
2002,0,0,1,0,0,0,1,19,2,1,0,3,1,4,1,5,2,0,8.5,1,1,0,0.0,1,1,False
2003,0,0,1,0,0,0,1,19,2,1,0,2,0,4,0,2,2,0,4.0,1,1,0,0.0,1,1,False
2004,0,0,1,0,0,0,1,19,2,1,0,2,0,4,1,2,2,0,5.33333333333333,1,1,0,0.0,1,1,False
2005,0,0,1,0,0,0,1,17,1,0,1,4,0,1,0,2,2,1,2.0,1,1,0,0.0,1,0,False
2006,0,0,1,0,0,0,1,21,3,0,0,4,1,4,0,3,2,0,5.5,0,1,0,0.0,1,1,False
2007,0,0,1,0,0,0,1,21,3,0,0,4,1,4,0,3,2,0,4.25,0,1,0,0.0,1,1,False
2008,0,0,1,0,0,0,1,21,3,0,0,4,0,4,0,4,2,0,3.75,0,1,0,0.0,1,0,False
2009,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,3,2,0,4.6,1,1,0,0.0,1,1,False
2010,0,0,1,2,0,1,1,27,6,1,2,7,1,4,0,3,2,0,3.25,1,1,0,0.0,1,1,False
2011,0,0,1,2,0,0,1,28,6,1,2,7,1,4,0,3,2,0,3.125,1,1,0,0.0,1,1,False
2012,0,0,1,2,0,0,1,21,5,1,3,6,1,4,0,3,2,0,4.85714285714286,1,1,0,0.0,1,1,False
2013,0,0,1,2,0,0,1,20,5,1,3,8,0,4,0,3,2,0,3.44444444444444,1,1,0,0.0,1,0,False
2014,0,0,1,0,0,2,1,22,2,1,0,2,1,4,0,2,2,0,3.66666666666667,1,1,0,0.0,1,1,False
2015,0,0,1,0,0,0,1,19,2,1,0,2,1,4,0,2,2,0,3.66666666666667,1,1,0,0.0,1,1,False
2016,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,3.8,1,1,0,0.0,2,0,False
2017,0,0,1,0,0,0,1,19,3,4,1,4,1,4,0,7,2,0,2.375,0,1,0,0.5,1,0,False
2018,0,0,1,0,0,0,1,20,3,4,2,4,1,4,0,5,2,0,3.125,0,1,0,0.0,1,2,False
2019,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,4.6,1,1,0,0.0,1,1,False
2020,0,0,1,2,0,0,1,21,4,1,0,4,1,4,0,5,2,0,4.8,1,1,0,0.0,1,1,False
2021,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,4.8,1,1,0,0.0,1,1,False
2022,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,3,2,0,4.8,1,1,0,0.0,1,1,False
2023,0,0,1,2,0,1,1,21,4,1,0,4,1,4,0,2,2,0,4.4,1,1,0,0.0,2,0,False
2024,0,0,1,2,0,1,1,21,4,1,0,4,1,4,0,2,2,0,4.6,1,1,0,0.0,1,1,False
2025,0,0,1,2,0,0,1,21,4,1,0,4,1,4,0,2,2,0,4.4,1,1,0,0.0,2,0,False
2026,0,0,1,2,0,0,1,20,4,1,0,4,1,4,0,2,2,0,4.2,1,1,0,0.0,2,0,False
2027,0,0,1,2,0,0,1,20,4,1,0,4,1,4,0,2,2,0,4.6,1,1,0,0.0,1,0,False
2028,0,0,1,2,0,0,1,20,4,1,0,4,1,4,0,2,2,0,4.8,1,1,0,0.0,1,0,False
2029,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,3,2,0,4.4,1,1,0,0.0,1,1,False
2030,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,4,2,0,4.6,1,1,0,0.0,1,1,False
2031,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,4.0,1,1,0,0.0,1,1,False
2032,0,0,1,0,0,0,1,20,3,0,0,5,2,4,0,3,2,0,5.8,1,1,0,0.0,1,1,False
2033,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,4.2,1,1,0,0.0,1,1,False
2034,0,0,1,0,0,0,1,19,2,1,0,2,1,4,0,2,2,0,3.0,1,1,0,0.0,1,1,False
2035,0,0,1,2,0,0,1,25,7,2,2,11,1,4,0,6,2,0,3.23076923076923,0,1,0,0.0,1,2,False
2036,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,4.0,1,1,0,0.0,1,1,False
2037,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,3,2,0,4.4,1,1,0,0.0,2,0,False
2038,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,3,2,0,4.2,1,1,0,0.0,2,1,False
2039,0,0,1,2,0,0,1,19,5,2,0,5,0,4,0,4,2,0,3.42857142857143,1,1,0,0.0,2,0,False
2040,0,0,1,2,0,0,1,19,5,2,0,5,0,4,0,4,2,0,3.42857142857143,1,1,0,0.0,2,0,False
2041,0,0,1,2,0,0,1,19,5,2,0,5,0,4,0,4,2,0,3.14285714285714,1,1,0,0.0,2,0,False
2042,0,0,1,1,0,0,1,21,4,1,0,6,2,4,0,5,2,0,5.42857142857143,1,1,0,0.0,1,1,False
2043,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,4.2,1,1,0,0.0,1,1,False
2044,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,3,2,0,4.6,1,1,0,0.0,2,0,False
2045,0,0,1,2,0,0,1,20,4,1,0,4,1,4,0,2,2,0,4.4,1,1,0,0.0,2,0,False
2046,0,0,1,2,0,0,1,20,4,1,0,4,0,4,0,2,2,0,4.0,1,1,0,0.0,2,0,False
2047,0,0,1,2,0,0,1,19,4,1,0,4,0,4,0,2,2,0,3.8,1,1,0,0.0,2,0,False
2048,0,0,1,4,0,0,1,19,5,1,0,5,2,4,0,3,2,0,4.66666666666667,1,1,0,0.0,1,1,False
2049,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,3,2,0,4.4,1,1,0,0.0,1,1,False
2050,0,0,1,4,0,0,1,19,5,1,0,5,2,4,0,3,2,0,4.66666666666667,1,1,0,0.0,1,1,False
2051,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,4.2,1,1,0,0.0,2,0,False
2052,0,0,1,0,0,0,1,19,2,1,0,2,0,4,0,2,2,0,2.33333333333333,1,1,0,0.0,1,1,False
2053,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,3,2,0,5.0,1,1,0,0.0,2,0,False
2054,0,0,1,0,0,0,1,19,3,2,0,3,0,4,0,3,2,0,2.0,1,1,0,0.0,1,1,False
2055,0,0,1,2,0,0,1,19,5,2,0,5,1,4,0,4,2,0,4.0,1,1,0,0.0,2,0,False
2056,0,0,1,0,0,0,1,19,3,2,0,3,0,4,0,4,2,0,2.6,1,1,0,0.0,1,1,False
2057,0,0,1,0,0,0,1,19,2,1,0,2,1,4,0,2,2,0,3.33333333333333,1,1,0,0.0,1,1,False
2058,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,4.0,1,1,0,0.0,1,1,False
2059,0,0,1,4,0,0,1,20,5,2,0,5,1,4,0,2,2,0,3.71428571428571,1,1,0,0.0,1,1,False
2060,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,3.6,1,1,0,0.0,1,1,False
2061,0,0,1,1,0,0,1,20,3,1,0,3,1,4,0,2,2,0,4.25,1,1,0,0.0,1,1,False
2062,0,0,1,2,0,0,1,19,4,1,0,4,0,4,0,2,2,0,4.0,1,1,0,0.0,1,1,False
2063,0,0,1,2,0,0,1,19,4,1,0,4,0,4,0,3,2,0,4.0,1,1,0,0.0,1,1,False
2064,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,4.0,1,1,0,0.0,1,1,False
2065,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,3.6,1,1,0,0.0,1,1,False
2066,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,4.0,1,1,0,0.0,1,1,False
2067,0,0,1,3,0,0,1,19,5,1,0,5,0,4,0,2,2,0,4.16666666666667,1,1,0,0.0,1,1,False
2068,0,0,1,4,0,0,1,19,6,1,0,6,0,4,0,2,2,0,4.0,1,1,0,0.0,1,1,False
2069,0,0,1,0,0,0,1,19,2,1,0,2,1,4,0,2,2,0,4.66666666666667,1,1,0,0.0,1,1,False
2070,0,0,1,0,0,0,1,19,2,1,0,2,1,4,0,2,2,0,4.66666666666667,1,1,0,0.0,1,1,False
2071,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,4.8,1,1,0,0.0,1,1,False
2072,0,0,1,2,0,0,1,20,5,1,3,8,0,4,0,4,2,0,3.77777777777778,1,1,0,0.0,1,2,False
2073,0,0,1,2,0,0,1,20,5,1,3,8,0,4,0,3,2,0,3.11111111111111,1,1,0,0.0,1,2,False
2074,0,0,1,2,0,0,1,20,4,1,0,4,1,4,0,2,2,0,3.8,1,1,0,0.0,1,1,False
2075,0,0,1,2,0,0,1,20,5,1,0,5,0,4,0,3,2,0,5.0,1,1,0,0.0,1,1,False
2076,0,0,1,2,0,0,1,19,4,2,0,4,0,4,0,2,2,0,3.16666666666667,1,1,0,0.0,1,1,False
2077,0,0,1,2,0,0,1,20,4,1,0,4,1,4,0,2,2,0,4.0,1,1,0,0.0,1,1,False
2078,0,0,1,2,0,1,1,22,4,1,0,4,1,4,0,3,2,0,4.4,1,1,0,0.0,1,1,False
2079,0,0,1,2,0,1,1,22,4,1,0,4,1,4,0,3,2,0,4.2,1,1,0,0.0,1,1,False
2080,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,2,2,0,3.4,1,1,0,0.0,1,1,False
2081,0,0,1,0,0,0,1,20,4,1,0,5,2,4,0,4,2,0,4.33333333333333,1,1,0,0.5,2,1,False
2082,0,0,1,2,0,1,1,22,4,1,0,4,1,4,0,4,2,0,5.6,1,1,0,0.0,1,1,False
2083,0,0,1,2,0,0,1,19,4,1,0,4,1,4,0,4,2,0,4.0,1,1,0,0.0,1,1,False
2084,0,0,1,1,0,3,1,35,3,2,0,5,1,4,0,3,2,0,5.14285714285714,1,1,0,0.0,1,1,False
2085,0,0,1,2,0,0,1,20,3,2,0,5,1,4,0,6,2,0,4.57142857142857,0,1,0,1.0,1,2,False
2086,0,0,1,3,0,0,1,19,5,1,0,5,0,4,0,2,2,0,3.5,1,1,0,0.0,1,1,False
2087,1,0,1,0,0,1,2,21,1,1,0,0,0,3,0,2,1,3,5.0,5,1,0,1.0,2,0,False
2088,0,0,1,0,0,0,1,20,1,0,3,10,0,3,0,6,1,0,1.4,1,1,0,0.0,1,0,False
2089,0,0,1,1,0,0,1,21,2,0,2,4,1,4,0,6,2,1,6.75,2,1,0,0.0,1,0,False
2090,0,0,1,0,0,2,1,22,2,1,0,2,0,4,1,2,2,0,3.33333333333333,1,1,0,0.0,1,0,False
2091,0,0,1,0,0,2,1,23,2,1,0,2,0,4,1,2,2,0,3.66666666666667,1,1,0,0.0,1,0,False
2092,0,0,1,0,0,0,1,19,3,0,0,5,1,4,0,3,2,0,4.4,1,1,0,0.0,1,0,False
2093,0,0,1,0,0,0,1,22,3,1,0,4,0,4,0,5,2,0,3.4,1,1,0,0.0,1,1,False
2094,0,0,1,0,0,0,1,21,3,2,2,4,0,4,0,6,2,0,3.5,1,1,0,0.0,1,2,False
2095,0,0,1,0,0,0,1,19,2,1,0,1,0,5,0,1,2,0,1.5,1,1,0,0.0,1,0,False
2096,0,0,1,2,0,0,1,19,3,3,2,5,0,4,1,6,2,0,2.5,1,1,0,0.0,3,0,False
2097,0,0,1,0,0,0,1,20,4,2,0,5,1,4,0,7,2,0,3.57142857142857,1,1,0,0.0,1,0,False
2098,0,0,1,2,0,0,1,19,4,3,3,8,0,4,0,6,2,0,2.27272727272727,1,1,0,0.0,2,2,False
2099,0,0,1,0,0,0,1,20,3,1,0,4,0,4,0,5,2,0,3.0,1,1,0,0.0,1,0,False
2100,0,0,1,1,0,0,1,20,5,3,3,6,1,4,0,6,2,0,3.55555555555556,1,1,0,0.0,2,2,False
2101,0,0,1,1,0,0,1,20,3,2,3,4,0,4,0,4,2,0,2.16666666666667,1,1,0,0.0,3,0,True
2102,0,0,1,0,0,1,2,19,1,0,0,2,1,1,0,3,2,2,2.5,1,2,1,0.0,2,0,False
2103,0,0,1,0,0,0,2,16,1,0,0,1,1,1,0,2,2,3,5.0,5,2,1,0.0,2,0,False
2104,0,0,1,0,0,0,1,20,4,1,0,3,1,5,0,2,2,0,3.25,1,1,0,0.0,1,0,False
2105,0,0,1,0,0,0,1,20,4,1,0,3,1,5,0,2,2,0,3.75,1,1,0,0.0,1,0,False
2106,0,0,1,0,0,0,1,19,3,2,0,3,0,4,1,4,2,0,3.8,1,1,0,0.0,1,1,False
2107,0,0,1,0,0,0,1,19,2,1,0,2,0,4,0,4,2,0,5.33333333333333,1,1,0,0.0,1,0,False
2108,0,0,1,0,0,1,1,22,2,1,0,4,1,4,0,2,2,0,4.6,1,1,0,0.0,1,0,False
2109,0,0,1,0,0,1,1,22,2,1,0,4,1,4,0,2,2,0,4.4,1,1,0,0.0,1,0,False
2110,0,0,1,0,0,0,1,20,2,1,0,4,1,4,0,2,2,0,4.8,1,1,0,0.0,1,0,False
2111,0,0,1,0,0,0,1,19,2,1,0,4,1,4,0,2,2,0,4.6,1,1,0,0.0,1,0,False
2112,0,0,1,1,0,0,1,19,3,2,0,3,1,4,0,2,2,0,3.6,1,1,0,0.0,1,0,False
2113,0,0,1,0,0,3,1,31,2,1,0,6,2,4,0,3,2,0,5.28571428571429,1,1,0,0.0,1,1,False
2114,0,0,1,0,0,0,1,20,2,1,0,3,1,4,0,2,2,0,3.75,1,1,0,0.0,1,0,False
2115,0,0,1,0,0,0,1,21,3,1,0,3,1,4,0,2,2,0,4.75,1,1,0,0.0,1,0,False
2116,0,0,1,0,0,0,1,21,2,3,4,4,1,4,2,2,2,0,3.85714285714286,1,1,0,0.0,4,1,False
2117,0,0,1,0,0,0,1,16,4,3,3,7,0,4,0,4,2,0,3.2,1,1,0,1.0,1,1,False
2118,0,0,1,0,0,0,1,18,4,3,3,7,0,4,0,5,2,0,3.2,1,1,0,1.0,1,1,False
2119,0,0,1,0,0,1,1,21,2,1,0,3,1,4,0,2,2,0,4.5,1,1,0,0.0,1,0,False
2120,1,0,1,0,0,1,1,27,3,1,0,8,1,4,0,12,2,0,4.5,1,1,0,1.0,2,0,False
2121,0,0,1,0,0,0,1,19,2,1,0,1,0,5,0,1,2,0,4.0,1,1,0,0.0,2,0,False
2122,0,0,1,0,0,0,1,17,3,1,0,4,0,4,0,1,2,0,3.6,1,1,0,0.5,1,0,False
2123,0,0,1,1,0,2,1,33,4,2,0,4,0,4,0,7,2,0,4.0,1,1,0,0.0,1,1,False
2124,1,0,1,0,1,0,1,45,7,2,3,8,1,4,0,7,2,0,5.09090909090909,1,1,0,0.0,2,0,False
2125,0,0,1,0,0,0,1,21,4,1,0,12,1,4,1,8,2,0,4.84615384615385,1,1,0,1.0,2,0,False
2126,0,0,1,0,0,0,1,19,2,2,0,2,0,4,0,3,2,0,2.5,0,1,0,0.0,2,1,False
2127,0,0,1,0,0,1,2,21,3,2,3,3,0,4,1,3,2,0,4.2,1,1,0,0.0,3,0,False
2128,0,0,1,0,0,0,1,29,3,2,0,5,1,4,1,8,2,0,3.42857142857143,1,1,0,1.0,1,0,False
2129,0,0,1,0,0,0,1,16,2,2,0,1,0,5,1,3,2,0,2.66666666666667,1,1,0,0.0,1,0,False
2130,0,0,1,0,0,0,1,20,3,1,2,4,1,4,0,3,2,0,4.2,1,1,0,0.0,1,0,False
2131,0,0,1,0,0,0,1,22,3,1,2,4,0,4,0,3,2,0,2.8,1,1,0,0.0,1,0,False
2132,0,0,1,0,0,2,1,19,2,2,0,1,0,5,0,2,2,0,3.0,1,1,0,0.0,1,0,False
2133,0,0,1,0,0,1,1,29,3,3,2,7,1,4,1,5,3,0,3.0,0,1,0,0.0,1,1,False
2134,0,0,1,1,0,0,1,19,4,1,3,7,0,4,0,5,2,0,3.0,1,1,0,1.0,3,1,False
2135,0,0,1,0,0,0,1,19,3,0,0,5,1,4,0,3,2,0,3.6,1,1,0,0.0,1,0,False
2136,0,0,1,0,0,0,1,16,3,1,0,3,1,4,0,2,2,0,2.25,0,1,0,0.0,1,0,False
2137,0,0,1,1,0,0,1,16,2,1,1,2,2,4,1,5,2,0,7.66666666666667,1,1,0,0.0,2,0,False
2138,0,0,1,0,0,0,1,16,2,1,0,1,1,5,0,2,2,0,3.5,1,1,0,0.0,1,0,False
2139,0,0,1,1,0,6,1,58,4,1,0,6,1,4,1,4,2,0,4.57142857142857,1,1,0,1.0,2,0,False
2140,0,0,1,0,0,11,1,30,2,1,0,1,1,5,0,1,2,0,3.0,1,1,0,0.0,1,0,False
2141,0,0,1,1,0,0,1,19,3,1,0,3,1,4,1,2,2,0,3.5,1,1,0,0.0,1,0,False
2142,0,0,1,1,0,3,1,46,6,2,0,7,1,4,1,4,2,0,3.44444444444444,1,1,0,0.0,1,0,False
2143,0,0,1,1,0,2,1,34,4,2,0,5,1,4,0,2,2,0,3.71428571428571,1,1,0,0.0,1,0,False
2144,0,0,1,0,0,1,1,28,7,0,0,11,3,4,0,4,2,0,9.09090909090909,3,1,0,0.0,1,0,False
2145,0,0,1,0,0,0,1,21,3,1,0,3,2,4,0,2,2,0,3.75,0,1,0,0.0,1,0,False
2146,0,0,1,1,0,1,1,30,5,1,0,5,1,4,0,5,2,0,4.66666666666667,1,1,0,1.0,1,1,False
2147,0,0,1,1,0,0,1,19,3,1,0,3,1,4,0,2,2,0,4.5,1,1,0,0.0,2,1,False
2148,0,0,1,2,0,1,1,28,8,1,0,10,1,4,0,2,2,0,3.72727272727273,1,1,0,0.0,2,0,False
2149,0,0,1,0,0,2,1,32,4,2,1,4,0,4,0,4,2,0,3.66666666666667,1,1,0,1.0,1,0,False
2150,0,0,1,0,0,0,1,19,2,1,0,2,1,4,0,2,2,0,4.33333333333333,1,1,0,0.0,1,0,False
2151,0,0,1,0,0,0,1,23,3,2,5,5,2,4,0,8,2,0,8.0,1,1,0,0.0,3,2,False
2152,0,0,1,0,0,0,1,20,3,1,0,4,1,4,0,2,2,0,2.8,0,1,0,0.0,1,0,False
2153,0,0,1,0,0,0,1,23,3,1,0,5,1,4,2,3,2,0,4.16666666666667,1,1,0,0.0,1,2,False
2154,0,0,1,0,0,0,1,21,3,2,0,4,0,4,1,6,2,0,4.5,1,1,0,0.0,1,1,False
2155,0,0,1,0,0,2,1,25,3,1,1,3,2,5,0,3,2,0,5.0,1,1,0,1.0,1,0,False
2156,0,0,1,0,0,1,1,28,6,3,2,9,0,4,1,5,2,0,3.41666666666667,1,1,0,1.0,1,0,False
2157,0,0,1,0,0,0,1,16,3,1,0,3,0,4,0,5,2,0,3.0,0,1,0,0.0,1,0,False
2158,0,0,1,0,0,0,1,22,3,1,0,2,0,5,0,2,2,0,3.33333333333333,1,1,0,0.0,1,0,False
2159,0,0,1,0,0,0,1,21,3,1,0,4,1,4,0,2,2,0,3.6,1,1,0,0.0,1,0,False
2160,0,0,1,0,0,1,1,27,3,2,0,4,2,4,1,5,2,0,6.83333333333333,1,1,0,0.0,1,0,False
2161,0,0,1,1,0,0,1,25,5,1,0,7,1,4,0,2,2,0,2.25,1,1,0,0.0,1,0,False
2162,0,0,1,0,0,1,2,25,3,1,0,5,1,4,1,12,2,0,4.16666666666667,1,1,0,0.0,1,0,False
2163,0,0,1,0,0,0,1,21,4,2,2,7,0,4,0,7,2,0,3.77777777777778,1,1,0,0.0,2,0,False
2164,0,0,1,0,0,3,1,27,2,1,0,3,1,4,0,2,2,0,4.25,1,1,0,0.0,1,0,False
2165,0,0,1,0,0,0,1,19,2,1,0,2,2,4,1,2,2,0,3.0,1,1,0,1.0,1,0,False
2166,0,0,1,0,0,3,1,30,2,1,1,4,1,4,1,3,2,0,4.4,1,1,0,1.0,3,1,False
2167,0,0,1,0,0,0,1,21,2,1,0,2,0,4,0,2,2,0,2.66666666666667,1,1,0,0.0,1,0,False
2168,0,0,1,0,0,2,1,27,3,2,0,3,0,4,0,2,2,0,2.4,0,1,0,0.0,1,0,False
2169,0,0,1,1,0,0,1,18,3,2,2,5,1,4,0,5,2,0,4.14285714285714,1,1,0,0.0,1,0,False
