File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
1052,0,0,1,0,4,1,25,1,0,0,2.08,0,100,6,0,2,1,2.0,2,5,0,1,0.333333333333333,0,3,0,False
1053,0,0,1,0,4,1,25,1,0,0,2.27,0,100,5,0,2,1,0.0,0,3,0,1,0.333333333333333,0,3,0,False
1054,0,0,1,0,4,1,25,1,0,0,2.78,0,100,6,0,0,1,2.0,2,2,0,1,0.333333333333333,0,3,1,False
1055,0,0,1,0,3,1,30,1,1,0,1.58,0,0,3,0,6,1,1.0,1,1,0,2,0.333333333333333,0,3,0,False
1056,0,0,1,0,3,1,34,1,0,0,1.42,0,100,4,0,1,2,1.75,0,1,0,0,0.5,0,3,0,False
1057,0,0,1,0,3,1,31,1,0,0,1.55,0,100,6,1,1,2,1.0,0,1,0,0,0.5,0,3,0,False
1058,0,0,1,0,1,1,23,3,0,1,0.56,2,100,5,0,3,2,0.333333333333333,0,1,0,2,0.333333333333333,0,3,1,False
1059,0,0,1,0,3,1,29,1,0,0,1.71,0,0,3,0,3,1,1.0,1,1,0,0,0.5,0,3,0,False
1060,0,0,1,0,3,1,22,1,0,0,1.57,0,100,5,0,2,1,0.0,0,5,0,0,0.5,0,3,0,False
1061,0,0,1,0,3,1,28,2,0,0,0.97,0,0,3,0,2,2,0.666666666666667,0,2,0,12,0.2,0,1,0,False
1062,0,0,1,0,3,1,21,1,0,0,2.33,0,100,5,1,0,1,1.0,1,1,0,0,0.5,0,3,1,False
1063,0,0,1,0,4,1,22,1,0,0,1.22,1,100,5,1,4,1,1.0,1,7,0,0,0.5,0,3,0,False
1064,0,0,1,0,4,1,22,1,0,0,1.83,0,100,6,1,1,1,1.0,1,4,0,0,0.5,0,3,0,False
1065,0,0,1,0,3,1,30,2,0,1,1.0,0,100,5,1,2,2,0.5,0,1,0,0,0.5,0,3,0,False
1066,0,0,1,0,4,1,22,1,0,0,1.83,0,100,5,1,1,1,1.0,1,3,0,0,0.5,0,3,2,False
1067,0,0,1,0,6,1,24,1,0,0,2.67,1,100,6,1,0,1,0.0,0,2,0,0,0.5,0,3,2,False
1068,0,0,1,0,3,1,30,2,0,1,1.0,0,100,5,1,2,2,0.5,0,1,0,0,0.5,0,3,2,False
1069,0,0,1,0,3,1,30,2,0,1,1.0,0,100,5,1,2,2,0.5,0,1,0,0,0.5,0,3,2,False
1070,0,0,1,0,4,1,22,1,0,0,2.44,0,100,5,1,0,1,0.0,0,1,0,0,0.5,0,3,2,False
1071,0,0,1,0,6,1,24,1,0,0,2.67,0,100,5,1,0,1,1.0,1,1,0,0,0.5,0,3,2,False
1072,0,0,1,0,4,1,22,1,0,0,1.69,1,100,6,1,1,1,2.0,2,4,0,0,0.5,0,3,1,False
1073,0,0,1,0,4,1,22,1,0,0,2.44,0,100,6,0,0,1,0.0,0,2,0,0,0.5,0,3,2,False
1074,0,0,1,0,4,1,22,1,0,0,2.0,1,100,6,0,1,1,0.0,0,4,0,0,0.5,0,3,0,False
1075,0,0,1,0,4,1,22,1,0,0,2.0,1,100,7,0,1,1,0.0,0,4,0,0,0.5,0,3,0,False
1076,0,0,1,0,4,1,22,1,0,0,2.2,0,100,6,0,1,1,0.0,0,3,0,0,0.5,0,3,0,False
1077,0,0,1,0,4,1,22,1,0,0,2.0,1,100,6,0,1,1,0.0,0,4,0,0,0.5,0,3,2,False
1078,0,0,1,0,5,1,23,1,0,0,2.88,1,100,7,0,0,1,0.0,0,1,0,0,0.5,0,3,2,False
1079,0,0,1,0,4,1,22,1,0,0,2.2,1,100,6,0,1,1,0.0,0,3,0,0,0.5,0,4,1,False
1080,0,0,1,0,4,1,22,1,0,0,2.2,0,100,6,0,1,1,0.0,0,3,0,0,0.5,0,3,2,False
1081,0,0,1,0,4,1,22,1,0,0,2.0,0,100,6,0,1,1,0.0,0,3,0,0,0.5,0,3,2,False
1082,0,0,1,0,4,1,22,1,0,0,2.75,0,100,6,0,0,1,0.0,0,1,0,0,0.5,0,3,2,False
1083,0,0,1,0,4,1,22,1,0,0,2.0,1,100,7,0,1,1,2.0,2,4,0,0,0.5,0,3,1,False
1084,0,0,1,0,4,1,22,1,0,0,2.0,1,100,7,0,1,1,2.0,2,4,0,0,0.5,0,3,0,False
1085,0,0,1,0,4,1,22,1,0,0,2.2,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,4,1,False
1086,0,0,1,0,4,1,22,1,0,0,2.2,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,4,0,False
1087,0,0,1,0,3,1,61,1,0,0,0.81,0,100,3,0,21,1,1.15384615384615,1,1,0,3,0.666666666666667,0,4,0,False
1088,1,0,1,0,6,1,90,1,0,0,0.39,5,60,3,0,17,1,1.5,0,2,0,90,0.375,0,1,0,False
1089,0,0,1,0,4,1,81,1,1,10,1.05,0,84,4,0,3,1,1.91666666666667,1,1,0,2,0.333333333333333,0,3,1,False
1090,0,0,1,0,4,1,38,1,2,1,1.58,0,75,3,0,2,1,1.5,1,1,0,2,0.333333333333333,0,1,0,False
1091,0,0,1,0,2,1,29,1,1,0,1.0,0,100,6,0,3,1,1.0,1,3,0,0,0.5,0,3,1,False
1092,0,0,1,0,4,1,33,1,0,0,1.94,0,0,3,0,3,1,1.0,1,1,0,2,0.333333333333333,0,3,0,False
1093,0,0,1,0,2,1,27,3,0,0,0.45,4,100,5,0,9,2,0.333333333333333,0,1,0,4,0.5,0,1,0,False
1094,0,0,1,0,2,1,27,3,0,0,0.52,3,100,5,0,9,2,0.333333333333333,0,1,0,32,0.333333333333333,0,1,0,False
1095,0,0,1,0,4,1,25,1,0,0,1.92,1,100,6,0,1,1,3.0,3,5,0,0,0.5,0,3,0,False
1096,0,0,1,0,4,1,24,1,0,1,1.85,0,0,5,1,2,1,1.0,1,5,0,1,0.333333333333333,0,4,1,False
1097,0,0,1,0,3,1,23,1,0,0,1.77,0,100,5,0,2,1,0.0,0,4,0,0,0.5,0,3,0,False
1098,0,0,1,0,3,1,26,1,0,0,2.0,0,0,3,0,2,1,1.0,1,1,0,0,0.5,0,3,0,False
1099,0,0,1,0,4,1,24,1,0,1,1.6,0,50,5,1,2,1,1.0,1,5,0,1,0.333333333333333,0,3,0,False
1100,0,0,1,0,4,1,25,1,0,0,2.5,0,100,6,0,0,1,2.0,2,2,0,0,0.5,0,3,0,False
1101,0,0,1,0,4,1,25,1,0,0,2.5,0,100,6,0,0,1,3.0,3,2,0,0,0.5,0,3,1,False
1102,0,0,1,0,5,1,36,1,1,0,1.57,0,100,5,0,4,1,2.0,1,2,0,0,0.5,0,4,1,False
1103,0,0,1,0,4,1,29,1,0,0,1.81,0,100,4,0,2,1,1.5,0,2,0,0,0.5,0,3,1,False
1104,0,0,1,0,3,1,24,1,0,0,2.4,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,4,0,False
1105,0,0,1,0,3,1,23,1,0,0,2.88,0,100,6,0,0,1,0.0,0,1,0,0,0.5,0,2,2,False
1106,0,0,1,0,3,1,24,1,0,0,2.4,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,3,0,False
1107,0,0,1,0,3,1,24,1,0,0,3.0,0,100,6,0,0,1,0.0,0,1,0,0,0.5,0,3,1,False
1108,0,0,1,0,3,1,24,1,0,0,2.18,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,3,0,False
1109,0,0,1,0,4,1,25,1,0,0,2.5,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,3,0,False
1110,0,0,1,0,3,1,24,1,0,0,2.67,0,100,5,0,0,1,0.0,0,1,0,0,0.5,0,3,0,False
1111,0,0,1,0,4,1,25,1,0,0,2.5,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,3,2,False
1112,0,0,1,0,3,1,24,1,0,0,1.6,1,100,5,0,2,1,0.0,0,4,0,0,0.5,0,4,1,False
1113,0,0,1,0,3,1,24,1,0,0,2.4,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,5,0,False
1114,0,0,1,0,3,1,24,1,0,0,2.0,0,100,5,0,2,1,0.0,0,4,0,0,0.5,0,4,0,False
1115,0,0,1,0,3,1,24,1,0,0,2.4,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,5,0,False
1116,0,0,1,0,3,1,24,1,0,0,2.0,0,100,5,0,1,1,0.0,0,5,0,0,0.5,0,3,2,False
1117,0,0,1,0,5,1,26,1,0,0,2.17,1,100,6,0,1,1,2.0,2,4,0,0,0.5,0,3,0,False
1118,0,0,1,0,4,1,25,1,0,0,1.92,1,100,6,0,1,1,2.0,2,4,0,0,0.5,0,3,0,False
1119,0,0,1,0,4,1,25,1,0,0,2.08,0,100,6,0,1,1,3.0,3,4,0,0,0.5,0,3,1,False
1120,0,0,1,0,4,1,25,1,0,0,2.5,0,100,6,0,0,1,2.0,2,2,0,0,0.5,0,4,0,False
1121,0,0,1,0,4,1,25,1,0,0,2.5,0,100,6,0,0,1,2.0,2,2,0,0,0.5,0,3,0,False
1122,0,0,1,0,4,1,25,1,0,0,1.67,2,100,6,0,1,1,2.0,2,5,0,0,0.5,0,3,0,False
1123,0,0,1,0,4,1,25,1,0,0,2.5,0,100,6,0,0,1,4.0,4,2,0,0,0.5,0,4,0,False
1124,0,0,1,0,3,1,88,1,0,0,0.8,0,100,3,0,27,1,1.04761904761905,1,1,0,3,0.666666666666667,0,3,0,False
1125,0,0,1,0,3,1,23,1,0,0,1.44,2,100,6,0,3,1,3.0,3,4,0,0,0.5,0,3,0,False
1126,0,0,1,0,4,1,24,1,0,0,2.4,0,100,6,0,0,1,2.0,2,2,0,0,0.5,0,3,0,False
1127,0,0,1,0,4,1,25,1,0,0,2.78,0,100,5,0,0,1,0.0,0,1,0,0,0.5,0,3,1,False
1128,0,0,1,0,4,1,25,1,0,0,2.78,0,100,5,0,0,1,0.0,0,1,0,4,0.333333333333333,0,3,0,False
1129,0,0,1,0,3,1,42,1,1,0,1.31,0,0,3,0,6,1,1.33333333333333,0,1,0,82,0.333333333333333,0,4,1,False
1130,0,0,1,0,8,1,86,1,0,0,0.37,3,0,2,0,6,1,0.25,0,2,0,4,0.333333333333333,0,1,0,False
1131,0,0,1,0,4,1,25,1,0,0,2.27,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,3,2,False
1132,0,0,1,0,4,1,25,1,0,0,2.27,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,4,1,False
1133,0,0,1,0,3,1,49,1,0,1,1.09,0,87,2,0,12,1,2.0,1,1,0,4,0.5,0,3,0,False
1134,0,0,1,0,4,2,29,1,0,0,1.12,0,0,3,0,4,1,0.5,0,2,0,2,0.333333333333333,0,4,0,False
1135,1,0,1,0,2,1,31,3,3,2,0.58,0,100,5,0,3,2,0.857142857142857,0,1,0,0,0.5,0,2,0,False
1136,0,0,0,0,0,0,35,1,0,0,5.0,0,0,5,0,0,1,0.0,0,0,0,0,0.5,0,2,1,False
1137,0,0,0,0,0,0,42,1,0,0,5.25,0,0,5,0,0,1,0.0,0,0,0,0,0.5,0,3,0,False
1138,0,0,0,0,0,0,23,1,0,0,3.29,0,0,5,0,0,1,0.0,0,0,0,0,0.5,0,3,0,False
1139,0,0,1,0,2,1,51,4,1,0,0.4,1,100,3,0,12,1,0.3,0,1,0,6,0.333333333333333,0,2,3,False
1140,0,0,1,0,3,1,82,3,3,7,0.46,0,100,2,0,17,2,1.72222222222222,0,1,0,41,0.2,0,4,4,False
1141,0,0,1,0,3,1,22,1,0,2,1.05,2,33,5,0,2,1,3.0,3,6,0,0,0.5,0,3,1,False
1142,0,0,0,0,0,0,19,1,0,0,3.17,0,0,5,0,0,1,0.0,0,0,0,0,0.5,0,3,2,False
1143,0,0,1,0,3,1,22,1,0,0,2.44,0,100,5,0,0,1,0.0,0,1,0,0,0.5,0,4,2,False
1144,0,0,1,0,4,1,23,1,0,0,2.56,0,100,5,0,0,1,0.0,0,1,0,0,0.5,0,4,2,False
1145,0,0,1,0,5,1,24,1,0,0,2.67,0,100,5,0,0,1,0.0,0,1,0,1,0.333333333333333,0,4,2,False
1146,0,0,1,0,5,1,24,1,0,0,2.67,0,100,5,0,0,1,0.0,0,1,0,0,0.5,0,4,2,False
1147,0,0,1,0,6,3,46,1,1,1,0.47,3,25,3,0,10,1,2.75,0,2,0,2,0.333333333333333,0,4,2,False
1148,0,0,1,0,3,1,42,1,0,0,0.74,0,0,2,0,2,1,0.166666666666667,0,2,0,2,0.333333333333333,0,4,0,False
1149,0,0,1,0,0,1,20,1,0,0,2.0,0,100,3,0,0,1,0.0,0,1,0,0,0.5,0,3,0,False
1150,0,0,1,0,0,1,20,1,0,0,2.0,0,100,3,0,0,1,0.0,0,1,0,0,0.5,0,3,0,False
1151,0,0,1,0,2,1,33,2,2,0,0.66,0,100,3,0,8,2,1.0,0,1,0,0,0.5,0,3,1,False
1152,0,0,1,0,4,1,24,1,0,0,2.4,0,100,5,0,0,1,2.0,2,2,0,0,0.5,0,3,0,False
1153,0,0,1,0,4,1,87,2,0,1,0.86,0,100,7,1,6,1,1.25,1,1,0,0,0.5,0,4,0,False
1154,0,0,1,0,4,1,24,1,0,0,2.4,0,100,6,0,0,1,2.0,2,2,0,0,0.5,0,3,0,False
1155,0,0,1,0,3,1,42,1,0,0,0.76,1,0,2,0,1,1,0.0,0,4,0,2,0.333333333333333,0,2,0,False
1156,0,0,1,0,2,1,32,2,0,1,1.28,0,100,5,0,3,2,1.75,0,1,0,0,0.5,0,5,1,False
1157,0,0,1,0,4,1,56,2,2,1,0.77,0,100,2,0,13,2,1.28571428571429,1,1,0,8,0.5,0,4,3,False
1158,0,0,1,0,0,1,22,2,1,1,0.85,1,100,5,0,2,2,0.666666666666667,0,0,0,0,0.5,0,2,0,False
1159,0,0,1,0,0,1,22,2,0,0,1.16,1,100,5,0,1,2,0.5,0,1,0,0,0.5,0,2,0,False
1160,0,0,1,0,1,1,27,1,1,0,0.56,0,0,3,0,10,1,1.66666666666667,1,8,0,10,0.6,0,1,0,False
1161,0,0,1,0,4,1,29,1,0,0,1.07,0,0,2,0,8,1,0.5,0,0,0,13,0.25,0,1,0,False
1162,1,0,1,0,2,1,39,1,0,0,0.64,0,0,3,0,4,1,1.42857142857143,0,1,0,2,0.333333333333333,0,3,0,False
1163,0,0,1,0,8,1,53,1,0,0,1.0,3,0,3,0,17,1,2.75,2,4,0,7,0.333333333333333,0,2,0,False
1164,0,0,1,0,3,1,27,1,0,0,1.08,3,100,2,0,2,1,0.0,0,7,0,9,0.4,0,2,1,False
1165,0,0,1,0,4,1,25,1,0,0,2.5,0,100,6,0,0,1,2.0,2,2,0,0,0.5,0,3,2,False
1166,0,0,1,0,4,1,25,1,0,0,2.5,0,100,5,0,1,1,0.0,0,3,0,0,0.5,0,4,1,False
1167,2,0,1,0,3,1,47,1,2,1,0.68,0,57,2,0,10,1,1.71428571428571,0,1,0,5,0.6,0,3,1,False
1168,1,0,1,0,4,1,88,2,2,1,0.43,1,86,5,0,9,1,1.46666666666667,1,1,0,10,0.4,0,1,0,True
1169,1,0,1,0,3,1,64,1,2,1,0.56,0,0,2,0,16,1,2.08333333333333,1,1,0,83,0.375,0,1,0,True
1170,0,0,1,0,3,1,31,1,1,0,1.15,0,0,3,0,5,1,1.0,1,2,0,2,0.333333333333333,0,4,2,False
1171,0,0,1,0,3,1,35,1,1,0,1.3,0,0,3,0,2,1,1.0,0,2,0,2,0.333333333333333,0,4,3,False
1172,0,0,1,0,3,1,75,2,1,0,1.21,0,0,3,0,8,2,0.571428571428571,0,2,0,2,0.333333333333333,0,4,2,False
1173,0,0,1,0,0,1,21,1,1,0,1.4,0,0,3,0,1,1,0.5,0,1,0,0,0.5,0,5,0,False
1174,0,0,1,0,6,1,33,1,1,0,2.2,0,100,2,1,2,1,1.5,0,0,0,1,0.333333333333333,0,5,2,False
1175,0,0,1,0,3,1,23,1,0,0,2.3,0,100,5,1,0,1,5.0,5,2,0,0,0.5,0,3,0,False
1176,0,0,1,0,3,1,23,1,0,0,2.56,0,100,6,0,0,1,1.0,1,2,0,0,0.5,0,2,2,False
1177,0,0,1,0,4,1,28,1,1,0,2.0,0,0,3,0,1,1,0.5,0,2,0,0,0.5,0,4,1,False
1178,0,0,1,0,2,1,53,1,4,4,0.85,0,62,2,3,9,1,1.8,0,0,0,3,0.333333333333333,0,4,2,False
1179,0,0,1,0,2,2,28,3,0,0,0.35,1,100,3,0,4,2,2.25,0,2,0,9,0.4,0,1,0,False
1180,0,0,1,0,4,2,71,8,0,1,0.75,2,100,4,0,9,2,0.666666666666667,0,1,0,1,0.333333333333333,0,3,0,False
1181,0,0,1,0,0,1,18,4,0,0,0.43,0,100,5,0,6,1,0.6,0,0,0,1,0.333333333333333,0,3,0,False
1182,0,0,1,0,3,1,29,1,0,0,0.91,1,0,3,0,5,1,1.66666666666667,1,2,0,1,0.333333333333333,0,3,0,False
1183,0,0,1,0,0,1,22,2,0,0,1.16,1,100,5,0,1,2,0.0,0,1,0,0,0.5,0,3,0,False
1184,0,0,1,0,4,2,33,1,0,0,0.77,0,0,3,0,5,1,2.33333333333333,1,2,0,8,0.428571428571429,0,4,0,False
1185,0,0,1,0,1,1,60,4,5,9,0.49,0,100,5,0,3,2,1.38095238095238,0,0,0,4,0.2,0,1,0,False
1186,0,0,1,0,0,1,25,4,2,1,0.43,0,100,5,0,3,2,0.5,0,1,0,4,0.333333333333333,0,4,1,False
1187,0,0,1,0,0,1,24,2,2,0,0.92,0,100,5,0,3,2,1.33333333333333,0,1,0,0,0.5,0,3,1,False
1188,0,0,1,0,9,4,28,1,0,0,0.44,6,0,2,0,1,1,2.0,2,15,1,2,0.333333333333333,0,1,0,False
1189,0,0,1,0,5,3,77,1,0,0,0.3,0,81,2,0,12,1,1.54545454545455,0,1,0,10,0.333333333333333,0,3,2,False
1190,0,0,1,0,3,1,67,1,0,0,0.48,1,0,2,0,7,1,0.2,0,1,0,17,0.5,0,4,0,False
1191,0,0,1,0,5,1,54,1,2,0,1.26,0,0,2,1,0,1,1.33333333333333,0,1,0,0,0.5,0,1,0,False
1192,0,0,1,0,3,1,67,1,1,2,1.91,2,0,2,0,3,1,1.66666666666667,1,4,0,50,0.3,0,1,0,False
1193,0,0,1,0,4,1,48,1,0,0,0.67,1,0,2,0,1,1,0.0,0,7,0,2,0.333333333333333,0,3,0,False
1194,0,0,1,0,3,1,32,1,0,2,1.45,0,50,1,0,0,1,1.0,1,1,0,0,0.5,0,3,1,False
1195,0,0,1,0,3,1,40,1,0,1,0.45,2,60,2,0,2,1,0.8,0,1,0,3,0.333333333333333,0,2,0,False
1196,0,0,1,0,3,1,26,1,0,1,2.0,0,0,1,0,0,1,1.5,1,1,0,0,0.5,0,3,0,False
1197,0,0,1,0,3,1,53,2,0,1,0.69,0,50,3,0,6,2,0.375,0,1,0,1,0.333333333333333,0,1,0,False
1198,0,0,1,0,3,1,71,1,0,9,0.81,0,88,1,1,2,1,1.5625,1,1,0,2,0.5,0,3,2,False
1199,0,0,0,0,0,0,19,1,0,0,4.75,0,0,2,0,0,1,0.0,0,0,0,0,0.5,0,2,1,False
1200,0,0,1,0,4,1,50,2,0,5,1.02,0,0,2,0,1,1,2.6,0,2,0,2,0.333333333333333,0,2,1,False
1201,0,0,1,0,3,1,83,1,1,1,0.38,0,17,2,0,9,1,1.6,0,1,0,31,0.357142857142857,0,2,4,True
1202,0,0,1,0,4,1,41,1,0,0,0.4,2,0,2,0,9,1,0.8,0,6,0,5,0.333333333333333,0,1,0,False
1203,0,0,1,0,5,1,33,1,0,0,1.22,2,0,3,0,11,1,1.5,1,2,0,7,0.4,0,3,0,False
1204,0,0,0,0,0,0,18,1,0,0,3.0,0,0,5,0,0,1,0.0,0,0,0,0,0.5,0,3,0,False
1205,0,0,1,0,4,1,22,1,0,0,1.57,0,50,5,0,1,1,2.0,2,3,0,3,0.666666666666667,0,3,0,False
1206,2,0,1,0,5,1,48,1,0,13,0.51,1,80,2,0,7,1,5.4,0,1,0,19,0.25,0,5,1,False
1207,0,0,1,0,3,1,46,1,0,1,0.84,1,66,2,0,3,1,0.833333333333333,0,1,0,3,0.333333333333333,0,3,1,False
1208,0,0,1,0,3,1,41,1,0,0,0.64,0,0,2,0,1,1,0.0,0,1,0,21,0.5,0,2,2,False
1209,0,0,1,0,3,1,30,1,0,0,0.91,0,0,2,0,2,1,0.0,0,3,0,2,0.333333333333333,0,2,0,False
1210,0,0,1,0,3,1,28,1,0,0,1.08,0,0,2,0,1,1,0.0,0,3,0,2,0.333333333333333,0,3,0,False
1211,5,0,1,0,5,1,89,1,0,0,0.48,2,0,2,0,2,1,2.23076923076923,0,2,0,2,0.333333333333333,0,2,0,False
1212,3,0,1,0,3,1,111,1,0,0,0.33,0,0,2,0,4,1,1.04166666666667,0,2,0,6,0.333333333333333,0,2,5,False
1213,0,0,1,0,4,1,41,1,0,2,1.41,0,60,1,0,0,2,2.0,1,1,0,0,0.5,0,2,1,False
1214,0,0,1,0,4,1,36,2,0,1,0.92,0,100,5,0,8,1,1.33333333333333,0,3,0,1,0.333333333333333,0,3,2,False
1215,0,0,0,0,0,0,19,1,0,0,3.8,0,0,4,0,0,1,0.0,0,0,0,0,0.5,0,4,0,False
1216,0,0,1,0,3,1,23,1,0,0,2.56,0,100,5,0,0,1,1.0,1,1,0,0,0.5,0,3,0,False
1217,0,0,1,0,4,1,24,1,0,0,1.6,0,100,5,0,5,1,5.0,5,5,0,0,0.5,0,3,0,False
1218,0,0,0,0,0,0,20,1,0,0,3.33,0,0,5,0,0,1,0.0,0,0,0,0,0.5,0,3,0,False
1219,0,0,1,0,1,1,23,2,1,0,1.0,1,0,2,0,8,2,0.5,0,1,0,2,0.333333333333333,0,3,0,False
1220,2,0,1,0,1,1,39,4,2,12,0.38,1,100,5,0,13,2,2.0,0,1,0,0,0.5,0,1,0,False
1221,2,0,1,0,2,1,47,2,1,3,0.34,0,100,3,0,6,2,4.0,1,1,0,0,0.5,0,4,1,False
1222,0,0,1,0,4,1,31,1,0,1,1.11,0,66,5,0,5,1,1.0,0,1,0,0,0.5,0,3,0,False
1223,0,0,1,0,2,1,27,1,1,0,0.9,1,0,3,0,9,1,1.0,0,1,0,0,0.5,0,3,2,False
1224,0,0,1,0,3,1,54,7,1,2,0.57,1,100,3,0,6,2,1.09090909090909,0,1,0,0,0.5,0,3,1,False
1225,0,0,1,0,2,1,31,3,2,1,0.67,2,100,3,0,8,2,0.6,0,1,0,0,0.5,0,3,0,False
1226,0,0,1,0,3,1,48,2,0,3,1.04,0,60,5,0,4,1,2.0,1,1,0,0,0.5,0,3,0,False
1227,0,0,1,0,3,1,24,1,0,0,3.0,1,100,5,0,0,1,3.0,3,1,0,0,0.5,0,3,0,False
1228,0,0,1,0,3,1,24,1,0,0,2.0,0,100,5,0,2,1,1.0,1,4,0,0,0.5,0,2,0,False
1229,0,0,1,0,3,1,32,1,0,0,0.6,3,0,3,0,10,1,1.33333333333333,0,2,0,1,0.333333333333333,0,3,0,False
1230,0,0,1,0,2,1,41,3,1,4,0.77,0,100,5,0,7,2,1.66666666666667,1,1,0,2,0.333333333333333,0,2,0,False
1231,0,0,1,0,3,1,48,2,0,4,0.87,0,66,5,0,6,1,1.5,1,1,0,1,0.25,0,2,0,True
1232,0,0,1,0,4,1,25,1,0,0,1.79,0,100,5,0,4,1,2.0,2,6,0,0,0.333333333333333,0,2,0,True
1233,0,0,1,0,3,1,45,3,1,3,0.78,0,100,5,0,5,2,1.57142857142857,0,1,0,1,0.333333333333333,0,2,0,False
1234,0,0,1,0,2,1,30,2,1,1,0.75,1,100,5,0,5,2,0.5,0,0,0,0,0.5,0,2,0,True
1235,0,0,1,0,4,2,60,1,0,0,0.47,4,12,2,0,1,1,1.125,0,3,0,2,0.333333333333333,0,1,1,False
1236,0,1,1,0,3,1,95,8,3,2,0.47,2,100,2,0,32,2,1.47619047619048,0,0,0,7,0.4,0,6,1,True
1237,0,0,1,0,2,1,36,3,0,0,0.59,0,0,2,0,3,2,0.5,0,2,0,3,0.333333333333333,0,1,0,False
1238,0,0,1,0,4,1,24,1,0,0,1.2,1,0,2,0,4,1,1.0,1,6,0,5,0.333333333333333,0,4,0,False
1239,0,0,1,0,3,1,23,1,0,0,1.64,2,0,2,0,2,1,2.0,2,7,0,2,0.333333333333333,0,3,0,False
1240,0,0,1,0,7,1,28,1,0,0,1.56,5,0,2,0,1,1,1.0,1,8,0,2,0.333333333333333,0,5,0,False
1241,0,0,1,1,6,1,25,1,0,0,1.67,2,0,1,0,4,1,1.0,1,2,0,0,0.5,0,3,0,False
1242,0,0,1,0,3,1,28,1,0,0,0.48,3,0,2,0,1,1,0.0,0,4,0,2,0.333333333333333,0,2,2,False
1243,0,0,1,0,3,2,33,1,0,0,0.94,0,0,2,0,2,1,0.75,0,1,0,2,0.333333333333333,0,2,0,False
1244,0,0,1,0,2,1,55,1,10,1,0.64,0,16,2,72,8,1,20.4166666666667,1,1,0,59,0.333333333333333,0,3,4,False
1245,0,0,1,0,4,1,57,1,4,1,0.74,0,75,3,1,12,3,1.375,0,1,0,36,0.2,0,4,1,True
1246,0,0,1,1,5,1,63,1,0,1,2.03,0,57,3,1,3,1,2.0,0,1,0,6,0.5,0,4,0,False
1247,0,0,1,0,4,1,30,1,0,0,1.88,0,100,5,1,2,1,0.5,0,2,0,0,0.5,0,3,0,False
1248,0,0,1,0,4,1,30,1,0,0,2.0,0,100,5,1,2,1,0.5,0,2,0,0,0.5,0,3,0,False
1249,0,0,1,0,5,1,108,2,2,5,1.05,0,87,6,0,12,1,2.07692307692308,0,1,0,1,0.333333333333333,0,4,0,False
1250,0,0,1,0,6,2,36,1,1,1,1.44,0,0,1,2,2,2,4.5,3,2,1,0,0.5,0,3,1,False
1251,1,0,3,0,6,4,50,1,0,0,0.7,1,0,2,0,7,1,2.5,2,2,0,0,0.5,0,4,0,False
1252,0,2,1,0,8,1,45,1,0,0,3.21,0,0,0,0,0,0,1.0,1,1,0,0,0.5,0,3,0,False
1253,0,1,1,0,5,1,44,1,0,0,3.14,0,0,0,0,1,0,1.0,1,1,0,0,0.5,0,3,0,False
1254,0,1,1,0,6,1,41,1,0,0,2.93,0,0,0,0,0,0,1.0,1,1,0,0,0.5,0,3,0,False
1255,0,1,1,0,10,1,36,1,0,0,7.2,0,0,0,3,1,0,1.0,1,1,0,0,0.5,0,3,1,False
1256,0,0,1,0,8,3,58,1,0,1,0.89,1,50,1,0,3,2,4.75,4,1,1,0,0.5,0,3,1,False
1257,0,0,1,0,7,3,63,1,1,1,0.89,1,50,1,0,3,2,3.2,1,1,0,0,0.5,0,3,1,False
1258,2,0,1,10,9,2,177,3,0,0,1.13,0,74,2,0,8,2,3.30769230769231,2,2,0,2,0.25,0,3,2,False
1259,0,0,1,0,0,1,27,1,0,0,2.25,0,0,2,0,3,1,6.0,6,4,0,0,0.5,0,4,0,False
1260,0,0,2,0,5,2,64,1,0,0,0.94,0,100,2,0,1,2,3.42857142857143,1,1,0,0,0.5,0,3,1,False
1261,0,0,1,0,3,1,24,1,0,0,2.4,0,100,5,0,0,1,2.0,2,1,0,0,0.5,0,3,0,False
1262,0,0,1,0,1,1,49,6,2,3,0.44,0,100,2,0,12,3,1.0,0,1,0,0,0.5,0,3,1,False
