File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,target
1017,0,0,2,2,1,1,2,1,0,0,3,0.53,2,66,2,0,6,1,1.0,0,0,0,0.626506024096386,0.0,0,False
1018,0,0,1,0,2,4,1,1,0,0,8,0.23,6,0,5,0,10,1,0.25,0,2,0,0.887878787878788,0.0,1,False
1019,0,0,1,1,2,2,3,3,0,5,6,0.3,5,75,5,0,9,2,3.16666666666667,0,2,0,0.492227979274611,0.0,1,False
1020,0,0,1,0,0,4,1,1,3,1,0,1.45,0,66,5,2,2,1,5.0,0,1,0,0.571428571428571,1.0,0,False
1021,0,0,1,0,0,1,1,1,0,0,4,0.56,1,0,2,0,3,1,0.0,0,7,0,0.763157894736842,0.0,0,True
1022,0,0,1,1,2,2,2,1,0,5,59,0.23,3,81,5,3,11,1,3.25423728813559,0,2,0,0.514127764127764,0.75,3,False
1023,0,0,1,1,1,0,2,1,30,9,3,0.09,0,94,4,8,29,1,20.1515151515152,1,1,0,0.619718309859155,0.0,3,False
1024,0,0,1,0,0,0,1,1,5,0,1,0.58,0,0,3,0,6,1,2.0,0,1,0,0.855072463768116,0.0,0,False
1025,0,0,1,0,2,2,1,1,1,3,4,0.47,2,86,6,0,9,1,1.2,0,1,0,0.932203389830508,0.0,0,False
1026,0,0,1,1,0,0,1,1,9,6,0,0.28,0,80,5,3,3,1,1.88888888888889,0,1,0,0.486486486486487,0.666666666666667,0,True
1027,0,0,1,0,0,0,1,2,3,0,1,0.81,0,0,6,0,0,2,0.25,0,1,0,0.954545454545455,0.5,1,False
1028,0,0,1,0,0,0,1,1,1,0,0,3.5,0,0,6,0,0,1,0.0,0,1,0,0.766666666666667,0.0,0,False
1029,0,0,1,0,0,0,1,1,3,0,0,0.95,0,0,6,0,0,1,0.666666666666667,0,1,0,0.522727272727273,0.0,0,False
1030,0,0,1,0,0,1,1,1,6,4,0,0.46,0,70,5,0,3,1,1.83333333333333,1,2,0,0.563218390804598,0.0,0,True
1031,0,0,1,3,1,1,2,1,9,6,4,0.22,3,74,3,0,7,1,4.53846153846154,1,1,0,0.625,1.0,1,True
1032,0,0,1,1,1,0,2,1,5,7,2,0.29,0,80,3,0,4,1,2.85714285714286,1,1,0,0.909090909090909,0.0,1,False
1033,1,0,1,1,1,7,2,1,0,0,1,0.84,2,50,1,0,5,1,1.5,0,1,0,0.697674418604651,0.0,0,False
1034,0,0,1,0,2,0,1,2,2,1,5,0.53,0,100,6,0,4,2,1.28571428571429,0,1,0,0.466666666666667,0.0,0,False
1035,0,0,1,0,0,0,1,3,2,0,3,0.43,0,0,4,0,2,2,1.0,0,1,0,1.0,1.0,0,False
1036,0,0,1,0,2,2,1,2,3,5,10,0.28,2,85,5,0,14,2,3.53846153846154,0,2,0,0.950354609929078,1.0,2,False
1037,0,0,1,1,0,0,2,1,5,1,0,0.38,1,60,4,2,4,1,2.2,0,2,0,0.763440860215054,0.0,0,False
1038,0,0,1,1,0,0,1,1,11,14,5,0.15,0,87,3,3,1,1,3.625,1,0,0,0.843373493975904,0.0,0,False
1039,0,0,1,0,0,0,1,1,3,1,2,0.4,0,19,3,0,9,1,0.8,0,2,0,0.554054054054054,0.0,0,False
1040,0,0,1,0,0,0,2,1,2,0,0,0.86,2,0,5,0,5,1,0.5,0,4,0,0.66,0.0,0,False
1041,0,0,1,1,0,0,1,1,2,0,0,0.91,0,50,5,0,3,1,0.5,0,4,0,0.729166666666667,0.0,0,False
1042,0,1,1,1,0,0,2,2,6,6,1,0.2,1,70,4,0,5,2,3.5,0,2,0,1.0,1.0,0,False
1043,0,0,1,0,0,0,1,1,3,0,3,0.56,0,0,4,0,5,1,0.333333333333333,0,0,0,0.690140845070423,0.0,0,False
1044,0,0,1,0,0,0,1,1,2,0,9,0.38,0,0,6,0,4,1,1.36363636363636,0,2,0,0.63716814159292,0.0,0,False
1045,0,0,1,0,0,1,2,1,1,0,3,0.44,1,0,6,0,6,1,0.5,0,1,0,0.743589743589744,1.0,1,False
1046,0,0,1,0,0,0,1,1,1,0,9,0.29,1,0,7,0,5,1,0.9,0,2,0,0.813084112149533,0.0,0,False
1047,0,0,1,0,0,0,1,1,0,4,3,0.76,0,50,1,0,0,1,4.33333333333333,4,2,0,0.511627906976744,0.0,0,False
1048,0,0,1,0,0,1,1,1,2,2,9,0.3,1,22,5,3,4,1,4.81818181818182,1,3,0,0.643312101910828,1.0,1,False
1049,0,0,1,0,0,0,1,1,4,3,1,0.4,0,73,3,0,1,1,2.0,0,2,0,0.807228915662651,0.0,0,False
1050,0,0,1,0,2,6,3,1,0,0,11,0.25,6,0,6,3,12,1,0.545454545454545,0,2,0,0.549618320610687,1.0,2,True
1051,0,0,1,0,0,0,1,1,4,0,0,0.59,0,0,3,0,1,1,1.75,1,2,0,0.56140350877193,0.0,0,False
1052,0,0,1,0,0,0,1,1,4,0,0,0.49,0,0,3,0,4,1,1.75,1,4,0,0.615384615384615,0.0,0,True
1053,0,0,1,3,0,1,2,2,8,2,3,0.24,0,86,2,2,3,2,2.18181818181818,1,0,0,0.549738219895288,1.0,1,True
1054,0,0,1,0,0,0,1,1,1,0,0,3.33,0,0,3,0,2,1,0.0,0,2,0,0.533333333333333,0.0,0,False
1055,0,0,1,0,0,0,1,1,5,5,2,0.29,0,65,2,1,6,1,2.57142857142857,0,1,0,0.855769230769231,0.0,0,False
1056,0,0,1,1,0,4,2,1,2,3,1,0.62,2,41,2,1,3,1,3.33333333333333,0,1,0,0.770833333333333,0.0,0,False
1057,0,0,1,0,2,0,1,1,2,0,2,1.15,0,0,6,0,2,1,0.5,0,2,0,0.56,0.0,0,False
1058,0,0,1,0,2,0,1,1,2,0,2,1.15,0,0,7,0,2,1,0.5,0,2,0,0.62,0.0,0,False
1059,0,0,1,1,2,0,1,1,2,2,3,0.28,1,80,5,2,10,1,1.8,0,2,0,0.518181818181818,0.0,0,False
1060,0,0,1,0,0,0,1,3,0,7,57,0.09,0,98,1,0,28,2,0.245614035087719,0,0,0,0.871698113207547,1.0,0,False
1061,0,0,1,0,0,0,2,2,1,6,14,0.13,0,80,1,1,13,2,11.2,0,0,0,0.534591194968553,1.0,3,False
1062,0,0,1,0,0,0,1,1,1,0,8,0.26,1,0,6,1,0,1,3.55555555555556,0,3,0,0.764227642276423,0.0,1,False
1063,0,0,1,1,0,0,1,1,4,1,0,0.71,0,62,5,0,2,1,1.25,0,2,0,0.8,0.0,0,False
1064,0,0,1,1,0,0,1,1,8,2,1,0.25,1,81,3,2,5,1,1.77777777777778,0,1,0,0.821705426356589,0.0,1,False
1065,0,0,1,0,0,0,1,1,4,0,0,1.11,0,0,4,0,2,1,0.0,0,1,0,0.8,0.0,0,False
1066,0,0,1,0,0,0,1,1,2,0,0,1.46,0,0,4,0,1,1,1.5,0,1,0,0.972222222222222,0.0,1,False
1067,0,0,1,1,0,0,2,1,4,1,2,0.28,1,66,3,1,7,1,2.0,1,1,0,0.852173913043478,1.0,0,False
1068,0,0,1,0,0,0,1,1,1,0,0,2.22,0,0,4,0,1,1,0.0,0,3,0,1.0,0.0,0,False
1069,0,0,1,0,0,0,2,1,3,1,1,0.47,1,50,3,1,3,1,1.25,1,1,0,0.850574712643678,0.0,0,True
1070,0,0,1,0,0,0,1,1,4,0,0,1.0,0,0,4,0,2,1,0.25,0,1,0,0.826923076923077,0.0,0,False
1071,0,0,1,0,2,4,2,1,1,0,6,0.28,5,0,6,2,14,1,1.42857142857143,0,2,0,0.678571428571429,0.0,2,False
1072,0,0,1,0,0,3,3,1,3,6,2,0.4,0,70,2,1,3,1,3.2,0,1,0,1.0,1.0,0,False
1073,1,0,1,0,0,6,2,1,0,2,5,0.65,2,83,3,0,0,1,2.0,0,1,0,1.0,0.0,0,False
1074,0,0,1,2,0,0,2,1,4,1,1,0.25,1,66,3,0,2,1,1.8,0,1,0,1.0,0.0,0,False
1075,0,0,1,0,0,0,2,2,1,0,2,0.53,0,0,3,0,2,2,0.666666666666667,0,2,0,0.746268656716418,0.0,0,False
1076,0,0,1,3,0,0,2,1,6,4,1,0.28,1,79,2,0,2,1,2.85714285714286,1,2,0,0.980519480519481,0.666666666666667,1,False
1077,0,0,1,4,0,1,2,2,5,10,2,0.22,0,84,5,0,3,2,4.28571428571429,0,1,0,0.561111111111111,1.0,1,False
1078,0,0,1,0,0,0,2,1,0,2,2,0.76,0,0,1,0,0,1,7.5,7,5,0,0.585365853658537,0.0,0,True
1079,0,0,1,7,0,1,2,3,2,9,7,0.35,1,63,2,0,5,2,4.0,1,1,0,0.773109243697479,1.0,0,False
1080,0,1,1,0,0,0,1,1,0,0,0,4.0,0,0,0,6,0,0,1.0,1,0,0,0.80952380952381,0.0,0,False
1081,0,0,2,2,0,1,3,3,1,5,5,0.19,1,82,2,0,3,2,3.66666666666667,2,3,0,0.829113924050633,0.0,1,False
1082,0,0,1,8,0,0,2,9,1,12,16,0.14,1,81,2,0,5,2,4.58823529411765,1,2,0,0.881118881118881,0.0,0,True
1083,0,0,1,0,0,2,1,1,12,2,0,0.71,0,70,3,1,0,1,2.16666666666667,1,0,0,1.0,1.0,0,False
1084,0,0,1,1,0,1,1,1,2,1,2,0.4,2,50,2,0,0,1,2.0,0,1,0,0.852941176470588,0.0,0,False
1085,0,0,1,0,0,0,1,1,1,0,4,0.4,0,0,2,0,2,1,2.0,1,3,0,0.692307692307692,1.0,0,False
1086,0,0,1,1,0,1,1,3,2,4,3,0.38,1,66,2,0,3,2,2.2,0,1,0,1.0,0.0,0,False
1087,0,0,1,1,0,0,2,2,2,6,2,0.32,2,66,2,0,2,2,2.0,0,1,0,0.818181818181818,1.0,0,False
1088,0,0,1,0,0,0,1,2,4,2,2,0.48,1,70,2,0,1,2,0.833333333333333,0,1,0,1.0,0.0,0,False
1089,0,0,1,0,0,0,2,3,1,0,3,0.49,0,0,2,0,5,2,0.25,0,1,0,1.0,1.0,0,False
1090,0,0,1,1,0,0,1,1,3,4,1,0.44,0,70,3,0,5,1,2.0,1,2,0,1.0,1.0,0,False
1091,0,0,1,1,0,1,2,1,1,3,1,0.61,1,62,2,0,1,1,3.5,3,2,1,1.0,1.0,0,False
1092,0,0,1,1,0,2,1,3,2,5,4,0.47,2,66,2,0,3,2,2.0,0,1,0,1.0,1.0,0,False
1093,0,0,1,0,0,0,1,1,1,0,2,0.83,0,0,2,0,1,1,1.33333333333333,0,3,0,1.0,0.0,0,False
1094,1,0,1,0,0,0,2,4,1,3,4,0.35,0,66,2,0,1,2,1.5,0,1,0,1.0,0.0,0,False
1095,0,0,1,0,0,0,1,2,1,0,2,0.61,2,0,2,0,1,2,0.666666666666667,0,1,0,1.0,0.0,0,False
1096,0,0,1,0,0,0,1,3,1,3,3,0.65,0,50,2,0,1,2,1.5,0,1,0,1.0,1.0,0,False
1097,0,0,1,0,0,0,1,2,2,3,2,0.54,1,77,2,0,2,2,1.25,0,1,0,1.0,0.0,0,False
1098,0,0,1,0,0,2,1,1,0,0,1,2.0,1,0,1,0,0,2,1.0,1,4,0,1.0,1.0,0,False
1099,0,0,1,1,0,2,2,1,0,2,1,0.76,2,0,2,0,0,1,3.0,3,10,1,1.0,1.0,0,False
1100,0,0,1,0,2,0,2,2,9,4,4,0.17,0,81,2,1,17,2,2.23076923076923,1,1,0,0.601156069364162,1.0,1,False
1101,5,0,1,1,3,0,3,2,0,5,5,0.25,0,77,3,13,1,1,17.7,2,2,0,0.709251101321586,0.0,1,False
1102,0,0,1,0,1,0,3,1,2,0,21,0.07,0,0,2,0,3,1,0.782608695652174,0,1,0,0.944672131147541,0.0,3,False
1103,0,0,1,0,2,0,1,1,0,1,7,0.3,0,71,5,0,5,1,0.571428571428571,0,1,0,0.475609756097561,0.0,0,False
1104,0,0,1,1,1,0,2,1,2,1,19,0.08,1,73,2,0,3,1,1.23809523809524,0,1,0,0.823529411764706,0.0,1,False
1105,0,0,1,1,1,0,2,2,2,12,55,0.05,0,93,2,0,10,2,0.684210526315789,0,0,0,0.910813823857302,0.0,1,False
1106,0,0,1,0,1,0,2,1,2,0,7,0.39,0,0,2,0,2,1,0.222222222222222,0,1,0,0.777777777777778,0.0,0,False
1107,0,0,1,2,1,0,6,3,2,0,19,0.03,0,0,2,0,3,2,0.80952380952381,0,1,0,0.924742268041237,0.0,4,False
1108,0,0,1,0,1,0,2,1,0,0,8,0.22,0,0,2,0,4,1,0.375,0,1,0,0.866141732283465,0.0,0,False
1109,0,0,2,0,1,4,6,1,3,2,2,0.35,0,70,4,3,4,1,4.6,0,3,0,0.715189873417722,0.0,1,False
1110,2,0,1,2,0,0,1,1,2,2,1,0.38,1,60,2,0,8,1,2.4,1,1,0,1.0,0.0,0,False
1111,0,0,1,1,2,0,1,1,0,0,5,0.33,1,80,5,0,9,1,0.8,0,1,0,0.759493670886076,0.0,1,False
1112,0,0,1,0,2,0,1,1,0,1,8,0.27,0,100,5,1,5,1,0.25,0,1,0,0.840909090909091,0.0,1,False
1113,0,0,1,1,0,0,1,1,0,0,1,1.12,2,0,2,0,2,1,1.0,1,8,0,0.926829268292683,0.0,0,False
1114,0,0,1,0,0,8,1,1,1,0,0,1.5,7,0,5,0,1,1,1.0,1,5,0,0.732142857142857,0.0,1,False
1115,0,0,1,0,0,11,1,1,1,0,0,3.0,6,0,5,0,1,1,0.0,0,3,0,0.854166666666667,0.0,0,False
1116,0,0,1,4,1,4,2,1,3,0,6,0.36,5,52,2,0,23,1,3.11111111111111,1,2,0,0.769021739130435,0.0,2,False
1117,0,0,1,0,0,3,2,1,0,0,2,0.56,4,0,2,0,3,1,1.0,1,6,0,0.901408450704225,0.0,0,False
1118,0,0,1,0,0,3,2,1,2,1,1,0.97,1,0,2,0,2,1,1.0,0,1,0,0.594202898550725,0.0,0,False
1119,0,0,1,0,0,3,2,2,2,1,2,0.72,1,0,3,0,1,2,1.0,0,3,0,1.0,0.0,0,False
1120,0,0,1,1,0,0,2,1,2,0,0,1.11,0,50,6,0,0,1,1.0,0,0,0,0.86046511627907,0.0,0,False
1121,1,0,1,1,2,0,3,1,1,0,1,0.53,2,66,1,0,1,1,2.66666666666667,0,1,0,0.738738738738739,0.0,0,False
1122,1,0,3,1,1,9,6,1,0,0,1,0.67,2,50,1,0,0,1,3.5,0,1,0,0.646153846153846,0.0,0,False
1123,1,0,1,1,1,9,5,1,0,0,1,0.71,2,50,1,0,0,1,3.5,0,1,0,0.633093525179856,0.0,0,False
1124,1,0,3,1,1,10,6,1,0,0,1,0.59,2,50,1,0,0,1,3.5,0,1,0,0.615384615384615,0.0,0,False
1125,1,0,1,1,1,10,5,1,0,0,1,0.64,2,50,1,0,0,1,3.5,0,1,0,0.62043795620438,0.0,0,False
1126,0,0,1,0,0,0,2,1,2,1,0,1.17,0,0,3,3,0,1,1.0,1,2,0,0.977272727272727,0.0,1,False
1127,0,0,1,0,0,3,1,1,11,7,0,0.77,0,81,2,25,5,1,8.90909090909091,2,1,0,0.825503355704698,1.0,0,False
1128,1,0,1,1,0,2,1,1,2,0,7,0.2,8,90,2,0,2,1,1.5,0,1,0,0.997183098591549,1.0,1,False
1129,0,0,1,1,0,0,1,1,1,1,3,0.61,0,87,2,0,3,1,1.25,0,2,0,0.533333333333333,0.0,0,False
1130,0,0,1,0,0,0,2,1,1,0,2,0.59,0,0,2,0,3,1,1.0,0,2,0,0.942307692307692,0.0,0,False
1131,0,0,1,0,0,0,3,1,0,0,1,0.7,0,0,2,0,4,1,0.0,0,9,1,1.0,1.0,0,False
1132,0,0,1,0,0,0,1,1,12,12,15,0.06,2,75,2,0,4,1,6.07407407407407,1,1,0,0.883544303797468,0.0,1,False
1133,0,0,1,0,0,0,1,1,1,0,1,1.0,0,0,3,0,1,1,1.5,0,1,0,0.527777777777778,0.0,0,False
1134,0,0,1,0,0,0,1,1,1,0,1,2.1,0,0,2,0,1,1,1.0,1,1,0,0.583333333333333,0.0,0,False
1135,0,0,1,0,0,0,1,1,1,1,3,1.25,0,25,2,0,0,1,1.25,0,1,0,0.636363636363636,0.0,0,False
1136,0,0,1,0,0,0,1,1,1,0,1,1.25,1,0,3,0,3,1,0.0,0,1,0,0.431818181818182,0.0,0,False
1137,0,0,1,0,0,2,1,1,2,1,2,0.72,1,25,3,0,0,2,1.0,0,1,0,0.725,0.0,0,False
1138,0,0,1,0,0,3,1,1,2,1,1,0.79,1,0,3,0,0,1,1.0,0,3,0,0.7875,0.0,0,False
1139,0,0,1,6,2,0,2,6,2,1,9,0.2,2,85,5,0,7,2,1.90909090909091,0,1,0,0.813725490196078,0.0,1,False
1140,0,0,1,0,0,4,2,1,2,2,3,0.63,2,40,3,0,0,2,1.6,0,3,0,0.692307692307692,0.0,0,False
1141,0,0,1,0,0,4,1,1,3,1,3,0.57,2,16,3,0,0,1,1.66666666666667,0,3,0,0.887417218543046,0.0,0,False
1142,0,0,1,1,0,5,1,1,2,2,2,0.77,2,33,3,0,1,1,2.25,1,1,0,0.537037037037037,0.0,0,False
1143,0,0,1,1,2,1,1,8,0,6,37,0.21,2,85,5,0,6,2,3.94594594594595,0,2,0,0.637271214642263,0.0,2,True
1144,0,0,1,0,0,2,2,1,2,8,2,0.61,0,56,3,0,0,2,3.5,1,2,0,0.747474747474748,0.0,0,False
1145,0,0,1,0,0,3,1,1,3,0,0,1.88,0,0,5,0,0,1,0.333333333333333,0,1,0,0.538461538461538,0.0,0,False
1146,0,0,1,1,0,3,2,1,1,0,1,0.59,2,50,4,0,0,1,4.5,0,2,0,0.5875,0.0,0,False
1147,0,0,1,0,0,0,1,1,0,0,1,2.71,0,0,4,0,0,1,0.0,0,2,0,0.37037037037037,0.0,0,False
1148,0,0,1,1,0,5,1,1,1,7,1,0.54,0,50,5,2,0,1,6.0,2,2,0,0.677777777777778,0.0,0,False
1149,0,0,1,0,0,3,1,1,1,0,0,1.69,0,0,5,0,1,1,1.0,1,7,0,0.525,0.0,0,False
1150,0,0,1,0,0,4,1,1,3,0,0,1.82,0,0,5,0,0,1,0.333333333333333,0,1,0,0.537037037037037,0.0,0,False
1151,0,0,1,0,2,2,2,1,0,1,7,0.45,2,71,5,0,2,1,2.0,0,2,0,0.611842105263158,0.0,0,False
1152,0,0,1,0,2,0,1,2,1,19,57,0.15,0,95,5,0,4,2,1.17241379310345,0,0,0,0.784232365145228,0.0,1,False
1153,0,0,1,2,0,0,2,3,25,12,14,0.1,0,85,4,6,13,2,6.82051282051282,0,1,0,0.660714285714286,1.0,1,True
1154,0,0,1,0,0,0,2,2,21,13,1,0.17,0,89,4,1,7,2,5.04545454545455,1,1,0,0.992932862190813,0.0,1,False
1155,0,0,1,1,0,15,3,1,0,0,1,0.71,10,0,5,0,2,1,2.0,2,18,1,0.806122448979592,1.0,0,True
1156,0,0,1,1,0,5,1,1,3,0,1,1.11,0,75,5,0,0,1,1.75,0,1,0,0.71264367816092,0.0,0,False
1157,0,0,1,0,0,0,1,1,1,0,0,2.71,0,0,4,0,0,1,0.0,0,2,0,0.407407407407407,0.0,0,False
1158,0,0,1,0,0,5,1,1,1,0,0,3.43,0,0,4,0,0,1,0.0,0,2,0,0.424242424242424,0.0,0,False
1159,0,0,1,0,0,0,1,1,0,0,1,2.71,0,0,4,0,0,1,0.0,0,2,0,0.392857142857143,0.0,0,False
1160,0,0,1,0,0,5,1,1,1,0,0,3.0,0,0,5,2,0,1,1.0,1,2,0,0.457142857142857,0.0,0,False
1161,0,0,1,1,0,0,2,2,3,3,2,0.44,0,62,6,0,2,2,1.8,0,1,0,0.611764705882353,0.0,0,False
1162,0,0,1,0,0,5,1,1,1,0,0,2.4,0,0,5,1,0,1,1.0,1,2,0,0.432432432432432,0.0,0,False
1163,0,0,1,0,0,5,1,1,1,0,0,3.43,0,0,6,0,0,1,0.0,0,2,0,0.454545454545455,0.0,0,False
1164,0,0,1,1,0,5,1,1,3,2,1,1.11,0,58,5,0,0,1,2.5,0,1,0,0.727272727272727,0.0,0,False
1165,0,0,1,1,0,9,2,1,1,0,3,0.55,5,50,4,0,1,1,3.5,0,2,0,0.677083333333333,0.0,1,False
1166,1,0,1,0,0,2,2,1,3,4,3,0.31,1,75,5,0,1,1,2.85714285714286,0,1,0,0.655172413793103,0.0,1,False
1167,2,0,1,0,1,7,1,3,6,1,9,0.75,2,33,3,2,3,1,2.47058823529412,0,1,0,0.675925925925926,0.0,1,False
1168,0,0,1,1,0,3,3,1,7,13,2,0.47,1,82,3,2,0,2,4.22222222222222,0,0,0,0.597345132743363,0.0,2,True
1169,0,0,1,1,0,3,3,1,4,10,4,0.35,4,50,3,0,0,1,6.5,3,2,0,1.0,0.0,0,False
1170,0,0,1,0,0,4,2,3,2,5,11,0.43,2,54,2,0,3,2,2.15384615384615,0,2,0,0.602040816326531,0.0,1,False
1171,0,0,1,0,0,7,2,1,2,3,7,0.48,2,33,2,0,1,1,3.44444444444444,1,5,0,0.625,0.75,1,False
1172,0,0,1,1,0,0,2,1,14,6,0,0.21,0,90,4,12,5,1,5.0,1,1,0,0.718232044198895,0.0,2,False
1173,0,0,1,1,0,5,1,1,3,2,1,1.11,0,58,5,0,0,1,2.5,0,1,0,0.727272727272727,0.0,0,False
1174,0,0,1,1,0,3,2,1,5,11,1,0.43,2,66,3,2,2,1,4.83333333333333,1,1,0,0.708074534161491,0.0,1,False
1175,0,0,1,1,0,2,2,2,6,9,4,0.3,2,77,3,1,1,2,3.7,0,1,0,0.747619047619048,0.0,1,False
1176,0,0,1,1,0,0,2,1,1,9,8,0.13,1,77,3,2,0,1,3.77777777777778,0,1,0,0.843434343434343,0.0,1,False
1177,0,0,1,0,0,0,2,1,1,0,0,1.27,0,0,5,0,0,1,3.0,3,3,1,0.472222222222222,0.0,0,False
1178,0,0,1,1,0,1,2,1,3,1,0,0.42,3,16,4,1,0,1,7.0,3,2,0,0.630434782608696,0.0,0,False
1179,0,0,1,1,0,0,1,1,6,3,0,0.31,2,70,4,3,1,1,4.33333333333333,1,1,0,0.619047619047619,0.0,1,False
1180,0,0,1,0,0,1,1,1,1,0,0,3.0,0,0,5,0,1,1,0.0,0,2,0,0.413793103448276,0.0,0,False
1181,0,0,1,1,0,0,3,1,0,0,1,0.95,5,0,5,0,0,1,8.0,8,8,2,0.541666666666667,0.0,0,False
1182,0,0,1,0,0,3,1,1,1,0,0,2.0,0,0,4,2,1,1,1.0,1,4,0,0.5,0.0,0,False
1183,1,0,1,0,0,0,2,1,3,4,3,0.16,1,75,5,0,1,1,2.85714285714286,0,1,0,0.639240506329114,0.0,0,False
1184,2,0,1,3,0,4,2,1,8,13,16,0.42,2,82,3,2,5,2,3.69230769230769,0,1,0,0.656451612903226,0.0,2,True
1185,0,0,1,0,2,1,1,1,0,5,8,0.28,1,85,5,0,3,1,3.75,0,2,0,0.566176470588235,0.0,0,False
1186,0,0,1,0,0,1,1,1,1,0,3,0.75,3,0,3,1,3,1,1.0,0,1,0,0.626666666666667,0.0,0,False
1187,0,0,1,0,0,0,1,1,2,0,2,0.84,0,0,4,0,1,1,0.5,0,1,0,0.679245283018868,0.0,0,False
1188,0,0,1,0,0,0,1,1,1,0,1,2.1,0,0,3,0,0,1,0.5,0,1,0,0.542857142857143,0.0,0,False
1189,0,0,1,1,0,0,1,1,0,0,3,0.48,4,66,2,0,3,1,1.66666666666667,1,4,0,0.511904761904762,0.0,0,False
1190,0,0,1,1,0,1,2,1,6,2,0,0.44,0,61,2,2,2,1,2.66666666666667,1,1,0,0.75,0.0,0,False
1191,0,0,1,0,0,4,1,1,0,0,2,0.46,3,0,4,0,6,1,0.0,0,8,0,0.97752808988764,0.0,1,False
1192,1,0,1,0,0,0,2,4,1,2,10,0.19,0,50,2,1,3,2,1.41666666666667,0,1,0,0.977443609022556,0.666666666666667,1,False
1193,2,0,1,0,2,1,2,1,2,5,5,0.32,1,82,2,0,4,1,2.33333333333333,1,1,0,1.0,0.0,0,False
1194,0,0,1,0,1,2,5,1,0,1,2,0.57,1,50,2,0,2,1,6.0,2,4,0,1.0,0.0,0,False
1195,0,0,1,1,0,2,1,1,0,0,1,0.72,3,0,2,0,2,1,1.0,1,13,0,0.967741935483871,0.0,1,False
1196,0,0,1,0,0,0,1,1,1,0,0,2.29,0,0,3,0,1,1,1.0,1,1,0,1.0,1.0,0,False
1197,0,1,1,0,0,0,3,1,5,1,0,0.15,0,0,3,0,8,1,2.83333333333333,1,3,0,1.0,1.0,0,False
1198,0,6,1,1,0,0,2,1,2,3,2,0.25,0,50,2,0,5,1,3.4,1,1,0,0.738562091503268,1.0,1,False
1199,0,4,1,1,0,2,2,1,2,4,4,0.53,0,68,2,0,5,1,2.5,0,1,0,0.544117647058823,0.0,0,False
1200,0,1,1,1,0,0,2,1,7,3,17,0.4,0,59,2,1,3,1,2.84,1,1,0,0.778481012658228,1.0,0,False
1201,0,0,1,1,0,0,2,1,3,4,22,0.38,0,59,2,0,3,1,2.12,1,1,0,0.616564417177914,0.0,0,False
1202,0,1,1,1,0,1,3,1,0,5,2,0.32,1,38,2,0,5,1,5.0,2,1,0,0.620689655172414,1.0,0,False
1203,0,0,1,2,0,0,1,1,3,2,1,0.69,0,50,2,0,3,1,2.0,1,2,0,0.515151515151515,0.0,0,False
1204,0,0,1,1,0,0,2,1,3,4,12,0.38,0,58,2,0,3,1,2.13333333333333,1,2,0,0.639810426540284,0.0,0,False
1205,0,0,1,0,0,0,2,1,3,2,8,0.28,0,40,2,0,5,1,1.63636363636364,0,2,0,0.617924528301887,0.0,0,False
1206,0,0,1,2,0,0,2,1,3,2,1,0.4,0,50,2,0,3,1,2.0,1,2,0,0.607594936708861,0.0,0,False
1207,0,0,1,3,0,0,3,1,4,15,4,0.13,1,74,3,0,8,2,5.25,2,3,0,0.771573604060914,0.0,2,False
1208,0,0,2,4,0,1,3,3,0,6,3,0.4,3,33,2,0,2,2,6.66666666666667,5,9,2,0.96875,0.0,2,False
1209,0,0,1,2,0,0,2,1,4,14,16,0.13,0,85,1,1,2,2,3.25,1,1,0,1.0,1.0,0,False
1210,0,0,1,0,0,0,2,1,2,4,8,0.29,0,72,2,0,1,1,2.3,1,1,0,1.0,1.0,0,False
1211,0,0,1,1,0,1,2,1,6,14,1,0.28,0,77,2,0,4,1,4.85714285714286,2,2,0,1.0,1.0,0,False
1212,0,0,1,1,2,0,2,2,4,6,5,0.25,1,89,5,0,8,2,2.66666666666667,0,2,0,0.608187134502924,0.0,1,False
1213,0,0,1,1,0,4,1,1,0,0,1,1.67,2,0,3,0,2,1,1.0,1,7,0,0.5,0.0,0,False
1214,0,0,1,0,0,4,1,1,0,0,1,2.3,1,0,4,0,1,1,0.0,0,6,0,0.552631578947368,0.0,0,False
1215,0,0,1,1,0,4,1,1,0,0,1,0.87,10,0,3,0,2,1,1.0,1,12,0,0.649122807017544,0.0,1,False
1216,0,0,1,1,0,2,1,1,1,0,1,0.48,5,50,3,1,2,1,2.0,0,3,0,0.756410256410256,0.0,0,False
1217,0,0,1,0,0,6,1,1,2,0,0,2.07,0,0,2,4,1,1,6.5,4,3,0,0.531914893617021,0.0,0,False
1218,0,0,1,1,0,4,1,1,0,0,1,0.54,14,0,3,0,2,1,1.0,1,13,0,0.746666666666667,0.0,0,False
1219,0,0,1,0,0,0,1,1,0,1,3,1.5,0,0,4,0,0,1,1.33333333333333,1,1,0,0.627906976744186,0.0,0,False
