File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
862,1,0,2,0,9,8,98,1,0,0,1.17,0,0,0,1,0,8,1,7.77777777777778,2,8.11111111111111,6,2,1.27272727272727,1,0,1.0,0,2,1,False
863,0,0,1,0,0,0,0,1,0,1,0.0,0,2,0,1,0,0,2,1.5,1,3.5,1,1,1.0,0,0,0.0,0,1,0,False
864,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,0,1,0,0,1.0,1,0.0,0,1,0.0,0,0,0.0,0,1,0,False
865,1,0,1,2,2,2,5,1,0,0,0.18,1,0,50,1,0,1,1,3.0,3,4.0,1,1,1.5,0,0,0.0,0,2,0,False
866,0,0,1,0,1,0,0,1,0,0,0.0,7,0,0,1,0,3,1,9.0,9,20.0,20,4,1.0,1,0,1.0,0,1,0,False
867,10,5,1,2,1,0,48,3,4,9,0.18,0,36,86,2,0,2,2,3.2972972972973,0,3.08108108108108,0,1,0.829268292682927,0,0,0.0,0,1,1,False
868,1,0,1,8,1,0,30,1,0,3,0.34,0,11,86,1,0,3,1,5.08333333333333,2,3.16666666666667,0,1,0.571428571428571,0,3,0.666666666666667,0,3,4,False
869,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0,1.0,1,1,0.0,0,0,0.0,0,1,0,False
870,0,0,1,2,4,0,8,1,0,0,0.2,0,0,50,1,0,4,1,2.5,0,5.0,4,1,1.42857142857143,0,0,0.0,0,1,0,False
871,0,0,1,0,0,0,8,1,0,0,0.57,0,1,0,2,0,0,1,1.0,1,3.0,3,2,1.0,1,0,0.0,0,2,0,False
872,0,0,1,0,0,0,27,1,0,2,1.23,0,6,58,1,0,0,1,0.833333333333333,0,1.0,0,1,0.222222222222222,0,0,0.0,0,2,0,False
873,0,0,0,1,0,0,27,1,0,0,6.75,0,0,0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,False
874,0,0,1,0,0,0,0,1,0,0,0.0,0,2,0,1,0,2,1,1.0,1,1.0,1,1,0.0,0,0,0.0,0,1,0,False
875,0,0,1,0,0,0,10,1,0,1,0.91,0,2,0,1,0,0,1,1.0,1,1.0,1,1,0.0,0,0,0.0,0,1,0,False
876,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,1.0,1,0.0,0,1,0.0,0,0,0.0,0,1,0,False
877,0,0,1,0,1,0,28,1,0,0,2.55,0,0,0,2,0,2,1,2.0,2,2.0,2,1,0.0,0,0,0.0,0,2,1,False
878,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0,1.0,1,1,0.0,0,0,0.0,0,1,0,False
879,0,0,1,0,0,0,0,9,0,0,0.0,0,2,0,1,0,0,1,0.0,0,0.0,0,1,0.0,0,0,0.0,0,1,0,False
880,0,0,1,0,0,0,28,1,0,1,1.47,0,4,0,1,0,0,1,1.25,1,1.75,1,1,0.5,0,0,0.0,0,1,0,False
881,0,0,1,1,0,0,32,1,2,0,0.6,1,3,66,2,1,5,1,2.33333333333333,2,6.33333333333333,1,1,0.6,0,0,0.0,0,5,2,False
882,0,0,1,0,0,0,29,1,0,0,0.66,0,36,0,0,0,0,0,0.0,0,0.555555555555556,0,1,0.0,0,0,0.0,0,2,1,False
883,0,0,1,0,0,0,0,4,0,1,0.0,0,4,0,1,0,0,1,1.25,1,1.25,1,1,0.333333333333333,0,0,0.0,0,1,0,False
884,0,0,1,0,0,0,0,1,0,0,0.0,0,14,0,0,0,0,0,1.14285714285714,0,0.785714285714286,0,1,0.0,0,0,0.0,0,1,0,False
885,1,1,1,1,0,2,77,2,0,3,0.34,2,17,53,3,0,2,1,1.41176470588235,0,7.64705882352941,1,1,0.5,0,46,1.0,0,2,0,False
886,0,0,1,0,0,0,28,1,0,0,7.0,0,1,0,0,1,0,0,1.0,1,1.0,1,1,0.0,0,0,0.0,0,2,0,False
887,0,0,1,0,0,0,28,1,0,1,1.33,0,4,25,1,0,0,2,1.25,1,1.75,1,1,0.5,0,0,0.0,0,2,0,False
888,0,0,1,0,0,0,29,1,1,0,1.26,0,3,0,3,0,1,1,0.333333333333333,0,2.33333333333333,2,1,0.0,0,0,0.0,0,2,0,False
889,0,0,1,0,0,0,0,4,0,0,0.0,0,1,0,3,1,4,1,2.0,2,5.0,5,2,0.5,0,0,0.0,0,1,0,False
890,0,0,1,0,0,2,2,1,0,0,0.18,0,1,0,2,0,3,1,0.0,0,7.0,7,1,0.0,0,0,0.0,0,4,0,False
891,0,0,1,0,0,0,35,1,0,0,3.89,0,2,0,1,0,0,1,0.0,0,1.0,1,1,0.0,0,0,0.0,0,1,0,False
892,0,1,1,0,0,0,0,2,0,1,0.0,0,5,33,2,0,5,1,1.0,0,3.0,1,1,0.0,0,0,0.0,0,1,0,False
893,0,0,1,0,0,0,0,1,1,0,0.0,0,2,0,1,0,0,1,0.5,0,1.5,1,1,0.8,0,0,0.0,0,1,0,False
894,1,0,1,1,1,0,0,1,0,0,0.0,0,2,66,1,0,0,1,0.333333333333333,0,1.0,1,1,0.0,0,0,0.0,0,1,0,False
895,0,0,1,1,0,0,27,1,0,0,2.45,0,1,0,1,0,1,2,0.0,0,2.0,2,1,0.0,0,0,0.0,0,1,1,False
896,0,0,1,2,3,0,9,1,0,0,0.2,0,0,66,1,0,5,1,3.0,2,4.33333333333333,2,1,1.5,0,0,0.0,0,1,0,False
897,0,0,1,3,7,0,11,2,0,1,0.13,0,5,85,1,0,1,1,2.66666666666667,2,2.75,1,1,0.6,0,0,0.0,0,1,0,False
898,0,0,1,1,1,3,13,1,0,0,1.44,0,0,0,2,0,1,1,1.0,1,2.0,2,1,0.0,0,0,0.0,0,1,0,False
899,0,0,0,0,0,0,8,1,0,1,2.0,0,0,0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,False
900,0,0,1,0,0,0,0,1,0,1,0.0,0,2,0,2,0,0,1,2.5,1,1.5,1,1,0.0,0,0,0.0,0,1,0,False
901,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0,1.0,1,1,0.0,0,0,0.0,0,1,0,False
902,0,0,1,0,0,0,0,1,0,1,0.0,0,2,0,1,0,1,1,1.5,1,2.0,2,1,0.0,0,0,0.0,0,1,0,False
903,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,1.0,1,1.0,1,1,0.0,0,0,0.0,0,1,0,False
904,0,0,1,0,1,0,37,1,0,0,0.74,0,0,0,2,0,32,1,1.0,1,4.0,4,1,0.0,0,0,1.0,0,5,4,True
905,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,2,0,0,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,2,0,False
906,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,2,0,1,1,1.0,1,2.0,2,1,0.0,0,0,0.0,0,2,0,False
907,0,0,1,0,0,0,27,1,0,0,4.5,0,1,0,2,0,1,1,0.0,0,0.0,0,1,0.0,0,0,0.0,0,1,0,False
908,0,0,1,0,1,0,0,2,1,0,0.0,0,2,0,5,0,3,1,1.0,0,2.33333333333333,0,1,0.0,0,0,0.0,0,2,1,False
909,0,0,0,0,0,0,4,1,0,0,1.33,0,0,0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,False
910,0,0,1,0,0,0,8,1,0,0,1.33,0,3,0,0,0,0,0,0.666666666666667,0,1.0,1,1,0.0,0,0,0.0,0,1,0,False
911,0,0,1,0,2,0,8,1,0,0,0.47,0,0,0,1,0,1,1,2.0,2,3.0,3,2,1.0,1,0,0.0,0,1,0,False
912,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,1,0,0,1,1.0,1,0.0,0,1,0.0,0,0,0.0,0,1,0,False
913,0,0,1,1,1,1,7,1,1,0,0.33,0,2,66,3,0,0,1,1.33333333333333,1,2.33333333333333,2,1,0.0,0,22,1.0,0,1,1,False
914,0,0,1,1,1,0,0,1,0,1,0.0,0,2,50,1,0,0,1,1.0,1,1.66666666666667,1,1,0.6,0,0,0.0,0,1,0,False
915,2,0,2,2,2,0,38,2,0,3,0.47,2,4,66,2,0,4,1,2.0,1,5.5,1,1,0.888888888888889,0,0,0.0,0,4,3,False
916,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,False
917,1,0,2,4,2,1,38,3,1,4,0.23,1,10,80,2,0,4,2,2.16666666666667,0,3.25,1,1,1.4375,0,0,0.0,0,2,0,False
918,0,0,1,0,0,1,1,1,0,0,0.05,3,1,0,2,0,4,1,1.0,1,8.0,8,2,1.0,1,0,1.0,0,1,0,False
919,0,0,1,0,0,1,4,1,2,5,0.09,3,3,19,2,0,4,1,2.33333333333333,0,5.66666666666667,1,1,0.8,0,0,0.0,0,1,1,False
920,0,0,1,0,0,0,30,2,0,2,0.42,0,7,83,2,0,2,1,0.571428571428571,0,5.14285714285714,2,1,0.0,0,0,0.0,0,6,0,False
921,6,2,1,1,12,0,50,6,1,2,0.31,0,13,93,2,1,8,2,1.36,0,2.28,0,1,0.46875,0,0,0.0,0,4,4,False
922,0,0,1,1,0,0,9,3,0,1,0.23,0,4,33,2,0,7,1,1.25,0,2.25,0,1,0.375,0,0,0.0,0,1,0,False
923,0,0,1,0,0,0,32,1,0,1,1.52,0,3,33,2,0,4,1,0.666666666666667,0,3.66666666666667,1,1,0.0,0,0,0.0,0,3,2,False
924,1,0,1,0,0,0,36,1,1,0,0.68,0,7,0,3,0,9,1,1.14285714285714,0,3.57142857142857,2,1,0.666666666666667,0,3,0.666666666666667,0,4,6,False
925,0,0,1,0,0,0,32,1,0,1,0.62,0,7,71,3,0,4,1,2.14285714285714,1,3.71428571428571,1,1,0.666666666666667,0,0,0.0,0,3,2,False
926,1,0,1,0,2,0,29,2,0,0,0.81,0,4,0,3,0,7,1,1.33333333333333,0,3.33333333333333,0,1,0.0,0,8,1.0,0,1,0,False
927,0,0,1,0,0,0,32,1,0,2,0.56,1,4,25,2,0,4,1,1.25,0,6.0,1,1,0.5,0,0,0.0,0,3,5,False
928,0,0,1,0,0,0,0,1,1,0,0.0,0,3,0,3,0,2,1,0.333333333333333,0,3.66666666666667,3,1,0.6,0,0,0.0,0,1,1,False
929,0,0,1,0,0,0,30,2,1,0,0.56,0,4,0,3,0,2,1,0.5,0,3.0,0,1,0.571428571428571,0,0,1.0,0,1,1,False
930,0,0,1,0,0,0,0,1,1,0,0.0,0,2,0,3,0,1,1,0.5,0,3.0,3,1,0.75,0,0,0.0,0,3,0,False
931,0,0,1,0,0,0,31,1,1,0,0.6,0,6,0,3,0,5,1,0.833333333333333,0,5.16666666666667,2,1,0.625,0,0,0.0,0,2,0,False
932,1,0,1,0,0,0,40,3,1,0,0.48,0,9,0,3,0,13,2,1.33333333333333,0,4.55555555555556,1,1,0.461538461538462,0,0,0.0,0,4,6,False
933,0,0,1,0,0,2,62,1,1,1,0.61,0,12,83,3,0,2,1,0.833333333333333,0,3.41666666666667,0,1,0.214285714285714,0,0,0.0,0,3,1,False
934,0,0,1,0,0,1,38,1,2,2,1.0,0,4,62,2,13,4,1,10.75,0,4.25,1,1,0.666666666666667,0,0,0.0,0,4,3,False
935,0,0,1,0,0,0,0,1,0,0,0.0,0,4,0,2,0,1,1,0.0,0,2.75,2,1,0.0,0,0,0.0,0,2,0,False
936,0,0,1,1,0,0,11,2,2,1,0.31,0,5,25,3,0,4,1,1.0,0,3.4,1,1,0.0,0,0,1.0,0,1,0,False
937,0,0,1,0,0,0,29,1,1,0,1.81,0,3,0,3,0,1,1,0.333333333333333,0,2.33333333333333,2,1,0.0,0,0,0.0,0,3,1,False
938,4,0,1,0,0,0,27,1,0,2,0.46,0,8,56,2,0,4,1,2.625,1,3.875,1,1,0.4,0,0,0.0,0,2,1,False
939,0,0,1,0,0,2,61,1,1,1,0.55,0,11,72,3,0,2,1,0.454545454545455,0,2.81818181818182,2,1,0.230769230769231,0,0,1.0,0,4,4,False
940,0,0,1,0,0,0,30,3,1,1,0.6,0,7,19,3,0,5,2,1.28571428571429,0,3.85714285714286,2,1,0.0,0,0,0.0,0,1,0,False
941,0,0,1,0,0,0,34,1,1,2,0.67,0,12,37,2,0,8,1,1.25,1,3.41666666666667,1,1,0.0,0,0,0.0,0,3,4,False
942,0,0,1,0,0,0,30,1,0,2,0.6,0,12,45,2,0,4,1,1.08333333333333,1,2.83333333333333,1,1,0.0,0,0,0.0,0,2,5,False
943,0,0,1,0,0,0,29,1,0,1,1.07,1,3,33,2,0,4,1,1.0,1,4.0,1,1,0.0,0,0,0.0,0,3,4,False
944,4,0,2,3,0,0,16,2,3,8,0.1,1,10,71,2,1,5,1,4.3,2,6.8,2,1,1.53846153846154,0,0,0.0,0,3,0,False
945,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,1,0,1,1,1.0,1,1.0,1,1,0.0,0,0,0.0,0,1,0,False
946,1,0,1,0,1,1,52,3,3,1,0.55,0,8,33,2,0,5,2,2.44444444444444,0,5.0,1,1,0.538461538461538,0,0,0.0,0,1,0,False
947,0,0,1,0,0,0,34,1,0,0,1.7,0,2,0,2,0,0,1,2.0,2,1.5,1,1,0.75,0,0,0.0,0,1,0,False
948,0,0,1,0,1,0,0,1,0,0,0.0,0,0,0,1,0,0,1,0.0,0,2.0,2,1,0.0,0,0,0.0,0,1,0,False
949,0,0,1,0,0,0,30,1,2,4,0.49,0,4,56,2,0,5,1,1.75,0,4.75,1,1,1.5,0,0,0.0,0,2,0,False
950,0,0,1,0,0,0,30,1,0,0,0.62,0,11,0,2,0,1,1,0.0,0,3.0,2,1,0.0,0,0,0.5,0,2,0,True
951,0,0,1,0,0,2,132,0,0,0,0.56,4,0,0,0,0,0,0,3.86666666666667,1,4.33333333333333,1,1,0.9375,0,2,1.0,0,1,1,False
